case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case2,1,90036,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.25737161196112945,1.9982727697339804,29.30000000000028
case2,1,90036,1,3,3,2,1,0,0,0.0,0.0,0.18108266565076092,2.4541628306764403,26.150000000000237
case2,1,90036,2,3,3,2,1,0,0,0.09999999999999432,0.04999999999999716,0.445588063771243,2.82841837789932,37.25000000000002
case2,1,90036,3,3,2,2,1,1,1,0.0,0.0,0.3021046657986831,1.9395211332978766,28.000000000000263
case2,1,90036,4,2,2,2,1,1,1,0.0,0.0,0.18896519085016322,2.213452028631326,24.850000000000218
case2,1,90036,5,2,2,2,1,1,1,0.0,0.0,0.1721039018022359,1.022598100779988,26.750000000000245
case2,1,90036,6,2,1,1,1,1,1,0.0,0.0,0.14338019883418082,0.9232145619308051,31.050000000000306
case2,1,90036,7,2,2,2,1,1,1,0.0,0.0,0.22700482669500527,1.890484633905647,27.550000000000257
