condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
pooled_ablation_n1000_no_trust_case1,case1,no_trust,1,100001,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06562500000000078,0.031518290630179274,1.5249860785344764,27.537500000000257,1.0901550631421884,2.9817301501626567,441762.53607712034,29.400000000000002,0.0,0.0,0.0,0.0,1.0,11.134457173182561,0.011390877609151367,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,2,100002,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05486111111111184,0.025135720226162308,1.725288632212266,27.418750000000255,1.0708840658048913,2.9830537478847847,441726.39667376655,28.85,0.0,0.0,0.0,0.0,1.0,10.992175034864175,0.013105251259929878,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,3,100003,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07152777777777859,0.037137747050938585,1.373466961538976,27.012500000000248,0.7869054731985117,2.2525672312345546,441715.37287504226,29.450000000000003,0.0,0.0,0.0,0.0,1.0,10.48926045472851,0.01282783297825048,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,4,100004,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06944444444444553,0.03764248558258614,1.3559674646324833,27.337500000000254,0.8151207051717118,2.754483060506416,441728.8106070686,29.950000000000003,0.0,0.0,0.0,0.0,1.0,11.583342740211998,0.011977139421666425,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,5,100005,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06666666666666776,0.03417637332664976,1.1692295727761604,27.03125000000025,0.6527671028606333,2.7784667623924664,441710.4951178264,29.1,0.0,0.0,0.0,0.0,1.0,10.147721493071172,0.01622787167323649,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,6,100006,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05763888888888976,0.03024566057414204,1.2121524160752348,27.025000000000247,0.7490613401182522,2.603685380324328,441696.7531691335,29.0,0.0,0.0,0.0,0.0,1.0,13.326208930492685,0.012796055131147097,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,7,100007,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05798611111111218,0.027357575523857258,1.6698435970571524,28.675000000000274,1.1252574436208154,2.9394073307407003,441800.7752920567,30.400000000000002,0.0,0.0,0.0,0.0,1.0,10.598051251808506,0.021130752767168925,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,8,100008,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06458333333333455,0.03963341277164026,1.533270118069587,27.10000000000025,0.9307263294230793,2.679863175235853,441724.8901286818,28.0,0.0,0.0,0.0,0.0,1.0,10.628772667821842,0.019990957978587246,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,9,100009,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06666666666666746,0.02824850199628075,1.6480285197142948,26.793750000000244,0.8972302122386566,2.9849138726951074,441708.63029086514,29.25,0.0,0.0,0.0,0.0,1.0,8.285180429559885,0.021201892674847473,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,10,100010,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07118055555555647,0.03827202192001315,1.638858939237815,28.393750000000267,1.1464846253415895,2.9643431971874135,441792.619029231,30.25,0.0,0.0,0.0,0.0,1.0,10.645404921869092,0.025285657332858515,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,11,100011,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08020833333333446,0.034600764784669266,1.1272807924083668,27.41875000000026,0.5840308222411632,2.8320453642109826,441690.35932174855,29.05,0.0,0.0,0.0,0.0,1.0,11.810872805557857,0.012725820719867765,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,12,100012,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06041666666666752,0.023813360273934586,1.3346899263880303,27.237500000000253,0.7860556276658439,2.7717496327202964,441743.0168929171,30.25,0.0,0.0,0.0,0.0,1.0,10.222368904490473,0.017777665579743158,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,13,100013,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07743055555555685,0.031856513348389126,1.5720514359444429,26.962500000000247,0.9231753888679343,2.579698221069964,441721.139356146,27.8,0.0,0.0,0.0,0.0,1.0,12.176701863275271,0.021542904028834204,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,14,100014,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06388888888888969,0.040227278000356394,1.2669825332778304,27.437500000000256,0.8353580608456049,2.34561260582311,441742.0918195682,29.75,0.0,0.0,0.0,0.0,1.0,13.43011665706443,0.018739538350716334,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,15,100015,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08159722222222329,0.040797535606947474,1.3402811048549768,27.456250000000253,0.6424591720252384,1.9495511545218458,441731.0872626461,30.1,0.0,0.0,0.0,0.0,1.0,10.824926281619048,0.021135484469251217,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,16,100016,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06805555555555627,0.026198886618546132,1.3892971443055413,28.106250000000266,0.9749386104652084,2.6936010990742854,441742.7481350366,29.150000000000002,0.0,0.0,0.0,0.0,1.0,12.33102179661912,0.013201009367850174,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,17,100017,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07152777777777874,0.03376810020282638,1.189094798158951,27.350000000000254,0.6882126344696141,2.2725924223821177,441736.0293520363,29.450000000000003,0.0,0.0,0.0,0.0,1.0,12.785991538167032,0.012968702733293935,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,18,100018,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05381944444444516,0.028779204107776353,1.2020181010008832,26.387500000000237,0.8286096373750713,2.810274985705548,441667.07531218545,29.200000000000003,0.0,0.0,0.0,0.0,1.0,9.374971595876865,0.014200411672492374,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,19,100019,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06805555555555656,0.02470488134006109,1.5963210665072265,27.60625000000026,0.856483605775316,2.893937051019942,441740.69166283833,29.6,0.0,0.0,0.0,0.0,1.0,10.928678094497673,0.021385576669861704,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,20,100020,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06701388888888989,0.026488644622143485,1.315776684593936,27.375000000000256,0.8589813315305717,2.838738326027106,441734.12592666614,29.400000000000002,0.0,0.0,0.0,0.0,1.0,11.771993527330876,0.011033099026101218,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,21,100021,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07916666666666809,0.029768182516176495,1.7279955424545594,26.650000000000244,0.8595546784983844,2.2451043171058274,441677.6999047786,28.650000000000002,0.0,0.0,0.0,0.0,1.0,9.149676904005892,0.018225400114814067,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,22,100022,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05972222222222312,0.02651409004289762,1.5719876719807395,27.937500000000263,1.0147681035050529,2.9045651546283184,441737.9354598349,30.3,0.0,0.0,0.0,0.0,1.0,11.604310998856366,0.018635952873035395,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,23,100023,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05902777777777871,0.024385820585008516,1.564215622784658,26.768750000000246,0.8658869739078234,2.9070467133707796,441712.80317168235,27.85,0.0,0.0,0.0,0.0,1.0,11.394512936905171,0.019330022733248624,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,24,100024,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06423611111111183,0.0361389427876413,1.2509767714116082,27.362500000000253,0.7675710393820689,1.9187257793267025,441747.8142468169,28.450000000000003,0.0,0.0,0.0,0.0,1.0,9.790899536041291,0.01701918657096902,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,25,100025,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06944444444444553,0.024501252734778503,1.2326273423370004,27.418750000000255,0.703848108786058,2.4641265378639865,441719.571163758,30.150000000000002,0.0,0.0,0.0,0.0,1.0,12.069897224828077,0.016848315035308176,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,26,100026,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06840277777777899,0.025161389720458227,1.1413012437046701,28.106250000000266,0.7984429247534938,2.941150021276797,441766.2137783125,30.150000000000002,0.0,0.0,0.0,0.0,1.0,11.294411873369873,0.016155613352519582,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,27,100027,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05902777777777872,0.029036067190948346,1.4093194793630945,26.44375000000024,0.7895180211772294,2.9143450443765344,441687.9183102194,28.450000000000003,0.0,0.0,0.0,0.0,1.0,11.54516829071528,0.01943749277692843,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,28,100028,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.05972222222222327,0.03733782989685119,1.5174050468816325,27.21250000000025,0.9412270173054107,2.6903687486562897,441697.98508874385,28.700000000000003,0.0,0.0,0.0,0.0,1.0,14.407330569325564,0.017960526893481286,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,29,100029,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.057986111111111883,0.02368081175164323,1.206159893818418,27.350000000000254,0.8765702697682561,2.6250421698455906,441732.7367598247,29.450000000000003,0.0,0.0,0.0,0.0,1.0,14.244987073503399,0.01548468164135327,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,30,100030,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06805555555555627,0.03532731569468818,1.1625297705193747,27.24375000000025,0.7508670799615685,2.641095137604741,441736.75329821993,29.05,0.0,0.0,0.0,0.0,1.0,11.729928279132167,0.011853333334815488,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,31,100031,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07847222222222323,0.04442177655805736,1.3513703797878183,26.68750000000024,0.6753997661186721,1.9785282243149382,441692.2242753975,29.200000000000003,0.0,0.0,0.0,0.0,1.0,9.235872449170234,0.01448477936223619,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,32,100032,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06388888888889,0.039755512106939526,1.4311144980020236,26.94375000000025,0.89749129981629,2.9872882233839695,441714.1425852951,29.150000000000002,0.0,0.0,0.0,0.0,1.0,12.222908631969332,0.01270326104484765,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,33,100033,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0652777777777788,0.0343697378912617,1.2435773322755113,26.58750000000024,0.7748539633029479,2.8820442753329036,441675.212098182,28.1,0.0,0.0,0.0,0.0,1.0,11.975369929999456,0.016961789549048888,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,34,100034,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06666666666666746,0.033225733200381524,1.2469741667597858,28.131250000000264,0.7068940508927898,2.934710970505649,441774.2798755495,29.8,0.0,0.0,0.0,0.0,1.0,11.711633745092902,0.016900257262819934,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,35,100035,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07708333333333413,0.04362614421658283,1.401978299986646,27.10000000000025,0.7382833361324297,2.5091916450146736,441712.8547335874,29.8,0.0,0.0,0.0,0.0,1.0,11.124936686943162,0.013319653529644282,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,36,100036,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0684027777777787,0.030779601738199297,1.3109968855830925,27.475000000000257,0.7961395717393867,2.128568611017516,441743.4372136641,29.3,0.0,0.0,0.0,0.0,1.0,12.22405249178379,0.009228971944787103,0.0,nan,nan,nan,0
pooled_ablation_n1000_no_trust_case1,case1,no_trust,37,100037,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07986111111111234,0.027538548070727392,1.1552134943103414,27.61250000000026,0.6661930231613232,2.1084584614546658,441745.7451532027,30.900000000000002,0.0,0.0,0.0,0.0,1.0,11.385069104472315,0.007992191207843792,0.0,nan,nan,nan,0
