condition,case,episodes,variant,model_dir,attack_pattern,assignment_mode,case3_source_policy_case,case3_geometry,case3_maneuver,training_performed,optimizer_steps,backpropagation_performed,evaluation_device,target_coverage_success_count,target_coverage_success_rate,target_coverage_success_ci95_low,target_coverage_success_ci95_high,all_defenders_hit_count,all_defenders_hit_rate,all_defenders_hit_ci95_low,all_defenders_hit_ci95_high,cooperative_success_count,cooperative_success_rate,cooperative_success_ci95_low,cooperative_success_ci95_high,mission_success_count,mission_success_rate,mission_success_ci95_low,mission_success_ci95_high,E_co_time_s_mean,E_co_time_s_ci95_low,E_co_time_s_ci95_high,E_co_time_s_n,E_n_g_mean,E_n_g_ci95_low,E_n_g_ci95_high,E_n_g_n,E_miss_m_mean,E_miss_m_ci95_low,E_miss_m_ci95_high,E_miss_m_n,E_t_s_mean,E_t_s_ci95_low,E_t_s_ci95_high,E_t_s_n,mean_closest_approach_m_mean,mean_closest_approach_m_ci95_low,mean_closest_approach_m_ci95_high,mean_closest_approach_m_n,worst_closest_approach_m_mean,worst_closest_approach_m_ci95_low,worst_closest_approach_m_ci95_high,worst_closest_approach_m_n,mean_agent_return_mean,mean_agent_return_ci95_low,mean_agent_return_ci95_high,mean_agent_return_n,idbo_runtime_ms_mean,idbo_runtime_ms_ci95_low,idbo_runtime_ms_ci95_high,idbo_runtime_ms_n,idbo_repaired_cost_mean,idbo_repaired_cost_ci95_low,idbo_repaired_cost_ci95_high,idbo_repaired_cost_n,failure_class_counts
pooled_ablation_n1000_no_trust_case1,case1,100,no_trust,/home/a2rl/reviewer_xiu_ablation_domainrand_v3_20260801/formal_evaluation_n100/selection/no_trust/case1/seed8303/selected_model,nominal,fixed,,,,False,0,False,cpu,100,1.0,0.9630065017944702,0.9999999999999998,100,1.0,0.9630065017944702,0.9999999999999998,100,1.0,0.9630065017944702,0.9999999999999998,100,1.0,0.9630065017944702,0.9999999999999998,0.0665972222222232,0.06533983032704684,0.06785461411739956,100,0.030903172161171756,0.029655912944222682,0.032150431378120826,100,1.3900867510614008,1.3502341225728323,1.4299393795499693,100,27.244937500000255,27.154315472439603,27.335559527560907,100,0.8354901114669676,0.8075690687462914,0.8634111541876438,100,2.628723871634824,2.557615008958605,2.6998327343110424,100,441726.46896542975,441720.68990260304,441732.24802825646,100,0.0,0.0,0.0,100,nan,nan,nan,0,"{""mission_success"": 100}"
