update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,166008038.69726562,0.0,0.0,0.04895833333333055,0.771010821666118,0.020254412623624825,0.20001666666666668,-0.005719397110078716,0.8334945499897003,2.751997911930084,0.0030215143422192585,0.000299991802820144,31.445552825927734
2,12000,162787296.53125,0.0,0.0,0.046874999999997335,0.7449195968401842,0.03848324069602413,0.229,-0.008701577241299673,0.5334439501166344,2.7401989340782165,0.004849396095895786,0.00029996721217948936,63.39927101135254
3,18000,165018542.921875,0.0,0.0,0.03333333333333144,0.7214381542186883,0.054888829892365584,0.2537583333333333,-0.009773326791037106,0.07616508956998587,2.7288577914237977,0.004450198032539726,0.0002999262307746768,95.20236802101135
4,24000,164119294.79296875,0.0,0.0,0.046874999999997335,0.7003418757382216,0.06958097951794291,0.27875833333333333,-0.007693889149231836,0.04198531610891223,2.7141584873199465,0.00819391463012745,0.00029986886309977926,126.869375705719
5,30000,163264824.38085938,0.0,0.0,0.04999999999999716,0.681352206538333,0.08280900932926198,0.3012166666666667,-0.008866550424136222,0.030073024798184633,2.6996342182159423,0.014079528865118807,0.00029979511544580873,158.86423802375793
6,36000,163310440.16015625,0.0,0.0,0.03187499999999819,0.6644296062557072,0.09477591561260633,0.3186333333333333,-0.009171611134661362,0.02887175865471363,2.6883244633674623,0.016179991534389558,0.00029970499590002654,190.42716765403748
7,42000,162575492.65234375,0.0,0.0,0.02937499999999833,0.6491238047173866,0.10548009823922515,0.333675,-0.010395177395548672,0.024201813619583845,2.67735550403595,0.018497071597514035,0.0002995985143450564,221.9433515071869
8,48000,162668788.0546875,0.0,0.0,0.034374999999998046,0.6352013255192116,0.11519702555342624,0.35133333333333333,-0.010595873126294463,0.019234952796250582,2.664417541027069,0.02092113126477848,0.00029947568245780083,254.0383551120758
9,54000,160956080.77734375,0.0,0.0,0.026874999999998473,0.6227751094565164,0.1239351969922938,0.366675,-0.00911975894105126,0.019676716160029174,2.6508509516716003,0.022603517083451152,0.00029933651370816036,287.81382298469543
10,60000,162793811.80664062,0.0,0.0,0.09062499999999485,0.6116625207562856,0.13165167761866853,0.37419166666666664,-0.010056343549513258,0.01600753553211689,2.6389312505722047,0.02354135170884426,0.00029918102335755675,321.6503999233246
11,66000,160244353.11523438,0.0,0.0,1.3945833333332545,0.6015115464132872,0.1386852696933094,0.3896833333333333,-0.010588082566391677,0.019424228835850953,2.628372311592102,0.02906793790422384,0.00029900922845725917,354.002938747406
12,72000,161459914.94921875,0.0,0.0,0.020624999999998825,0.5922695484189132,0.14502665282003618,0.398625,-0.011678616161225364,0.015750114945694803,2.614854097366333,0.029113268349555632,0.0002988211478465144,386.3915319442749
13,78000,160132317.09179688,0.0,0.0,0.06499999999999631,0.5841255385864035,0.15079615707441382,0.40684166666666666,-0.01271900229039602,0.01718436083756387,2.600033724308014,0.03273751910074303,0.0002986168021504807,418.8343939781189
14,84000,160193858.97460938,0.0,0.0,0.034374999999998046,0.5767272114392774,0.15592167974658966,0.41725,-0.01268666300456971,0.015963889285922052,2.5837797999382017,0.030975286806163682,0.00029839621377796666,450.78149223327637
15,90000,161738677.13085938,0.0,0.0,0.0562499999999968,0.5700675062675415,0.16053833792212982,0.42656666666666665,-0.012675975030288101,0.015034920489415526,2.5666847109794615,0.02808029141481967,0.000298159406918973,482.39812564849854
16,96000,162630541.54296875,0.0,0.0,0.03958333333333108,0.5640359754439558,0.16476908739024382,0.4322666666666667,-0.010881702019833028,0.014199642650783061,2.552533483505249,0.019974573078503255,0.0002979064075420404,514.5391139984131
17,102000,161503472.296875,0.0,0.0,0.059374999999996625,0.5587496414513715,0.16849517513695683,0.4371583333333333,-0.011251583712873981,0.014899991592392326,2.5384231328964235,0.02444374686633548,0.0002976372433914015,546.4004900455475
18,108000,161942019.29296875,0.0,0.0,0.05312499999999698,0.5539197129156486,0.17178475896991444,0.442475,-0.011944131151540204,0.01462909928523004,2.522734355926514,0.0226198683368104,0.0002973519439839389,578.6943454742432
19,114000,160265776.5078125,0.0,0.0,0.04062499999999769,0.5493899177966666,0.17490680716296708,0.447025,-0.011377951528993435,0.01690806755796075,2.5074387907981874,0.02452978493894138,0.0002970505406059473,610.4531352519989
20,120000,162582417.54296875,0.0,0.0,0.07624999999999567,0.5455284576042088,0.1776998880875588,0.45050833333333334,-0.010191576438955963,0.015033530863001942,2.4930020213127135,0.025637134766566216,0.0002967330663097038,642.7548053264618
21,126000,162073222.34765625,0.0,0.0,0.052499999999997014,0.54194705704669,0.18021911491053041,0.45426666666666665,-0.009961937530897557,0.01533767175860703,2.4795657634735107,0.019022614975962783,0.0002963995559098426,675.1129267215729
22,132000,161754956.90039062,0.0,0.0,0.03374999999999808,0.5387617435332431,0.18241193679960113,0.457525,-0.011448104551527649,0.015370798762887716,2.4632060885429383,0.02212143221301339,0.00029605004597953736,706.8635272979736
23,138000,161717919.19335938,0.0,0.0,0.04437499999999748,0.5359619114891498,0.1844536557557373,0.459975,-0.013649838010314852,0.015723626408725978,2.447244882583618,0.022602983999531735,0.0002956845748464905,739.8636898994446
24,144000,161417568.60546875,0.0,0.0,0.03562499999999798,0.5334394398506429,0.1862896589779101,0.46410833333333334,-0.009519147241371683,0.01627662852406502,2.43325879573822,0.020880227660555396,0.0002953031825887303,773.6465289592743
25,150000,163219096.90625,0.0,0.0,0.026874999999998473,0.531136691024551,0.18779961161950567,0.4656166666666667,-0.012121699540875852,0.015077135106548668,2.41972074508667,0.016806989801752704,0.0002949059110302156,806.3333344459534
26,156000,163110196.63476562,0.0,0.0,0.04062499999999769,0.5291653054095133,0.18915952711046322,0.4686666666666667,-0.011378445464652031,0.015933755971491336,2.4076812863349915,0.022646455574855208,0.0002944928037362498,838.1739394664764
27,162000,162277659.37304688,0.0,0.0,0.042708333333330906,0.5271676347149916,0.1906169210499983,0.46986666666666665,-0.012372828338993714,0.017368054296821357,2.396708619594574,0.024572720741759913,0.0002940639060087029,868.9386374950409
28,168000,162685300.33398438,0.0,0.0,0.032499999999998155,0.525552894350859,0.19176869290883217,0.4725416666666667,-0.010648452560417354,0.0159871619194746,2.3848040223121645,0.01866206324267201,0.000293619264881044,899.8709173202515
29,174000,162294623.04101562,0.0,0.0,0.015624999999999112,0.5240953405135286,0.19280785120873078,0.4762416666666667,-0.006756936688907445,0.017563786823302507,2.375356936454773,0.013482469782295326,0.0002931589291131833,932.8972206115723
30,180000,161702401.55859375,0.0,0.0,0.026249999999998507,0.5228159874136111,0.1936715148924507,0.4741166666666667,-0.009395639703143388,0.01633615493774414,2.3660637617111204,0.006883469765793215,0.0002926829491861254,965.1335024833679
31,186000,162997544.06640625,0.0,0.0,0.02374999999999865,0.52151649065164,0.1945357887732718,0.475575,-0.007435809774324298,0.016586966020986436,2.355371344089508,0.002679136706814189,0.000292191377296433,996.627641916275
32,192000,162613791.28710938,0.0,0.0,0.02374999999999865,0.5204511488587812,0.19530877743683206,0.47751666666666664,-0.011829655911424198,0.016208823258057236,2.3466962933540345,-0.010130984965724288,0.00029168426735050334,1028.9270119667053
33,198000,162765989.09960938,0.0,0.0,0.034374999999998046,0.5192796978208667,0.1960199324608811,0.4777416666666667,-0.011687569692730904,0.016447480535134673,2.3396837592124937,0.02200139046968892,0.00029116167495865663,1060.1267759799957
34,204000,164814718.07226562,0.0,0.0,0.03749999999999787,0.5182980416631119,0.19672811601559767,0.480825,-0.010294369090115652,0.014608977129682899,2.3309852480888367,0.011405195177656946,0.0002906236574290377,1092.2249071598053
35,210000,164383024.43164062,0.0,0.0,0.04583333333333073,0.5173131025266824,0.19737023726544406,0.48075,-0.012399145856034011,0.013836345169693232,2.323176312446594,0.014159412697517925,0.00029007027376133155,1123.6086761951447
36,216000,162156147.60742188,0.0,0.0,0.042708333333330906,0.5164344100690504,0.19794625886444844,0.48138333333333333,-0.014221597835421563,0.015074746869504451,2.315067481994629,0.000211022111236403,0.0002895015846402935,1155.8346378803253
37,222000,164825451.34375,0.0,0.0,0.03749999999999787,0.5158963852168811,0.19837383445281648,0.484325,-0.011622543926205254,0.014113698387518525,2.3051350712776184,0.022114588823306035,0.0002889176524290942,1187.8177781105042
38,228000,165408077.31445312,0.0,0.0,0.0416666666666643,0.5150642907908681,0.19889430821424547,0.48511666666666664,-0.011930607992690056,0.014093450037762523,2.295460820198059,0.00374623554951512,0.0002883185411624808,1221.2259900569916
39,234000,165719221.75195312,0.0,0.0,0.018749999999998934,0.5147072893507099,0.199152490004369,0.4852166666666667,-0.014139902475290001,0.014052192959934474,2.2862126350402834,0.012786941514052508,0.00028770431653975514,1253.9430525302887
40,240000,165806333.89453125,0.0,0.0,0.04583333333333073,0.5141340622245993,0.19949999907337215,0.48399166666666665,-0.012930825247894972,0.013477118639275431,2.2762070059776307,0.010052962088370698,0.00028707504591756876,1286.8006837368011
41,246000,164476995.95117188,0.0,0.0,0.0416666666666643,0.5135554385702148,0.19977573454677183,0.48425833333333335,-0.016981737737660298,0.016915894113481045,2.266338217258453,-0.00868938000318904,0.0002864307983025367,1319.387736082077
42,252000,164380710.2890625,0.0,0.0,0.0708333333333293,0.5131048623734146,0.2002683592942303,0.485325,-0.014235162670956925,0.017286436911672354,2.257465898990631,-0.0065146504999230356,0.0002857716443436699,1351.052878856659
43,258000,165625417.03320312,0.0,0.0,0.04583333333333073,0.5127087719151017,0.20049983510472683,0.4857916666666667,-0.015122397209051997,0.016241965536028146,2.250628709793091,-0.006157919489384334,0.0002850976563246279,1383.5314149856567
44,264000,166246165.87695312,0.0,0.0,0.021874999999998757,0.5122886069371377,0.20064324764773583,0.4872916666666667,-0.015808207809459417,0.017885848693549634,2.2424451231956484,0.0032076298662880197,0.00028440890815579215,1416.355170249939
45,270000,165594173.49804688,0.0,0.0,0.03749999999999787,0.5118429205077244,0.2009466257874315,0.4881,-0.015472746157320217,0.015798132261261345,2.233807861804962,0.009977566837236917,0.0002837054753661609,1448.5507090091705
46,276000,168073886.94726562,0.0,0.0,0.06041666666666323,0.5116191727522063,0.2012325340484265,0.48725833333333335,-0.013959481031633914,0.016768692573532463,2.226759207248688,-0.0118926387112122,0.0002829874350950665,1481.7433331012726
47,282000,164899061.63867188,0.0,0.0,0.046874999999997335,0.5114284782903159,0.20129169815253717,0.48938333333333334,-0.011798632791033015,0.018072378495708107,2.2214749693870544,-0.006720997551807706,0.0002822548660837162,1514.5094363689423
48,288000,165744466.00195312,0.0,0.0,0.03749999999999787,0.5112883772076628,0.20151202209817348,0.48739166666666667,-0.014363797893747688,0.015029402635991573,2.217270541191101,0.035542522175113334,0.0002815078486665575,1545.8699605464935
49,294000,167262813.18554688,0.0,0.0,0.02083333333333215,0.511204774182789,0.2016589145191589,0.4880333333333333,-0.013433818018529563,0.016702971328049897,2.2153958320617675,0.010077243228365517,0.00028074646476246827,1579.3073041439056
50,300000,175876463.4140625,0.0,0.0,0.031249999999998224,0.5110867658718052,0.20181834793763487,0.4878,-0.01295145987533033,0.011670527746900916,2.2112223505973816,0.019174027361366884,0.0002799707978657735,1612.5172448158264
51,306000,175399353.07617188,0.0,0.0,0.05416666666666359,0.5111880105361524,0.20194836723897386,0.4872166666666667,-0.014995454205200076,0.013416203018277884,2.2086267113685607,-0.1514522319002201,0.0002791809330370895,1645.6614923477173
52,312000,164526915.56054688,0.0,0.0,0.06562499999999627,0.5110952052018869,0.20200012716102458,0.487575,-0.013514922052854672,0.017935577407479288,2.2064096331596375,-0.011076686782337041,0.0002783769568939957,1680.1861362457275
53,318000,163390573.78710938,0.0,0.0,0.046874999999997335,0.5110733551025766,0.20209143447148964,0.4891583333333333,-0.016353104705922307,0.01886369432322681,2.200959861278534,-0.009621604523013038,0.0002775589576015361,1712.4449701309204
54,324000,163178990.28710938,0.0,0.0,0.033124999999998114,0.5106764293864587,0.20216845194853686,0.4882666666666667,-0.014395843748934567,0.018530479958280922,2.1910825967788696,0.029641097111205262,0.0002767270248625512,1744.0577709674835
