seed,target_index,target_id,group_size,defender_ids,mean_arrival_time_s,min_arrival_time_s,max_arrival_time_s,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
74009,0,20,3,1;14;16,37.9,37.9,37.9,0.0,0.0,1.0217141089530306,1.274485323348469,37.9
74009,1,21,2,9;17,34.575,34.550000000000004,34.6,0.04999999999999716,0.02499999999999858,1.0083132130453492,0.5366009730783754,34.6
74009,2,22,2,5;13,35.6,35.6,35.6,0.0,0.0,0.7041027337445872,1.5031841273209607,35.6
74009,3,23,2,3;11,32.25,32.2,32.300000000000004,0.10000000000000142,0.05000000000000071,1.0010295129798426,1.0477187698064938,32.300000000000004
74009,4,24,3,4;10;19,36.00000000000001,35.95,36.050000000000004,0.10000000000000142,0.03333333333333618,0.7360081949785178,2.4195522844672275,36.050000000000004
74009,5,25,3,2;12;18,38.91666666666667,38.900000000000006,38.95,0.04999999999999716,0.02222222222222096,0.20789043850613342,0.9762780754004544,38.95
74009,6,26,2,6;7,35.875,35.85,35.9,0.04999999999999716,0.02499999999999858,1.125755295131156,1.4730867142849067,35.9
74009,7,27,3,0;8;15,34.78333333333334,34.75,34.800000000000004,0.05000000000000426,0.022222222222223326,0.6685044532286568,1.2514406648252205,34.800000000000004
