episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,38.300000000000004,0.6912622067562854,0.6912622067562854
1,73501,1,1,21,36.050000000000004,0.8899059482531056,2.7910989882025232
1,73501,2,4,24,nan,120.5663606240278,nan
1,73501,3,3,23,33.15,0.06166326453915185,0.06166326453915185
1,73501,4,5,25,nan,189.339587659108,nan
1,73501,5,5,25,nan,188.29612188920171,nan
1,73501,6,1,21,36.1,2.2813310587043905,2.2813310587043905
1,73501,7,1,21,36.050000000000004,0.8211337825855967,2.711870851490454
1,73501,8,6,26,37.45,2.1081230360610155,2.1081230360610155
1,73501,9,0,20,38.300000000000004,1.3037799351174357,1.3037799351174357
1,73501,10,2,22,34.85,1.1719815073963757,1.1719815073963757
1,73501,11,3,23,33.1,0.3636779340059412,0.3636779340059412
1,73501,12,4,24,nan,126.89762370460468,nan
1,73501,13,5,25,nan,187.09118087267973,nan
1,73501,14,0,20,38.300000000000004,2.4336217720960356,2.4336217720960356
1,73501,15,7,27,34.550000000000004,0.9979759648600266,0.9979759648600266
1,73501,16,7,27,34.550000000000004,1.797562867172885,1.797562867172885
1,73501,17,6,26,37.45,2.2192476380513546,2.2192476380513546
1,73501,18,2,22,34.85,2.1720113265668823,2.1720113265668823
1,73501,19,4,24,nan,139.465220968027,nan
2,73502,0,1,21,35.95,1.3085332669763277,1.3085332669763277
2,73502,1,0,20,40.35,1.632128013369154,1.632128013369154
2,73502,2,4,24,nan,129.11683788220412,nan
2,73502,3,3,23,33.25,1.5639284588904585,1.5639284588904585
2,73502,4,5,25,nan,190.53184714920957,nan
2,73502,5,5,25,nan,189.26552748567343,nan
2,73502,6,0,20,40.35,2.6590196732755196,2.6590196732755196
2,73502,7,0,20,40.35,0.9534369286412251,0.9534369286412251
2,73502,8,7,27,36.300000000000004,1.720765447621938,1.720765447621938
2,73502,9,1,21,35.95,0.6619121693843489,0.6619121693843489
2,73502,10,2,22,35.4,0.2060653083071543,1.7832182322240135
2,73502,11,4,24,nan,50.04715965626743,nan
2,73502,12,4,24,nan,133.44055551548746,nan
2,73502,13,2,22,35.4,0.9180743644468368,2.8926004392843097
2,73502,14,6,26,36.050000000000004,1.058900833191218,2.712589926877841
2,73502,15,7,27,36.25,0.4326319980997773,2.412201579953463
2,73502,16,6,26,36.1,0.7791753957566468,0.7791753957566468
2,73502,17,1,21,35.95,2.275585132447038,2.275585132447038
2,73502,18,2,22,35.45,0.5829716809368861,0.5829716809368861
2,73502,19,3,23,33.2,0.8231224527129185,2.6801411976962575
3,73503,0,1,21,35.800000000000004,0.9887595130077338,2.863157041146116
3,73503,1,1,21,35.85,0.3297270332145157,0.3297270332145157
3,73503,2,2,22,35.6,0.7717629264501377,0.7717629264501377
3,73503,3,3,23,34.5,0.22342618544769768,0.22342618544769768
3,73503,4,5,25,nan,75.5642637056619,nan
3,73503,5,4,24,nan,113.87903379640699,nan
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,nan,181.62874286241976,nan
3,73503,8,0,20,nan,190.7142834641685,nan
3,73503,9,1,21,35.800000000000004,0.5190033162131763,1.466272997772327
3,73503,10,4,24,nan,109.5254977450819,nan
3,73503,11,3,23,34.4,0.9913836270350476,2.895080264769957
3,73503,12,2,22,35.6,0.19555244407213127,0.19555244407213127
3,73503,13,2,22,35.550000000000004,0.4240658191046039,1.5604388041655182
3,73503,14,0,20,nan,183.09246789437347,nan
3,73503,15,6,26,37.1,0.7123324455676893,2.5594426738311435
3,73503,16,6,26,37.15,0.8205404353214059,0.8205404353214059
3,73503,17,3,23,34.550000000000004,1.6154762008690853,1.6154762008690853
3,73503,18,5,25,nan,74.21035383409722,nan
3,73503,19,6,26,37.7,1.4684533722657571,1.4684533722657571
