case,metric,nominal_mean,reference_failure_mean,mean_change_percent,nominal_std,reference_failure_std,std_ratio
case1,E_co_time_s,0.05050416666618196,0.05836903596423097,15.572713732776823,0.0118241837661407,0.018530292983896378,1.5671519785542447
case1,E_n_g,0.07175101407179878,0.09690561798414592,35.05818591940149,0.011144467030937345,0.03583287278033879,3.215306095918787
case1,E_miss_m,2.997316933247902,3.306120936285926,10.302681028242255,0.2668446706836123,0.5091331685800299,1.907975779601347
case1,E_t_s,28.8435,30.86495,7.008338100438571,0.8487332314090794,2.49291468388333,2.9372181877980155
case2,E_co_time_s,0.08476666666623124,0.11276744220243132,33.03276705034672,0.0362476014491744,0.06009645807696965,1.6579430272437639
case2,E_n_g,0.1658156531294892,0.24133787281006716,45.545892836547196,0.05038652384865847,0.11235068650620612,2.229776494279778
case2,E_miss_m,3.0865607819513214,3.687526666922858,19.470405005003855,0.26607166054920445,0.7105740362322007,2.6706114990431113
case2,E_t_s,33.3974,37.47515,12.209782797463276,2.736138646833288,4.543852613594996,1.6606806891360912
