case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case1,1,89015,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.34281420020728076,1.3781072573391508,31.35000000000031
case1,1,89015,1,3,2,2,1,1,1,0.0,0.0,0.1576163652776853,0.9789441310858262,28.650000000000272
case1,1,89015,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.12194679893007764,1.713261999217868,33.10000000000026
case1,1,89015,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.10956238320316646,1.2550902104945079,30.200000000000294
case1,1,89015,4,2,1,1,1,1,1,0.0,0.0,0.0007194517122270094,2.3530076672934777,27.70000000000026
case1,1,89015,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.21775649629912108,1.9459726196224154,33.150000000000254
case1,1,89015,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.3685132640103045,1.970404948511701,29.25000000000028
case1,1,89015,7,2,2,2,1,1,1,0.0,0.0,0.1366497620887205,1.2639927067207632,28.50000000000027
