episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73401,0,6,26,35.85,1.1277811521966872,2.79842497645109
1,73401,1,1,21,35.5,0.18031199775482848,0.18031199775482848
1,73401,2,2,22,34.25,1.034979652489795,1.034979652489795
1,73401,3,3,23,33.1,2.019655336223394,2.019655336223394
1,73401,4,4,24,33.95,1.8968958764182424,1.8968958764182424
1,73401,5,2,22,34.2,0.7623393576207022,2.7420238930209004
1,73401,6,6,26,35.9,2.742373176158925,2.742373176158925
1,73401,7,0,20,36.6,0.7166660644133045,0.7166660644133045
1,73401,8,7,27,35.800000000000004,0.7772992070395132,2.756919615484933
1,73401,9,0,20,36.550000000000004,0.831639883562782,2.6932266832212286
1,73401,10,2,22,34.2,0.8805769032594433,0.8805769032594433
1,73401,11,4,24,33.9,0.7862986303924818,2.8461411084765316
1,73401,12,5,25,37.25,0.3955198329005055,0.3955198329005055
1,73401,13,4,24,33.95,0.21223842862196332,0.21223842862196332
1,73401,14,0,20,36.6,1.1734112393242428,1.1734112393242428
1,73401,15,7,27,35.800000000000004,0.11130902431743449,1.8694330339039693
1,73401,16,7,27,35.85,0.33054793689276135,0.33054793689276135
1,73401,17,1,21,35.5,0.3143472912076551,0.3143472912076551
1,73401,18,5,25,37.2,0.3822918875697536,2.2686816166251056
1,73401,19,3,23,33.050000000000004,1.0582325634615801,2.944121601311938
2,73402,0,1,21,34.5,1.0391338101779048,2.9191126712185596
2,73402,1,7,27,35.85,1.4684769387774899,1.4684769387774899
2,73402,2,4,24,33.5,2.0291893879371483,2.0291893879371483
2,73402,3,3,23,32.75,2.0741498569116095,2.0741498569116095
2,73402,4,2,22,34.15,1.5869262292893183,1.5869262292893183
2,73402,5,5,25,37.2,1.3931214646723136,1.3931214646723136
2,73402,6,1,21,34.6,1.383305290727937,1.383305290727937
2,73402,7,6,26,36.35,0.4645773332830895,0.4645773332830895
2,73402,8,7,27,35.85,2.569738135956073,2.569738135956073
2,73402,9,7,27,35.85,0.053278146419632987,0.053278146419632987
2,73402,10,2,22,34.1,0.20919612057694564,2.1889306671970705
2,73402,11,4,24,33.45,0.515222643510001,0.515222643510001
2,73402,12,5,25,37.2,1.8391449479030284,1.8391449479030284
2,73402,13,5,25,37.15,0.8400071965619098,2.73474206789961
2,73402,14,0,20,36.7,0.15787115819011394,0.15787115819011394
2,73402,15,0,20,36.7,0.7289505756532012,0.7289505756532012
2,73402,16,6,26,36.35,1.809250053936402,1.809250053936402
2,73402,17,0,20,36.7,0.26533019714007683,0.26533019714007683
2,73402,18,2,22,34.15,0.11055694203593258,0.11055694203593258
2,73402,19,4,24,33.4,0.6407141801570339,2.7001872312504664
3,73403,0,0,20,36.35,1.3121700513463253,1.3121700513463253
3,73403,1,0,20,36.35,2.5781037745475746,2.5781037745475746
3,73403,2,2,22,36.25,0.9292788572155926,2.905278536457245
3,73403,3,3,23,34.85,0.8147804222268169,1.2542987774430778
3,73403,4,7,27,37.25,1.3987176383537006,1.3987176383537006
3,73403,5,5,25,39.300000000000004,2.3956064541111095,2.3956064541111095
3,73403,6,6,26,36.800000000000004,0.789610335619422,1.3014984724559344
3,73403,7,1,21,33.85,0.6638884327601836,1.3101420343350534
3,73403,8,2,22,36.75,2.713927910988108,2.713927910988108
3,73403,9,1,21,33.800000000000004,0.5179690891980571,1.4589353099101767
3,73403,10,4,24,33.85,2.9546056768137587,2.9546056768137587
3,73403,11,4,24,33.800000000000004,0.17193468006605667,1.888200459054631
3,73403,12,3,23,34.9,0.47275313806795527,0.47275313806795527
3,73403,13,4,24,33.800000000000004,0.3125264650171252,1.7487289017886996
3,73403,14,3,23,35.9,0.900773768747915,0.900773768747915
3,73403,15,7,27,36.45,0.21477253941910324,0.21477253941910324
3,73403,16,1,21,33.9,0.6532145682111038,0.6532145682111038
3,73403,17,7,27,36.45,0.7298740633210028,0.7298740633210028
3,73403,18,5,25,39.300000000000004,2.4429848578092956,2.4429848578092956
3,73403,19,6,26,37.6,2.7733625190606737,2.7733625190606737
