condition,case,variant,episode,seed,target_index,group_size,hit_count,target_covered,group_complete,group_coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s,closest_approach_m
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,0,3,3,1,1,1,0.15000000000000213,0.05555555555555595,0.23660861778866416,1.3225883277402801,26.45000000000024,0.8709313119713133
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,1,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.03596682668218869,1.901497906478074,28.55000000000027,1.352992791300024
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,2,3,3,1,1,1,0.10000000000000142,0.033333333333333805,0.2739095320777069,0.704720529894946,26.750000000000245,0.3188953632174104
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,3,3,3,1,1,1,0.10000000000000142,0.04444444444444547,0.08573208125809874,1.4944502614919895,27.80000000000026,0.27826710684400074
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,4,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.2570936511424322,0.3391242970511671,26.700000000000244,0.3391242970511671
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,5,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.08200505375613598,1.17774776270658,28.60000000000027,0.5604337830928203
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,6,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.3344890226648126,1.1269044263683652,26.550000000000242,1.0764362272047263
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,53,99453,7,2,2,1,1,1,0.20000000000000284,0.10000000000000142,0.11959276471108962,1.5258317588103045,28.150000000000265,0.789053845552659
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,0,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.23457537861434177,1.4829611384366925,27.250000000000252,0.5722550592714288
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,1,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.209897530119506,1.7470941635878343,24.700000000000216,1.2544383977108877
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,2,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.25546557653188856,1.9117088989402262,26.700000000000244,1.0881053217876924
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,3,3,3,1,1,1,0.15000000000000213,0.05555555555555595,0.10435180486006275,1.3335417547988866,26.35000000000024,0.272012026827581
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,4,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.20956499080531293,0.7446657895101736,24.850000000000218,0.6893289458869492
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,5,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.0887670607852987,1.4306176592188427,26.250000000000238,0.8039488994193713
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,6,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.2765679142852593,0.7717923760994406,25.300000000000225,0.7717923760994406
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,54,99454,7,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.12162723555492616,2.2417734286307693,26.40000000000024,1.553121147197181
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,0,3,3,1,1,1,0.10000000000000142,0.04444444444444547,0.2245540519292758,1.7935212851809108,27.70000000000026,1.1208242137437947
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,1,3,3,1,1,1,0.15000000000000213,0.055555555555557135,0.09710911666861777,0.7631545080356382,26.850000000000247,0.3070484370617431
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,2,3,3,1,1,1,0.10000000000000142,0.04444444444444547,0.17049964020129127,0.7584841552184501,29.000000000000277,0.41973575260520835
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.07577125732043055,1.0184371468233113,28.60000000000027,0.5868750108227586
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,4,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.1596939997794536,1.8424873491022755,26.50000000000024,1.158177697449005
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,5,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.08103673472761884,1.4377404536472542,27.15000000000025,0.2924398966117471
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,6,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.1766361182930999,0.4781590636327928,28.750000000000274,0.4781590636327928
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,55,99455,7,2,2,1,1,1,0.15000000000000213,0.07500000000000107,0.14969555880484933,1.8235317352532876,28.250000000000266,0.6900664728325107
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,56,99456,0,3,3,1,1,1,0.15000000000000213,0.06666666666666761,0.342488470919879,1.7874147649339767,25.450000000000227,0.7788554867034757
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,56,99456,1,3,3,1,1,1,0.15000000000000213,0.05555555555555595,0.07671470060575472,1.941588643829163,27.350000000000254,1.1408756769247828
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,56,99456,2,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.22055416901545685,1.070738910763491,25.950000000000234,0.8174335777194542
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,56,99456,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.13311892107913567,1.5189522576034535,25.500000000000227,1.0797773121379715
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,56,99456,4,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.13684040855227622,1.0299136954393684,29.25000000000028,1.0299136954393684
