case,metric,label,n,mean,std,median,q1,q3,min,max
case1,E_co_time_s,$E_{\mathrm{co\text{-}time}}$ (s),92,0.01128094806763272,0.0026764834627448393,0.011805555555555219,0.00868055555555558,0.012152777777777679,0.005555555555555388,0.01805555555555527
case1,E_n_g,$E_n$ (g),92,0.26160008663773804,0.04720047990156203,0.25656000134277535,0.22715653971343283,0.291546212441402,0.15225488857409497,0.3965666453142991
case1,E_miss_m,$E_{\mathrm{miss}}$ (m),92,1.6582493171593382,0.13413181050857792,1.663286581323896,1.5702449196169814,1.7469332991114763,1.3144804821408473,2.0308756121117213
case1,E_t_s,$E_t$ (s),92,33.78586956521761,0.9480844217219239,33.150000000000254,33.10000000000026,34.45000000000018,33.10000000000026,37.40000000000001
case2,E_co_time_s,$E_{\mathrm{co\text{-}time}}$ (s),44,0.8520280934342978,1.011056101732681,0.12239583333332767,0.02387152777777809,1.7962673611110107,0.01597222222222191,2.8427083333332
case2,E_n_g,$E_n$ (g),44,0.2628189331475204,0.04590073321955985,0.25869254368438266,0.24028458515386614,0.2901102787271391,0.17205477864582316,0.3644439508950411
case2,E_miss_m,$E_{\mathrm{miss}}$ (m),44,2.052974796068586,0.1583395889834087,2.049304479757829,1.9611804786401623,2.1388000109098564,1.67896158749045,2.3897519302925687
case2,E_t_s,$E_t$ (s),44,61.648863636362265,11.655273727174999,64.79999999999846,62.99999999999856,69.17499999999822,37.15000000000003,74.14999999999793
