condition,case,episodes,variant,model_dir,attack_pattern,assignment_mode,case3_source_policy_case,case3_geometry,case3_maneuver,training_performed,optimizer_steps,backpropagation_performed,evaluation_device,target_coverage_success_count,target_coverage_success_rate,target_coverage_success_ci95_low,target_coverage_success_ci95_high,all_defenders_hit_count,all_defenders_hit_rate,all_defenders_hit_ci95_low,all_defenders_hit_ci95_high,cooperative_success_count,cooperative_success_rate,cooperative_success_ci95_low,cooperative_success_ci95_high,mission_success_count,mission_success_rate,mission_success_ci95_low,mission_success_ci95_high,E_co_time_s_mean,E_co_time_s_ci95_low,E_co_time_s_ci95_high,E_co_time_s_n,E_n_g_mean,E_n_g_ci95_low,E_n_g_ci95_high,E_n_g_n,E_miss_m_mean,E_miss_m_ci95_low,E_miss_m_ci95_high,E_miss_m_n,E_t_s_mean,E_t_s_ci95_low,E_t_s_ci95_high,E_t_s_n,mean_closest_approach_m_mean,mean_closest_approach_m_ci95_low,mean_closest_approach_m_ci95_high,mean_closest_approach_m_n,worst_closest_approach_m_mean,worst_closest_approach_m_ci95_low,worst_closest_approach_m_ci95_high,worst_closest_approach_m_n,mean_agent_return_mean,mean_agent_return_ci95_low,mean_agent_return_ci95_high,mean_agent_return_n,idbo_runtime_ms_mean,idbo_runtime_ms_ci95_low,idbo_runtime_ms_ci95_high,idbo_runtime_ms_n,idbo_repaired_cost_mean,idbo_repaired_cost_ci95_low,idbo_repaired_cost_ci95_high,idbo_repaired_cost_n,failure_class_counts
pooled_ablation_n1000_no_gru_case1,case1,100,no_gru,/home/a2rl/reviewer_xiu_ablation_domainrand_v3_20260801/formal_evaluation_n100/selection/no_gru/case1/seed8303/selected_model,nominal,fixed,,,,False,0,False,cpu,100,1.0,0.9630065017944702,0.9999999999999998,100,1.0,0.9630065017944702,0.9999999999999998,100,1.0,0.9630065017944702,0.9999999999999998,100,1.0,0.9630065017944702,0.9999999999999998,0.06606250000000094,0.06475032175564648,0.0673746782443554,100,0.03453776599836104,0.03337203377407863,0.035703498222643446,100,1.42959534809932,1.3890259508737555,1.4701647453248845,100,26.96462500000025,26.868301288372344,27.060948711628157,100,0.8413294879629997,0.8128075861373762,0.8698513897886231,100,2.661225839631348,2.595931278089114,2.7265204011735817,100,441697.2979596328,441691.365546173,441703.23037309264,100,0.0,0.0,0.0,100,nan,nan,nan,0,"{""mission_success"": 100}"
