episode,case,target_num,hit_count,target_hit_count,target_sync_count,all_hit,all_sync,max_sync_spread,mean_sync_spread,mean_agent_return,team_return
1,case2,8,10,4,4,False,False,0.40000152587890625,0.125,906.026504368661,18120.53008737322
2,case2,8,9,4,3,False,False,0.0500030517578125,0.0333353690803051,889.0266606105026,17780.53321221005
3,case2,8,10,4,4,False,False,0.25,0.12499809265136719,900.1739738002419,18003.47947600484
4,case2,8,11,5,4,False,False,0.15000152587890625,0.08749961853027344,886.7411897904706,17734.82379580941
5,case2,8,10,5,3,False,False,0.09999847412109375,0.08333078771829605,886.8588839592412,17737.177679184824
6,case2,8,10,4,4,False,False,0.25,0.125,903.5118142262102,18070.236284524202
7,case2,8,8,4,2,False,False,0.149993896484375,0.09999847412109375,899.1364810204599,17982.729620409198
8,case2,8,10,4,4,False,False,0.1999969482421875,0.0625,902.3233289577998,18046.466579155996
9,case2,8,8,4,2,False,False,0.09999847412109375,0.07500076293945312,903.6406561228447,18072.813122456893
10,case2,8,9,4,3,False,False,0.100006103515625,0.0500030517578125,905.1451497073052,18102.902994146105
11,case2,8,10,4,4,False,False,0.15000152587890625,0.07499885559082031,898.9876918017195,17979.75383603439
12,case2,8,10,4,4,False,False,0.5,0.16250038146972656,906.8874637655448,18137.749275310896
13,case2,8,10,4,3,False,False,0.649993896484375,0.22499847412109375,901.4317004909274,18028.634009818546
14,case2,8,8,4,2,False,False,0.0500030517578125,0.01666768454015255,901.7344147749245,18034.68829549849
15,case2,8,10,5,3,False,False,0.25,0.13333384692668915,883.3948505222331,17667.897010444663
16,case2,8,9,4,3,False,False,0.3000030517578125,0.15000152587890625,902.618398079928,18052.36796159856
17,case2,8,10,4,3,False,False,0.7999954223632812,0.28750038146972656,904.8446541399229,18096.89308279846
18,case2,8,10,4,4,False,False,0.20000457763671875,0.09999847412109375,907.164107053494,18143.28214106988
19,case2,8,10,4,4,False,False,0.09999847412109375,0.0625,905.9276443120558,18118.552886241116
20,case2,8,9,4,3,False,False,0.09999847412109375,0.0499979667365551,908.4501820487901,18169.003640975803
