episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73201,18,7,False,False,False,0.1785714285714299,1.0349693324960412,1.4556090969823412,35.471428571428575,1.3500000000000014,11.873658199885167,112.21871528094785,1500,0.17473705644734655,0.17473705644734655,1544.0938629908487,0.479671190771628,0.05,0,"[2, 2, 3, 3, 2, 3, 2, 3]","[2, 2, 3, 3, 2, 3, 2, 3]"
2,73202,17,7,False,False,False,0.37142857142857094,1.0178281538034255,1.8800698637049664,35.98571428571429,2.1499999999999986,17.956780337789095,116.3503497231404,1500,0.37426757867929994,0.37426757867929994,1694.344085000921,1.6136264332294346,0.0,0,"[3, 3, 2, 3, 3, 2, 2, 2]","[3, 3, 2, 3, 3, 2, 2, 2]"
