episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73201,0,1,21,33.15,0.3309902930070679,1.673872117879157
1,73201,1,7,27,33.15,0.5533464035101209,0.5533464035101209
1,73201,2,4,24,nan,105.96252781764025,nan
1,73201,3,5,25,38.35,0.7373083724477639,2.637175854826351
1,73201,4,7,27,34.300000000000004,0.0652433157266165,0.0652433157266165
1,73201,5,5,25,38.400000000000006,2.3117676216640874,2.3117676216640874
1,73201,6,6,26,34.0,1.6667080012266582,1.6667080012266582
1,73201,7,6,26,34.0,0.49726429266456346,0.49726429266456346
1,73201,8,0,20,37.7,1.0533089348342344,1.0533089348342344
1,73201,9,1,21,33.2,2.110109179177744,2.110109179177744
1,73201,10,2,22,35.75,0.7443664320104642,0.7443664320104642
1,73201,11,3,23,33.2,0.5908480358821805,1.4765343108310969
1,73201,12,4,24,nan,112.21871528094785,nan
1,73201,13,3,23,33.6,0.6355577040990541,0.6355577040990541
1,73201,14,7,27,33.15,0.27058096027506995,0.27058096027506995
1,73201,15,0,20,37.65,0.4158718801557893,2.311381594413588
1,73201,16,2,22,36.2,0.6938806668575569,1.2862341514598339
1,73201,17,2,22,37.1,2.6448193663438873,2.6448193663438873
1,73201,18,5,25,38.400000000000006,2.9543728271111,2.9543728271111
1,73201,19,3,23,33.25,1.0155766121212797,1.0188259084775686
2,73202,0,6,26,33.2,1.0605010576641836,2.9821703701252376
2,73202,1,0,20,38.650000000000006,0.9617579090117745,2.861188984034828
2,73202,2,3,23,36.6,0.6640923976065647,0.6640923976065647
2,73202,3,6,26,34.75,2.992064258637017,2.992064258637017
2,73202,4,4,24,nan,112.51822969521454,nan
2,73202,5,5,25,37.800000000000004,0.5937105245503587,2.493438235196101
2,73202,6,3,23,36.1,0.8306097614892272,2.7855334185354885
2,73202,7,7,27,33.5,0.0676357288697156,0.0676357288697156
2,73202,8,0,20,38.7,1.6050583393389173,1.6050583393389173
2,73202,9,5,25,39.150000000000006,2.424464975201906,2.424464975201906
2,73202,10,2,22,35.0,0.8135296701563807,2.7887547518544626
2,73202,11,1,21,34.1,0.9775720770899934,0.9775720770899934
2,73202,12,4,24,nan,116.3503497231404,nan
2,73202,13,4,24,nan,110.86748619603928,nan
2,73202,14,1,21,33.6,0.08460665030302447,0.08460665030302447
2,73202,15,1,21,33.550000000000004,0.8350052766916508,2.7195873478413866
2,73202,16,0,20,38.7,1.4908712311315935,1.4908712311315935
2,73202,17,7,27,33.5,2.7665585022904193,2.7665585022904193
2,73202,18,2,22,35.1,0.5776473546105131,0.5776473546105131
2,73202,19,3,23,34.45,0.653855426744438,0.653855426744438
