episode,seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
1,73501,20,8,True,True,True,0.011458333333333497,0.6776513734802959,1.8629104135843937,34.556250000000006,0.05000000000000426,1.3611067004195516,2.9784678269858453,772,0.09670409768412348,0.09670409768412348,1628.4499909961596,0.15027067158863386,0.0,0,"[3, 3, 2, 2, 3, 3, 2, 2]","[3, 3, 2, 2, 3, 3, 2, 2]"
2,73502,20,8,True,True,True,0.008680555555555802,0.8270989988409758,1.2569880344517559,34.54375,0.05000000000000426,0.8301325266811052,2.8259725570835794,783,0.06988010575613576,0.06988010575613576,1730.0242789788172,0.0738391065735315,0.0,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[3, 3, 3, 2, 3, 2, 2, 2]"
3,73503,20,8,True,False,False,0.06423611111111042,0.7401534012726261,1.3224893464684748,35.131249999999994,1.0,1.32239287998084,2.6678557364650954,779,0.20557247781912283,0.20557247781912283,1696.268144005444,1.0431376496278464,0.0,0,"[3, 3, 3, 3, 2, 2, 3, 1]","[3, 3, 3, 3, 2, 2, 3, 1]"
