update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442548.0219934061,1.0,1.0,1.0,1.0,1.0,1.0,0.04375000000000018,0.7708589243730024,0.020930521112671147,0.1952699994273607,0.8047300005726393,1,-0.015559172944631428,1.0940860092639924,2.75939484834671,0.19323162264335375,0.8885147571563721,1.1273469239473344,8.160985726118088,0.029192926025390625,0.0002999978442511331,27.02906560897827
2,2048,684572.0725199133,1.0,1.0,1.0,1.0,1.0,1.0,0.037499999999999645,0.7373796849337925,0.03853967407727476,0.21989039730975216,0.7801096026902479,1,0.010785580007359385,0.4068323314189911,2.7566360354423525,-0.028985599892246583,1.0897747665643691,4.2773848354816435,1.6989955946803093,0.26087519915464497,0.0002999913770667033,53.58874034881592
3,3072,573910.4634449705,1.0,1.0,1.0,1.0,1.0,1.0,0.04375000000000018,0.7124327375312204,0.05383171898643239,0.272734693877551,0.727265306122449,1,-0.0016905288677662611,0.20210537128150463,2.743447709083557,0.0028483921164363935,1.004511770606041,1.3297932714223861,1.0115348637104034,0.14919969469268582,0.0002999805986332205,80.12846302986145
4,4096,508180.2338152155,1.0,1.0,1.0,1.0,1.0,1.0,0.03750000000000009,0.6897244381430311,0.06909893573307747,0.29697525206232817,0.7030247479376719,2,-0.0006257040426135063,0.17644313909113407,2.731000554561615,-0.013830638208464929,1.0228333920240402,2.0309112280607224,1.5745057746767999,0.2133256531142576,0.0002999655092615288,107.8301613330841
5,5120,442504.63572747074,1.0,1.0,1.0,1.0,1.0,1.0,0.037499999999999645,0.6687446858210337,0.08333081147490355,0.29128941617233844,0.7087105838276616,1,-0.0025664049200713633,0.12346474118530751,2.716148924827576,0.016750221752722005,0.9969660341739655,1.838737389445305,1.2839890390634536,0.4117674396049209,0.00029994610938679735,134.1949906349182
6,6144,816296.4257814884,1.0,1.0,1.0,1.0,1.0,1.0,0.03750000000000009,0.650854419392241,0.09554528578322195,0.3356188101669091,0.6643811898330909,1,-0.0017825271410401911,0.19617721140384675,2.6983235359191893,-0.001331600059491489,1.000769817829132,0.9608484238386155,1.6971573814749719,0.07630133786997499,0.00029992239956850794,160.16110491752625
7,7168,508112.9634130001,1.0,1.0,1.0,1.0,1.0,1.0,0.03750000000000031,0.6343547197974602,0.10524798526848735,0.36054802180903117,0.6394519781909688,2,0.0014941225294023753,0.11816761735826731,2.6844287395477293,0.01364968695187918,0.993472957611084,1.7775227278470993,2.013771153986454,0.27273904226363666,0.0002998943804904386,186.8021900653839
8,8192,442641.9811581075,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,0.6198505764107577,0.11636716438309164,0.37950285009108536,0.6204971499089146,1,-0.003749345545656979,0.12993923164904117,2.6676908850669863,0.013924430526471455,0.9873872518539428,1.0491634219884873,3.4751929491758347,0.21397100357441887,0.0002998620529606442,214.12264800071716
9,9216,882267.283251889,1.0,1.0,1.0,1.0,1.0,1.0,0.03750000000000009,0.6088417098550855,0.12579434580739735,0.3981176470588235,0.6018823529411764,2,-0.0022189651848748327,0.15896490029990673,2.6551576972007753,0.015826071818618725,0.9889657318592071,2.223493459820747,2.32486207485199,0.3059356400094813,0.0002998254179114328,240.3526656627655
10,10240,442693.8111253232,1.0,1.0,1.0,1.0,1.0,1.0,0.03750000000000009,0.5968637164930082,0.1325605871698689,0.39418782156386045,0.6058121784361395,1,-0.007852448266930878,0.05468289572745562,2.6416349530220034,0.006224580022426851,0.9928048849105835,0.9530300319194793,0.8406963050365448,0.06998826141072567,0.0002997844763993392,266.7170464992523
