episode,case,target_num,hit_count,target_hit_count,target_sync_count,all_hit,all_sync,max_sync_spread,mean_sync_spread,mean_agent_return,team_return
1,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,415.6021609128453,8312.043218256906
2,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,415.57134516793303,8311.42690335866
3,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,415.65343549181705,8313.068709836341
4,case1,8,20,8,8,True,True,0.0500030517578125,0.04375028610229492,415.6492596377619,8312.985192755237
5,case1,8,20,8,8,True,True,0.0500030517578125,0.01875019073486328,415.6460275155026,8312.920550310053
6,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,415.53962575886396,8310.79251517728
7,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,415.66250755810177,8313.250151162036
8,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,415.6050915079657,8312.101830159314
9,case1,8,20,8,8,True,True,0.0500030517578125,0.01875019073486328,415.6243917625863,8312.487835251726
10,case1,8,20,8,8,True,True,0.0500030517578125,0.0312504768371582,415.60910528027455,8312.18210560549
11,case1,8,19,8,7,True,False,0.0500030517578125,0.0312504768371582,421.0973951018415,8421.94790203683
12,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,415.6425680361688,8312.851360723376
13,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,415.763414840959,8315.26829681918
14,case1,8,20,8,8,True,True,0.0500030517578125,0.025000572204589844,415.58060620501635,8311.612124100327
15,case1,8,20,8,8,True,True,0.09999847412109375,0.0312504768371582,415.5576087945607,8311.152175891213
16,case1,8,20,8,8,True,True,0.0500030517578125,0.01875019073486328,415.55109888459555,8311.021977691911
17,case1,8,20,8,8,True,True,0.0500030517578125,0.02500009536743164,415.68976431032644,8313.795286206529
18,case1,8,20,8,8,True,True,0.0500030517578125,0.03125,415.5885081788059,8311.770163576119
19,case1,8,20,8,8,True,True,0.0500030517578125,0.01875019073486328,415.5484508971684,8310.969017943367
20,case1,8,20,8,8,True,True,0.0500030517578125,0.04375028610229492,415.6421128147282,8312.842256294563
