condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_full_case1,case1,full,1,98068,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09513888888888711,0.3889240843229511,1.7553333913339109,31.250000000000266,1.4206565290767377,2.706385166589583,441889.6798017441,34.15,50.0,3.0,0.3,250.0,1.0,10.583367494869213,0.010071006823894373,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,2,98069,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.10069444444444442,0.3180165680855211,1.8508363743956089,31.000000000000288,1.4201610203478265,2.9818408053567875,441928.82182668353,33.0,50.0,3.0,0.3,250.0,1.0,10.679270845820438,0.0147601218832102,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,3,98070,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08159722222222084,0.3697673329801126,1.6678754567802663,31.44375000000026,1.3060282861478947,2.844007196182038,441999.8971261213,34.9,50.0,3.0,0.3,250.0,1.0,9.361072103952107,0.02484949333771504,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,4,98071,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.11666666666666545,0.3814162761975963,1.8972846672569952,31.668750000000273,1.3859433889177573,2.9414995064508633,441932.06363905314,34.0,50.0,3.0,0.3,250.0,1.0,10.621229838938762,0.018040947614256952,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,5,98072,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.11076388888888837,0.3412979521694618,1.811567222035223,31.543750000000294,1.2132011880322697,2.692909134705126,441927.89491148293,33.7,50.0,3.0,0.3,250.0,1.0,12.01609503008615,0.011070532612493859,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,6,98073,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09895833333333363,0.34508399989521443,1.7500768657931713,30.643750000000274,1.3600456558078837,2.6227148938808247,441874.6240878323,34.65,50.0,3.0,0.3,250.0,1.0,10.729249155711559,0.017223645987881925,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,7,98074,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09409722222222212,0.37371429428747444,1.6853837538033327,31.14375000000029,1.0955467755480537,2.26572329774926,441953.5745728178,34.300000000000004,50.0,3.0,0.3,250.0,1.0,12.005100118387906,0.0160368955617046,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,8,98075,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.11354166666666776,0.3375970963294589,1.6798899050000922,30.4687500000003,1.2456494170147379,2.429013846487086,441824.1614165325,32.25,50.0,3.0,0.3,250.0,1.0,10.692996939471564,0.011983542978365923,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,9,98076,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09409722222222139,0.38299520237919144,1.7695479632080144,31.456250000000257,1.4539505120461298,2.4541663647748306,441882.85222447646,34.85,50.0,3.0,0.3,250.0,1.0,11.92722241652888,0.010378272808042127,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,10,98077,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.10763888888888684,0.36774779507023203,1.5416937978131235,31.556250000000276,1.1748559287603046,2.428406967596111,441910.1632533089,33.85,50.0,3.0,0.3,250.0,1.0,13.105879286934583,0.01940099866593195,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,11,98078,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09479166666666691,0.3523867000090825,1.541095163783534,31.031250000000274,1.2188912171216475,2.8090514657218244,441952.38765596814,35.85,50.0,3.0,0.3,250.0,1.0,11.959929970472556,0.01445876462067222,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,12,98079,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06979166666666611,0.357440786151756,1.6632870003288138,31.26250000000027,1.2724285634540826,2.7897004842722275,441983.4241236315,34.25,50.0,3.0,0.3,250.0,1.0,8.72471352338414,0.009509866569518965,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,13,98080,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09444444444444441,0.3508483000915782,1.923473595812189,31.53750000000026,1.2369715570722768,2.838436576590917,441883.79110913165,35.25,50.0,3.0,0.3,250.0,1.0,12.04979261063225,0.008276085323953016,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,14,98081,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08506944444444316,0.3523399503905358,1.5228079350283994,30.862500000000274,1.1545659167130848,1.9517090877585714,441890.6910978663,34.45,50.0,3.0,0.3,250.0,1.0,12.239815046169381,0.014131470305788905,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,15,98082,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09270833333333184,0.38292848852086814,1.6510409382779532,30.81250000000027,1.4463656969652212,2.610507351901849,441875.44444931636,34.300000000000004,50.0,3.0,0.3,250.0,1.0,9.681191474958508,0.013736249801738914,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,16,98083,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07569444444444391,0.367853232532799,1.7290066931287926,30.712500000000276,1.278413213825766,2.4320843063471433,441859.3320917694,34.85,50.0,3.0,0.3,250.0,1.0,12.466513301596379,0.013028291772155224,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,17,98084,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.10034722222222273,0.39350743484288164,1.746447520426425,31.256250000000282,1.1402957964348663,2.2485239694975716,441873.57117997727,34.85,50.0,3.0,0.3,250.0,1.0,11.78284057176296,0.013147782113472992,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,18,98085,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09999999999999964,0.36891913897339346,1.5683445592951277,30.956250000000278,1.1840037382960715,2.910346420719016,441900.59576426185,33.550000000000004,50.0,3.0,0.3,250.0,1.0,12.707172563006294,0.012179250442344285,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,19,98086,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.11319444444444318,0.3739815278541726,1.7040069703274463,31.262500000000287,1.4628138669892388,2.505097724426183,441873.07449837774,33.75,50.0,3.0,0.3,250.0,1.0,11.567293935876346,0.012679529967618845,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,20,98087,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.11666666666666789,0.37492291562185714,1.710372521140637,30.768750000000303,1.3860050602191614,2.7717851572464944,441847.0721719518,32.1,50.0,3.0,0.3,250.0,1.0,9.857441653516979,0.015156045764932622,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,21,98088,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07951388888888822,0.39145932966025143,1.9406902474070544,30.668750000000287,1.495492352146695,2.8524735906360053,441889.9612571547,33.1,50.0,3.0,0.3,250.0,1.0,14.198796348306717,0.020009840502932977,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,22,98089,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.1159722222222214,0.35373499394543595,1.8956479178718464,32.025000000000276,1.3425202233776197,2.7536336368955387,441993.0073846942,34.6,50.0,3.0,0.3,250.0,1.0,12.354137679265854,0.017533432557663663,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,23,98090,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08819444444444438,0.3789992976537443,1.7703354735336256,30.418750000000294,1.3720160186785586,2.679390808728107,441916.9909450887,32.25,50.0,3.0,0.3,250.0,1.0,9.013751046147242,0.01699193999028344,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,24,98091,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.10312499999999798,0.3851553456951528,1.5459287083694337,31.82500000000026,1.271422462273454,2.879852316025299,441952.4239086878,35.0,50.0,3.0,0.3,250.0,1.0,11.751998867039092,0.01780751777243166,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,25,98092,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08472222222222112,0.39840367724096704,1.6245397238537627,31.51250000000025,1.2409801462543553,2.442470209618701,441975.75583782897,35.5,50.0,3.0,0.3,250.0,1.0,13.487088305768836,0.0216245459109816,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,26,98093,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0868055555555552,0.365211914999458,1.5258922527862222,30.356250000000266,1.2904225165536096,2.6273061707421155,441856.40785262204,34.5,50.0,3.0,0.3,250.0,1.0,11.112539839709429,0.007591955720861575,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,27,98094,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09652777777777548,0.35893234229222337,1.7480053598576721,32.23750000000027,1.293218332746441,2.431804938326415,442020.9025375709,35.1,50.0,3.0,0.3,250.0,1.0,12.20156213814368,0.024425533755314643,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,28,98095,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.09305555555555418,0.35518806870442754,1.7513404841711624,31.968750000000256,1.4298466533538892,2.981293276225003,441973.8684910044,35.65,50.0,3.0,0.3,250.0,1.0,12.766243276993167,0.021188240371172853,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,29,98096,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08993055555555488,0.37796159342218977,1.933859027135865,31.362500000000257,1.5670215128247258,2.923292442997665,441937.2459394494,34.95,50.0,3.0,0.3,250.0,1.0,11.264729985401434,0.01679226460255984,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,30,98097,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0944444444444424,0.4043325008853038,1.4862317518129071,31.300000000000278,1.2992850096163404,2.5328275317327633,441862.31481828616,33.300000000000004,50.0,3.0,0.3,250.0,1.0,11.135217868869873,0.01461285668114354,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,31,98098,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,1.7503472222221423,0.35829945219207815,1.8470546747689796,33.768750000000104,1.502576834236098,2.795978388567628,441908.521818705,58.35,50.0,3.0,0.3,250.0,1.0,12.487320380032742,0.021897961975923762,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,32,98099,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.12430555555555478,0.351032306294482,1.6148483251003323,30.88750000000029,1.1122365599039192,2.3260015607205076,441858.89537307946,32.800000000000004,50.0,3.0,0.3,250.0,1.0,10.741516933534662,0.021230534836643094,0.0,nan,nan,nan,0
formal_ablation_full_case1,case1,full,33,98100,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08194444444444333,0.35815954392807164,1.9017820406671195,30.781250000000277,1.4009563138561574,2.6860938338532456,441896.26298560854,33.800000000000004,50.0,3.0,0.3,250.0,1.0,12.04021464869443,0.015709377200282988,0.0,nan,nan,nan,0
