condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,1,102001,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06979166666666765,0.022747617266937928,1.680668110668359,26.643750000000246,0.8692789380292014,2.7962601272480736,441682.92109109927,29.25,0.0,0.0,0.0,0.0,1.0,11.329926410805509,0.013250503519125545,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,2,102002,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0715277777777789,0.035755681610334926,1.0604081887825705,26.137500000000237,0.7230278749831397,2.4453484198975084,441639.35890309897,28.400000000000002,0.0,0.0,0.0,0.0,1.0,12.245445712118828,0.02442964308075283,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,3,102003,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07847222222222323,0.03245830022785025,1.5722446096917513,27.68750000000026,0.9144835257042502,2.820308530343652,441717.91140800883,30.200000000000003,0.0,0.0,0.0,0.0,1.0,11.42262247382211,0.012323258393821916,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,4,102004,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07291666666666771,0.03162383815930109,1.1207854468229195,26.637500000000244,0.6298583638174298,2.09198401023856,441652.52149694646,28.400000000000002,0.0,0.0,0.0,0.0,1.0,9.880071280900221,0.010502805976073898,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,5,102005,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0652777777777788,0.0258748670974204,1.353959671257214,27.01875000000025,0.7502576052938554,2.596636883654121,441676.4447890539,28.05,0.0,0.0,0.0,0.0,1.0,10.218940639513583,0.015712547929745458,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,6,102006,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06701388888889004,0.027483101107199395,1.3564996976513783,26.30000000000024,0.8432845492489653,2.6820998553097377,441653.0119287677,28.700000000000003,0.0,0.0,0.0,0.0,1.0,12.232706246093594,0.014212212727041195,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,7,102007,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07673611111111245,0.03060425101026713,1.9880316147603887,26.850000000000247,0.990082126970114,2.799368975014567,441676.67180537415,29.200000000000003,0.0,0.0,0.0,0.0,1.0,12.642755194856425,0.00706711006130207,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,8,102008,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07118055555555647,0.03571145784356549,1.622787677658098,25.981250000000234,0.9215232589830931,2.801530898776038,441646.3051092938,29.1,0.0,0.0,0.0,0.0,1.0,8.75941109737322,0.010738241113368822,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,9,102009,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.068402777777779,0.044480550676294375,1.496194382163002,26.62500000000024,1.0041331262456843,2.8004368886287,441646.8712049269,29.1,0.0,0.0,0.0,0.0,1.0,10.228799382943508,0.01935282613581359,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,10,102010,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0656250000000008,0.038712541092096535,1.4803844563452873,27.38750000000025,0.8611930919466616,2.664583646656571,441710.95863298967,29.700000000000003,0.0,0.0,0.0,0.0,1.0,8.350773127771761,0.014439009030453375,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,11,102011,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0791666666666675,0.040572615780718586,1.3212635743776444,26.743750000000247,0.7423989160672777,2.393513685888735,441659.5158054121,30.05,0.0,0.0,0.0,0.0,1.0,12.236684749639528,0.017340315999442007,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,12,102012,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.08576388888889015,0.04197486080214739,1.659020324679895,27.181250000000254,0.8023980716998205,2.6063584369905186,441716.45860791684,29.0,0.0,0.0,0.0,0.0,1.0,10.813731821621309,0.014173740594274037,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,13,102013,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07326388888889013,0.03783714889159954,1.391148153207972,26.850000000000247,0.7737541952275923,2.915752249824122,441657.4822515886,30.150000000000002,0.0,0.0,0.0,0.0,1.0,11.901915821718752,0.01701253679475691,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,14,102014,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06875000000000082,0.028550856685962973,1.5378314171557863,27.20000000000025,1.0240497507060131,2.75371793180934,441730.4257556267,29.450000000000003,0.0,0.0,0.0,0.0,1.0,8.548542373633351,0.017583831099643732,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,15,102015,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07708333333333442,0.03351404965863124,1.1194566463386793,26.49375000000024,0.4578344901825348,0.9520717223588078,441665.74586679245,29.1,0.0,0.0,0.0,0.0,1.0,10.779255464950966,0.017612424222728573,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,16,102016,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06284722222222286,0.031668979086415056,1.4463579828104978,26.23750000000024,0.8754759613507467,2.6630715968486047,441661.91192488995,28.8,0.0,0.0,0.0,0.0,1.0,10.438131214317538,0.010889004870605403,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,17,102017,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06979166666666767,0.04052562628789655,1.3548903248730555,26.62500000000024,0.8174525558483119,2.40357139988191,441654.25776564004,27.85,0.0,0.0,0.0,0.0,1.0,11.613396174318476,0.020231806945160073,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,18,102018,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06666666666666776,0.03160071650658187,1.2464614916373922,26.225000000000236,0.7215313007904607,2.7060274027142497,441647.05729121936,27.400000000000002,0.0,0.0,0.0,0.0,1.0,10.594899359483872,0.010046570449254314,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,19,102019,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07291666666666785,0.05298583796046023,1.3778136174824551,26.712500000000244,0.8840986143990126,2.8074585445950357,441638.9313650153,28.900000000000002,0.0,0.0,0.0,0.0,1.0,12.20262570263742,0.018013891275360475,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,20,102020,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06527777777777852,0.04370662226344497,1.1756092241002922,26.262500000000237,0.7168722460973767,2.8968988508495905,441642.2472920258,28.400000000000002,0.0,0.0,0.0,0.0,1.0,11.008014513638376,0.023415803290228833,0.0,nan,nan,nan,0
case1_supplement_n400_no_attention_residual,case1,no_attention_residual,21,102021,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06562500000000107,0.03307961829846916,1.328244370968823,27.15000000000025,0.669654597186877,2.608473656386088,441685.7546923496,29.700000000000003,0.0,0.0,0.0,0.0,1.0,11.438262595709132,0.024103419915489782,0.0,nan,nan,nan,0
