environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,0.7611176461,0.5084711012,1.013764191,5,15
12.00000000,0.6444594563,0.4207366762,0.8681822364,5,15
18.00000000,0.472181203,0.3087434107,0.6356189952,5,15
24.00000000,0.3664149313,0.2424188654,0.4904109973,5,15
30.00000000,0.2993009338,0.2001086611,0.3984932065,5,15
36.00000000,0.2541331394,0.1718910965,0.3363751824,5,15
42.00000000,0.2212366322,0.15100175,0.2914715144,5,15
48.00000000,0.1958399733,0.1344397093,0.2572402373,5,15
54.00000000,0.1760601069,0.1214175241,0.2307026898,5,15
60.00000000,0.1600808942,0.1110018555,0.2091599329,5,15
66.00000000,0.146964115,0.1024359756,0.1914922544,5,15
72.00000000,0.1359783356,0.09522492808,0.1767317431,5,15
78.00000000,0.1267670586,0.08934139733,0.1641927198,5,15
84.00000000,0.1187793792,0.08404654734,0.1535122111,5,15
90.00000000,0.1118708206,0.07956126621,0.144180375,5,15
96.00000000,0.06220511196,0.04529314469,0.07911707923,5,15
102.00000000,0.02805606837,0.024679655,0.03143248174,5,15
108.00000000,0.02060904619,0.01950996317,0.0217081292,5,15
114.00000000,0.01843849553,0.01700948086,0.01986751021,5,15
120.00000000,0.01747815989,0.01600195596,0.01895436382,5,15
126.00000000,0.01674981599,0.01554080039,0.0179588316,5,15
132.00000000,0.01621446085,0.015067952,0.0173609697,5,15
138.00000000,0.01599604297,0.01468458824,0.0173074977,5,15
144.00000000,0.01596026004,0.01447776817,0.0174427519,5,15
150.00000000,0.0159592377,0.01438957854,0.01752889686,5,15
156.00000000,0.01596575353,0.01431348565,0.01761802142,5,15
162.00000000,0.01603830082,0.01432299674,0.01775360491,5,15
168.00000000,0.01607917731,0.01442654047,0.01773181415,5,15
174.00000000,0.01615311148,0.01433834785,0.01796787511,5,15
180.00000000,0.01621700574,0.01435050199,0.01808350949,5,15
186.00000000,0.01624653661,0.01435130423,0.01814176899,5,15
192.00000000,0.01629138091,0.01434513392,0.0182376279,5,15
198.00000000,0.01634874098,0.01451127105,0.01818621091,5,15
204.00000000,0.01623448256,0.01441525179,0.01805371333,5,15
210.00000000,0.01614676751,0.0142920606,0.01800147443,5,15
216.00000000,0.01605627921,0.01393283534,0.01817972308,5,15
222.00000000,0.01607860813,0.0140147789,0.01814243736,5,15
228.00000000,0.01627676206,0.01431207877,0.01824144535,5,15
234.00000000,0.01623252259,0.01427907118,0.018185974,5,15
240.00000000,0.0162599256,0.01430032589,0.01821952531,5,15
246.00000000,0.01626837203,0.01438528833,0.01815145573,5,15
252.00000000,0.01628774246,0.01452546044,0.01805002448,5,15
258.00000000,0.01627032564,0.01460261,0.01793804128,5,15
264.00000000,0.01631148597,0.01461117391,0.01801179802,5,15
270.00000000,0.01631607482,0.01443223677,0.01819991287,5,15
276.00000000,0.0163308616,0.01433134656,0.01833037664,5,15
282.00000000,0.01633093174,0.01417478564,0.01848707785,5,15
288.00000000,0.01634313302,0.01406787996,0.01861838607,5,15
294.00000000,0.01639622922,0.01418374289,0.01860871554,5,15
300.00000000,0.01654197361,0.01453595676,0.01854799045,5,15
306.00000000,0.01663284529,0.01476244767,0.0185032429,5,15
312.00000000,0.01678916936,0.01508300621,0.01849533252,5,15
318.00000000,0.01683977115,0.01521693919,0.0184626031,5,15
324.00000000,0.01693062078,0.01518787216,0.01867336939,5,15
330.00000000,0.01697391404,0.01537868539,0.01856914269,5,15
336.00000000,0.01703872568,0.01536171366,0.01871573769,5,15
342.00000000,0.01701756929,0.01528831709,0.0187468215,5,15
348.00000000,0.01698755947,0.01518273477,0.01879238417,5,15
354.00000000,0.01698505305,0.01517902811,0.01879107798,5,15
360.00000000,0.01689091989,0.01516455985,0.01861727994,5,15
366.00000000,0.01685309345,0.01513295577,0.01857323114,5,15
372.00000000,0.01684660541,0.01515702364,0.01853618718,5,15
378.00000000,0.01681652201,0.01514644342,0.0184866006,5,15
384.00000000,0.01686297612,0.01522875879,0.01849719345,5,15
390.00000000,0.01681103371,0.01519289363,0.01842917379,5,15
396.00000000,0.01676045766,0.01522869549,0.01829221983,5,15
402.00000000,0.01661525252,0.01516546835,0.01806503669,5,15
408.00000000,0.01651766799,0.01507883107,0.0179565049,5,15
414.00000000,0.01646286947,0.01535637693,0.01756936201,5,15
420.00000000,0.0164337246,0.01546867891,0.0173987703,5,15
426.00000000,0.0163528371,0.01566574315,0.01703993104,5,15
432.00000000,0.01645646067,0.01585283082,0.01706009053,5,15
438.00000000,0.01647112723,0.01604541359,0.01689684087,5,15
444.00000000,0.01654608767,0.01594808568,0.01714408967,5,15
450.00000000,0.01669829624,0.01595343521,0.01744315728,5,15
456.00000000,0.01671345392,0.01567644769,0.01775046014,5,15
462.00000000,0.01682603835,0.01549968382,0.01815239289,5,15
468.00000000,0.01680718085,0.01516710935,0.01844725235,5,15
474.00000000,0.01677452768,0.01499914463,0.01854991074,5,15
480.00000000,0.01673584791,0.01478968331,0.01868201252,5,15
486.00000000,0.01672035502,0.01448787077,0.01895283927,5,15
492.00000000,0.01671271244,0.01441024361,0.01901518126,5,15
498.00000000,0.01659133666,0.01437703681,0.01880563651,5,15
504.00000000,0.0166094959,0.01420575624,0.01901323556,5,15
510.00000000,0.01665341651,0.0140373748,0.01926945822,5,15
516.00000000,0.01675892676,0.0139718758,0.01954597771,5,15
522.00000000,0.01669086729,0.01375251173,0.01962922286,5,15
528.00000000,0.0166705205,0.01350867928,0.01983236172,5,15
534.00000000,0.01659260022,0.01330684722,0.01987835321,5,15
540.00000000,0.01660295192,0.01324661178,0.01995929205,5,15
546.00000000,0.01661802448,0.01333202317,0.0199040258,5,15
552.00000000,0.01652084137,0.01323655442,0.01980512832,5,15
558.00000000,0.01649921208,0.01338591785,0.01961250632,5,15
564.00000000,0.01657171394,0.01358659571,0.01955683216,5,15
570.00000000,0.01677189295,0.01399628175,0.01954750416,5,15
576.00000000,0.01674169143,0.01401564501,0.01946773784,5,15
582.00000000,0.01680626462,0.01412452185,0.01948800738,5,15
588.00000000,0.01688015153,0.01412472675,0.01963557631,5,15
594.00000000,0.01680917933,0.01423144095,0.0193869177,5,15
600.00000000,0.01675765047,0.01430718299,0.01920811795,5,15
606.00000000,0.0167691656,0.01445857521,0.01907975599,5,15
612.00000000,0.01680288807,0.01453760692,0.01906816922,5,15
618.00000000,0.01680340546,0.01455719526,0.01904961565,5,15
624.00000000,0.01681098303,0.0146895901,0.01893237596,5,15
630.00000000,0.01673469135,0.0146404954,0.0188288873,5,15
636.00000000,0.01668090128,0.01443292813,0.01892887444,5,15
642.00000000,0.0166671153,0.01444883486,0.01888539574,5,15
648.00000000,0.01674822316,0.01458146456,0.01891498175,5,15
654.00000000,0.01665159331,0.01438135439,0.01892183222,5,15
660.00000000,0.01645317346,0.01413163142,0.0187747155,5,15
666.00000000,0.01647852831,0.01436845709,0.01858859954,5,15
672.00000000,0.01649172016,0.01447513898,0.01850830134,5,15
678.00000000,0.01647321483,0.01450316012,0.01844326953,5,15
684.00000000,0.01648662111,0.01447097895,0.01850226327,5,15
690.00000000,0.01644975342,0.01436201138,0.01853749545,5,15
696.00000000,0.01633886125,0.01401225564,0.01866546687,5,15
702.00000000,0.0163029604,0.01375353791,0.01885238289,5,15
708.00000000,0.01633286151,0.0136986088,0.01896711422,5,15
714.00000000,0.01639546314,0.01382614647,0.01896477982,5,15
720.00000000,0.01646892058,0.01391346996,0.0190243712,5,15
726.00000000,0.01645495524,0.01397054278,0.01893936771,5,15
732.00000000,0.01649176619,0.0140341501,0.01894938227,5,15
738.00000000,0.01649337434,0.01392671458,0.01906003411,5,15
744.00000000,0.01661951663,0.01402728866,0.0192117446,5,15
750.00000000,0.01669607044,0.01415720725,0.01923493362,5,15
756.00000000,0.01663291525,0.01408320132,0.01918262919,5,15
762.00000000,0.01656786975,0.01403673358,0.01909900592,5,15
768.00000000,0.01662735692,0.01422203378,0.01903268007,5,15
774.00000000,0.01658102178,0.01415484698,0.01900719657,5,15
780.00000000,0.01655569346,0.01396788331,0.0191435036,5,15
786.00000000,0.01657312117,0.0139537031,0.01919253923,5,15
792.00000000,0.01657863944,0.01394741679,0.01920986209,5,15
798.00000000,0.01659424903,0.01398999113,0.01919850692,5,15
804.00000000,0.01660433998,0.01384473153,0.01936394842,5,15
810.00000000,0.01668366603,0.01394770775,0.01941962431,5,15
816.00000000,0.01692055252,0.01442912186,0.01941198319,5,15
822.00000000,0.01689492728,0.01443412032,0.01935573424,5,15
828.00000000,0.01694499795,0.01449708674,0.01939290915,5,15
834.00000000,0.0170380635,0.01465883872,0.01941728828,5,15
840.00000000,0.01702188196,0.01470614301,0.0193376209,5,15
846.00000000,0.01714714073,0.01499288435,0.0193013971,5,15
852.00000000,0.01724445029,0.01510969927,0.01937920131,5,15
858.00000000,0.01730029704,0.01515942241,0.01944117168,5,15
864.00000000,0.01744571945,0.01537953574,0.01951190315,5,15
870.00000000,0.0176737472,0.01576267661,0.01958481779,5,15
876.00000000,0.01779456187,0.01591987693,0.01966924681,5,15
882.00000000,0.01788610935,0.01613484886,0.01963736983,5,15
888.00000000,0.0179774615,0.01624037766,0.01971454534,5,15
894.00000000,0.01798278287,0.01620272315,0.01976284259,5,15
900.00000000,0.01788704262,0.01578399248,0.01999009275,5,15
906.00000000,0.01769302585,0.01553182639,0.0198542253,5,15
912.00000000,0.01769131802,0.0155460657,0.01983657034,5,15
918.00000000,0.01765451026,0.01539803434,0.01991098617,5,15
924.00000000,0.01752857562,0.01490147685,0.0201556744,5,15
930.00000000,0.01752776946,0.01470291217,0.02035262676,5,15
936.00000000,0.01748368866,0.01445555046,0.02051182685,5,15
942.00000000,0.01745246573,0.01396652984,0.02093840163,5,15
948.00000000,0.01738015511,0.01369189705,0.02106841316,5,15
954.00000000,0.01742572192,0.01343281054,0.02141863331,5,15
960.00000000,0.01724476333,0.01315601231,0.02133351434,5,15
966.00000000,0.01716043838,0.01293118172,0.02138969505,5,15
972.00000000,0.01710312993,0.01275718931,0.02144907056,5,15
978.00000000,0.01700160005,0.01270770334,0.02129549676,5,15
984.00000000,0.0170092165,0.01261915207,0.02139928092,5,15
990.00000000,0.01710013163,0.01263040245,0.0215698608,5,15
996.00000000,0.0171708979,0.01271042332,0.02163137248,5,15
1002.00000000,0.01721723216,0.01275127451,0.02168318982,5,15
1008.00000000,0.01716581471,0.01266240358,0.02166922585,5,15
1014.00000000,0.01718804075,0.01268881482,0.02168726669,5,15
1020.00000000,0.01716906992,0.01260422634,0.0217339135,5,15
1026.00000000,0.01727972169,0.01273996907,0.0218194743,5,15
1032.00000000,0.01731462097,0.01286569424,0.0217635477,5,15
1038.00000000,0.01736450011,0.01295354459,0.02177545564,5,15
1044.00000000,0.01729463831,0.01302695331,0.0215623233,5,15
1050.00000000,0.01725703645,0.01305429326,0.02145977964,5,15
1056.00000000,0.01721544588,0.01307219049,0.02135870126,5,15
1062.00000000,0.01716831139,0.01300038142,0.02133624137,5,15
1068.00000000,0.01717611903,0.01303045939,0.02132177866,5,15
1074.00000000,0.01705291267,0.01297985494,0.0211259704,5,15
1080.00000000,0.01691180888,0.01294802118,0.02087559659,5,15
1086.00000000,0.01682858252,0.01299212636,0.02066503867,5,15
1092.00000000,0.01686113652,0.0129233578,0.02079891523,5,15
1098.00000000,0.01677443112,0.01298977725,0.02055908499,5,15
1104.00000000,0.01673662428,0.01294919433,0.02052405422,5,15
1110.00000000,0.01671308492,0.01289021156,0.02053595827,5,15
1116.00000000,0.01656278596,0.0127858216,0.02033975031,5,15
1122.00000000,0.01646836197,0.01282613713,0.0201105868,5,15
1128.00000000,0.01621022916,0.01270372438,0.01971673394,5,15
1134.00000000,0.01607626443,0.01254809598,0.01960443288,5,15
1140.00000000,0.01605942474,0.0125583611,0.01956048837,5,15
1146.00000000,0.01597062734,0.01259279582,0.01934845886,5,15
1152.00000000,0.0158900376,0.01255925695,0.01922081825,5,15
1158.00000000,0.01584644626,0.0124803565,0.01921253602,5,15
1164.00000000,0.01591964545,0.01251380646,0.01932548443,5,15
1170.00000000,0.01595821872,0.01254443741,0.01937200002,5,15
1176.00000000,0.01609539981,0.01256519221,0.01962560741,5,15
1182.00000000,0.01607255028,0.01260936268,0.01953573789,5,15
1188.00000000,0.01617359609,0.01283508608,0.0195121061,5,15
1194.00000000,0.01622650953,0.0128478026,0.01960521645,5,15
1200.00000000,0.01623657959,0.01302512537,0.01944803382,5,15
1206.00000000,0.01628824157,0.01300904111,0.01956744203,5,15
1212.00000000,0.01636512838,0.01304623923,0.01968401752,5,15
1218.00000000,0.01666263667,0.0132428473,0.02008242605,5,15
1224.00000000,0.01679669816,0.01324741699,0.02034597932,5,15
1230.00000000,0.01681917169,0.01328580743,0.02035253595,5,15
1236.00000000,0.01702403012,0.01328511715,0.02076294309,5,15
1242.00000000,0.01715259031,0.01340946159,0.02089571902,5,15
1248.00000000,0.01719798238,0.01352260813,0.02087335664,5,15
1254.00000000,0.01714403567,0.01359083827,0.02069723307,5,15
1260.00000000,0.01715410442,0.01352620146,0.02078200738,5,15
1266.00000000,0.01705149787,0.01324699602,0.02085599972,5,15
1272.00000000,0.01702260808,0.0132713627,0.02077385346,5,15
1278.00000000,0.01705048135,0.0130887118,0.0210122509,5,15
1284.00000000,0.01697329499,0.01296383904,0.02098275094,5,15
1290.00000000,0.01703033658,0.01300261933,0.02105805383,5,15
1296.00000000,0.01699974384,0.01293286309,0.0210666246,5,15
1302.00000000,0.01693392913,0.01270950303,0.02115835522,5,15
1308.00000000,0.01683403718,0.01256608589,0.02110198847,5,15
1314.00000000,0.01671469386,0.01244465654,0.02098473117,5,15
1320.00000000,0.01681433021,0.01245187998,0.02117678044,5,15
1326.00000000,0.0168037102,0.01254499264,0.02106242777,5,15
1332.00000000,0.0168226668,0.01230745596,0.02133787764,5,15
1338.00000000,0.01679949166,0.01208882211,0.02151016122,5,15
1344.00000000,0.01674405923,0.01193652804,0.02155159042,5,15
