environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,0.9408152825,0.4860443229,1.395586242,5,15
12.00000000,0.9012056901,0.6086191073,1.193792273,5,15
18.00000000,0.72050838,0.5142872121,0.926729548,5,15
24.00000000,0.600719574,0.4470125862,0.7544265618,5,15
30.00000000,0.5209857193,0.3993198411,0.6426515975,5,15
36.00000000,0.4645706845,0.3650058258,0.5641355432,5,15
42.00000000,0.4210919357,0.3367910315,0.5053928399,5,15
48.00000000,0.3870824973,0.3141976257,0.4599673688,5,15
54.00000000,0.3594132515,0.2947824523,0.4240440508,5,15
60.00000000,0.3361149997,0.2780811458,0.3941488536,5,15
66.00000000,0.3162850056,0.2635673966,0.3690026145,5,15
72.00000000,0.2993814442,0.2511561401,0.3476067483,5,15
78.00000000,0.2845282148,0.2402135135,0.328842916,5,15
84.00000000,0.2718015999,0.2305777046,0.3130254952,5,15
90.00000000,0.260508585,0.2219950738,0.2990220962,5,15
96.00000000,0.2045292518,0.192054005,0.2170044985,5,15
102.00000000,0.1537392792,0.1385968264,0.1688817321,5,15
108.00000000,0.136121144,0.1226451012,0.1495971868,5,15
114.00000000,0.1264268985,0.1157532551,0.137100542,5,15
120.00000000,0.1194297527,0.1113794396,0.1274800658,5,15
126.00000000,0.113419228,0.1075536995,0.1192847566,5,15
132.00000000,0.1088926225,0.1042533814,0.1135318635,5,15
138.00000000,0.1051830438,0.1011658932,0.1092001944,5,15
144.00000000,0.1021624978,0.09828099327,0.1060440022,5,15
150.00000000,0.09991077276,0.09657620253,0.103245343,5,15
156.00000000,0.09825211605,0.09523057006,0.101273662,5,15
162.00000000,0.09682575357,0.09427690642,0.09937460072,5,15
168.00000000,0.09582393949,0.09362480321,0.09802307576,5,15
174.00000000,0.09489159742,0.09276197412,0.09702122072,5,15
180.00000000,0.09402726617,0.09231208833,0.09574244402,5,15
186.00000000,0.09329661941,0.09164768099,0.09494555783,5,15
192.00000000,0.09263597492,0.09111785445,0.0941540954,5,15
198.00000000,0.09233243315,0.09091903337,0.09374583294,5,15
204.00000000,0.09192231683,0.09048248953,0.09336214413,5,15
210.00000000,0.09141845603,0.09030160854,0.09253530353,5,15
216.00000000,0.09135095732,0.08992348079,0.09277843384,5,15
222.00000000,0.09117084488,0.08963130484,0.09271038491,5,15
228.00000000,0.0909588411,0.08927491998,0.09264276222,5,15
234.00000000,0.09078737786,0.0891232571,0.09245149862,5,15
240.00000000,0.09061435135,0.08887420671,0.09235449599,5,15
246.00000000,0.09044001395,0.08881484947,0.09206517843,5,15
252.00000000,0.09026800441,0.08867401512,0.0918619937,5,15
258.00000000,0.09009805897,0.08836039675,0.09183572119,5,15
264.00000000,0.08988006624,0.08834292765,0.09141720482,5,15
270.00000000,0.08989733602,0.08825866581,0.09153600623,5,15
276.00000000,0.08964343118,0.08808965797,0.09119720438,5,15
282.00000000,0.0894545692,0.0880143076,0.0908948308,5,15
288.00000000,0.0891768377,0.08795109726,0.09040257814,5,15
294.00000000,0.08895744409,0.08781745096,0.09009743721,5,15
300.00000000,0.08878945434,0.08762702369,0.08995188498,5,15
306.00000000,0.08855010756,0.08752263885,0.08957757628,5,15
312.00000000,0.08834567993,0.08713573555,0.08955562431,5,15
318.00000000,0.08816619219,0.08715687736,0.08917550703,5,15
324.00000000,0.08790354629,0.08701040457,0.08879668801,5,15
330.00000000,0.0877200846,0.08682995599,0.08861021322,5,15
336.00000000,0.08757281371,0.08681006112,0.0883355663,5,15
342.00000000,0.08739705427,0.08657247558,0.08822163297,5,15
348.00000000,0.08743351447,0.0865776377,0.08828939124,5,15
354.00000000,0.08734893897,0.08647231035,0.08822556759,5,15
360.00000000,0.0870488957,0.08597163041,0.08812616098,5,15
366.00000000,0.08717699568,0.08596099544,0.08839299591,5,15
372.00000000,0.08722896933,0.08599098019,0.08846695848,5,15
378.00000000,0.08726199678,0.08601928013,0.08850471342,5,15
384.00000000,0.08725992735,0.08599273991,0.08852711479,5,15
390.00000000,0.08720770785,0.08582064885,0.08859476685,5,15
396.00000000,0.08720710582,0.08580347383,0.08861073782,5,15
