environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,0.8919073379,0.662826158,1.120988518,5,15
12.00000000,0.7530629438,0.448215922,1.057909966,5,15
18.00000000,0.5464529546,0.3183003446,0.7746055645,5,15
24.00000000,0.4230735553,0.2490394874,0.5971076232,5,15
30.00000000,0.3473283229,0.2060083245,0.4886483212,5,15
36.00000000,0.2952101478,0.1782528652,0.4121674304,5,15
42.00000000,0.2565870748,0.1560500424,0.3571241073,5,15
48.00000000,0.2272667216,0.1392384081,0.315295035,5,15
54.00000000,0.2042192629,0.1257078644,0.2827306614,5,15
60.00000000,0.1857373497,0.1150485464,0.2564261531,5,15
66.00000000,0.1705390125,0.1062641389,0.2348138861,5,15
72.00000000,0.1577064056,0.09875204223,0.2166607689,5,15
78.00000000,0.146764234,0.0923400662,0.2011884017,5,15
84.00000000,0.1374160732,0.08680871518,0.1880234312,5,15
90.00000000,0.1293559282,0.08209976814,0.1766120882,5,15
96.00000000,0.07091361308,0.03719320852,0.1046340176,5,15
102.00000000,0.03100756365,0.02431864128,0.03769648602,5,15
108.00000000,0.02312216165,0.02127798895,0.02496633435,5,15
114.00000000,0.02063070965,0.0195307085,0.0217307108,5,15
120.00000000,0.0186788512,0.01786340321,0.0194942992,5,15
126.00000000,0.0174038944,0.01653092026,0.01827686854,5,15
132.00000000,0.01678768509,0.01605247516,0.01752289502,5,15
138.00000000,0.01635449396,0.01565022147,0.01705876645,5,15
144.00000000,0.01609635073,0.01552602869,0.01666667276,5,15
150.00000000,0.01580776246,0.0152304355,0.01638508943,5,15
156.00000000,0.01559323019,0.01488551992,0.01630094047,5,15
162.00000000,0.01548708297,0.01470412863,0.01627003732,5,15
168.00000000,0.01547891635,0.01467141827,0.01628641444,5,15
174.00000000,0.01549000067,0.01481204399,0.01616795735,5,15
180.00000000,0.01544530265,0.01469055629,0.01620004901,5,15
186.00000000,0.01544876999,0.01479378947,0.01610375051,5,15
192.00000000,0.01544193756,0.01486470231,0.01601917281,5,15
198.00000000,0.01558760133,0.01501509049,0.01616011217,5,15
204.00000000,0.01564766792,0.01501877773,0.0162765581,5,15
210.00000000,0.0157207001,0.01498183641,0.01645956379,5,15
216.00000000,0.0157734291,0.01505844287,0.01648841533,5,15
222.00000000,0.01581927038,0.01505625747,0.0165822833,5,15
228.00000000,0.01588000907,0.01500770337,0.01675231477,5,15
234.00000000,0.01585792099,0.01500158726,0.01671425471,5,15
240.00000000,0.01588501954,0.01509246108,0.01667757801,5,15
