seed,target_index,target_id,group_size,defender_ids,mean_arrival_time_s,min_arrival_time_s,max_arrival_time_s,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
74003,0,20,2,9;15,36.575,36.550000000000004,36.6,0.04999999999999716,0.02499999999999858,1.021788951018331,0.5975576815094006,36.6
74003,1,21,2,8;17,36.325,36.300000000000004,36.35,0.04999999999999716,0.02499999999999858,1.0005807288688868,1.9199065216983886,36.35
74003,2,22,3,7;18;19,34.15,33.95,34.25,0.29999999999999716,0.13333333333333286,0.9562982507822047,1.090677836972788,34.25
74003,3,23,2,3;11,32.3,32.25,32.35,0.10000000000000142,0.05000000000000071,1.0026323650837476,1.0544345357218277,32.35
74003,4,24,3,4;5;13,38.733333333333334,38.7,38.75,0.04999999999999716,0.02222222222222096,0.2806985453125519,2.070817142203562,38.75
74003,5,25,2,2;12,38.025000000000006,38.0,38.050000000000004,0.05000000000000426,0.02500000000000213,0.8024734713742732,0.607895016709463,38.050000000000004
74003,6,26,3,6;10;14,35.900000000000006,35.800000000000004,36.050000000000004,0.25,0.10000000000000142,1.0904714320328217,1.2235660534686728,36.050000000000004
74003,7,27,3,0;1;16,35.11666666666667,35.1,35.15,0.04999999999999716,0.02222222222222096,0.751368456562472,1.4070659709247064,35.15
