seed,interceptor_hit_count,target_coverage_count,all_targets_hit,all_targets_coordinated,mission_success,E_co_time_s,E_n_g,E_miss_m,E_t_s,max_group_spread_s,mean_interceptor_min_distance_m,worst_interceptor_min_distance_m,elapsed_steps,idbo_best_cost,idbo_repaired_cost,idbo_runtime_ms,idbo_final_population_cost,idbo_final_disagreement,repair_moves,raw_counts,final_counts
74003,20,8,True,True,True,0.05034722222222203,0.8632890251294112,1.246490094901101,35.94375,0.29999999999999716,0.7848838295378727,1.6831626271985574,775,0.1412871394668911,0.1412871394668911,828.7811519694515,0.1412871394668911,0.0,0,"[2, 2, 3, 2, 3, 2, 3, 3]","[2, 2, 3, 2, 3, 2, 3, 3]"
