update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,162268738.546875,0.0,0.0,0.05729166666666341,0.770986970547619,0.020273580565594283,0.19953333333333334,-0.005826023931149393,0.5647649616003036,2.7516073346138,0.003744859505308171,0.000299991802820144,32.24348521232605
2,12000,166123091.35742188,0.0,0.0,0.04999999999999716,0.7448393574419209,0.038591590694195405,0.22855,-0.008377350180671784,0.7407178401947021,2.7395248889923094,0.004387259705289423,0.00029996721217948936,63.53815007209778
3,18000,164613380.734375,0.0,0.0,0.026041666666665186,0.7212413438886546,0.05500999398448087,0.2546333333333333,-0.010403582520666532,0.35679875537753103,2.7267709970474243,0.005111468541907768,0.0002999262307746768,95.14760780334473
4,24000,164232122.35351562,0.0,0.0,0.022916666666665364,0.7003196713527204,0.06976078125104453,0.2764083333333333,-0.011614331949385815,0.26786335855722426,2.712346982955933,0.005711701429906146,0.00029986886309977926,125.89357805252075
5,30000,162814755.52929688,0.0,0.0,0.029999999999998295,0.6812360149297441,0.08312501809984549,0.30086666666666667,-0.014908574195578695,0.2341555155813694,2.696654236316681,0.008892944938720514,0.00029979511544580873,158.20367884635925
6,36000,162407771.30859375,0.0,0.0,0.046874999999997335,0.6641376817529714,0.09500298296054449,0.31940833333333335,-0.014641079865396023,0.21607981324195863,2.6804932713508607,0.010234268906265498,0.00029970499590002654,188.80119013786316
7,42000,162458304.58789062,0.0,0.0,0.031249999999998224,0.6486040349666804,0.10578013628891758,0.33645,-0.015478273795451969,0.17814138829708098,2.6635811567306518,0.013259860158472636,0.0002995985143450564,219.62890362739563
8,48000,162474692.6640625,0.0,0.0,0.02937499999999833,0.6348371313264455,0.11546327362040408,0.35235833333333333,-0.018029597098939122,0.16249608621001244,2.6458855628967286,0.013787840099073948,0.00029947568245780083,253.95160841941833
9,54000,162516074.34570312,0.0,0.0,0.031249999999998224,0.6223015700562131,0.12425865972733151,0.3653416666666667,-0.017909421246440616,0.14297155514359475,2.62594211101532,0.016631638824294016,0.00029933651370816036,285.8386948108673
10,60000,162148895.58007812,0.0,0.0,0.0281249999999984,0.6110232768595633,0.13216998225497895,0.37714166666666665,-0.01875186516554095,0.1378953516483307,2.6071148037910463,0.017968688491781553,0.00029918102335755675,317.3695318698883
11,66000,162169559.14453125,0.0,0.0,0.04187499999999762,0.6007720028965771,0.13929411523882157,0.390225,-0.02053014396224171,0.12779550030827522,2.587722861766815,0.02138099180965374,0.00029900922845725917,349.45779395103455
12,72000,161760257.08007812,0.0,0.0,0.03312499999999812,0.5919769449882836,0.14545631202824,0.39795833333333336,-0.019815008563455194,0.1247394360601902,2.5685837984085085,0.020101881665015437,0.0002988211478465144,380.79189586639404
13,78000,162006674.47460938,0.0,0.0,0.026874999999998473,0.5838305290661843,0.15124106934268172,0.4079,-0.020875041116960348,0.1137103583663702,2.5503901839256287,0.023031387076787653,0.0002986168021504807,412.0829756259918
14,84000,162038767.46875,0.0,0.0,0.033124999999998114,0.5764295043171057,0.1563785506038953,0.41629166666666667,-0.019870455091586338,0.11069069989025593,2.5317814707756043,0.028286443831870955,0.00029839621377796666,443.81558322906494
