update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,160847929.34570312,0.0,0.0,0.03645833333333126,0.7709926004725821,0.020270547108551203,0.200825,-0.0065303174196742475,0.7026022106409073,2.7525991439819335,0.0038777394045237446,0.000299991802820144,32.02668023109436
2,12000,165793092.21484375,0.0,0.0,0.05416666666666359,0.744923817034859,0.03844054907109102,0.22823333333333334,-0.008285146986600012,0.3193799402564764,2.742370903491974,0.004590569323426047,0.00029996721217948936,64.42183303833008
3,18000,164739677.546875,0.0,0.0,0.034374999999998046,0.7215254843056756,0.05486011421303963,0.2548666666666667,-0.009350617951713502,0.09839806724339724,2.728749418258667,0.005280974324742971,0.0002999262307746768,95.98899555206299
4,24000,163731803.2578125,0.0,0.0,0.031249999999998224,0.7003956670081557,0.06957525156589575,0.27931666666666666,-0.009374199039302766,0.039330558478832246,2.7137993693351747,0.008535105720190339,0.00029986886309977926,128.0681083202362
5,30000,163280213.22265625,0.0,0.0,0.026249999999998507,0.6815831314558227,0.08280351194501301,0.29899166666666666,-0.010143204087944469,0.029792141169309616,2.6994096755981447,0.012056863716840737,0.00029979511544580873,158.9651095867157
6,36000,162862240.421875,0.0,0.0,0.0281249999999984,0.6645001974988592,0.09479552337563434,0.317475,-0.00739277190878056,0.026707123778760434,2.6869574069976805,0.012954739761458089,0.00029970499590002654,191.47297191619873
7,42000,162234201.5859375,0.0,0.0,0.026874999999998473,0.6490936674489414,0.10544861465247157,0.33584166666666665,-0.0113722967391368,0.021988564636558294,2.675287926197052,0.01710162200304368,0.0002995985143450564,222.89666986465454
8,48000,162070906.234375,0.0,0.0,0.04187499999999762,0.6352515545395064,0.11518332415069761,0.3507416666666667,-0.007829188881441951,0.01820397828705609,2.6636913299560545,0.019896578698915767,0.00029947568245780083,253.9657542705536
9,54000,161374100.88867188,0.0,0.0,0.04666666666666401,0.6227238426070796,0.12387974422777662,0.36683333333333334,-0.009206083673052489,0.018003837577998637,2.6543638706207275,0.02219864107813686,0.00029933651370816036,287.2258267402649
10,60000,160011728.04492188,0.0,0.0,2.1812499999998765,0.6114471707717011,0.1317101896460321,0.3791583333333333,-0.010482351505197584,0.019701725197955967,2.6420292258262634,0.029991169948205342,0.00029918102335755675,320.91773414611816
11,66000,159333211.29101562,0.0,0.0,0.05645833333333013,0.6013636827087399,0.13882398153894418,0.3873916666666667,-0.010729377437382937,0.018494386598467825,2.6281392097473146,0.030787980873299148,0.00029900922845725917,352.44186544418335
12,72000,159237496.95117188,0.0,0.0,0.0843749999999952,0.5925313886492343,0.14513433723641048,0.398875,-0.010821932309045223,0.017135667661204935,2.614057683944702,0.03259709652047604,0.0002988211478465144,384.86441111564636
13,78000,160563127.22265625,0.0,0.0,0.9281249999999476,0.5845685349421911,0.15081818420431545,0.4090916666666667,-0.009272576891817153,0.01622202042490244,2.5998947501182554,0.027546778207855914,0.0002986168021504807,416.7423429489136
14,84000,162227299.28320312,0.0,0.0,0.0474999999999973,0.5774923641872872,0.15593056594329543,0.41225833333333334,-0.010748846060596406,0.014510729350149632,2.5860152363777162,0.02666609815580152,0.00029839621377796666,448.94040060043335
15,90000,160532216.84179688,0.0,0.0,0.033124999999998114,0.570654324953148,0.16063375490141923,0.42485833333333334,-0.009172409836901351,0.015967287868261338,2.5699013590812685,0.022163794568466642,0.000298159406918973,481.1365807056427
16,96000,162850863.34765625,0.0,0.0,0.033124999999998114,0.5648162462848217,0.16484520551774637,0.43075,-0.010257417935645208,0.014547870866954327,2.5551602721214293,0.019850738619671515,0.0002979064075420404,513.172105550766
17,102000,160387655.1015625,0.0,0.0,0.10624999999999396,0.5595896680111573,0.1685608288606705,0.4344166666666667,-0.00971130239777267,0.015994619065895676,2.540777826309204,0.01585218561913663,0.0002976372433914015,545.6293625831604
18,108000,162760098.8671875,0.0,0.0,0.03749999999999787,0.5547340020338296,0.1719866996862242,0.4383,-0.010259081222466193,0.014635937521234155,2.525518023967743,0.022301832559863132,0.0002973519439839389,578.368195772171
19,114000,162546368.45703125,0.0,0.0,0.057083333333330086,0.550359316071598,0.1750675932094226,0.4439666666666667,-0.011247305454162415,0.014857489801943301,2.5095386028289797,0.016856055701087856,0.0002970505406059473,610.3817808628082
