assignment_mode,attack_pattern,backpropagation_performed,case,case3_geometry,case3_maneuver,case3_source_policy_case,condition,episodes,evaluation_device,model_dir,optimizer_steps,training_performed,variant,parallel_workers,seed_first,seed_last,target_coverage_success_count,target_coverage_success_rate,target_coverage_success_ci95_low,target_coverage_success_ci95_high,all_defenders_hit_count,all_defenders_hit_rate,all_defenders_hit_ci95_low,all_defenders_hit_ci95_high,cooperative_success_count,cooperative_success_rate,cooperative_success_ci95_low,cooperative_success_ci95_high,mission_success_count,mission_success_rate,mission_success_ci95_low,mission_success_ci95_high,E_co_time_s_mean,E_co_time_s_ci95_low,E_co_time_s_ci95_high,E_co_time_s_n,E_n_g_mean,E_n_g_ci95_low,E_n_g_ci95_high,E_n_g_n,E_miss_m_mean,E_miss_m_ci95_low,E_miss_m_ci95_high,E_miss_m_n,E_t_s_mean,E_t_s_ci95_low,E_t_s_ci95_high,E_t_s_n,mean_closest_approach_m_mean,mean_closest_approach_m_ci95_low,mean_closest_approach_m_ci95_high,mean_closest_approach_m_n,worst_closest_approach_m_mean,worst_closest_approach_m_ci95_low,worst_closest_approach_m_ci95_high,worst_closest_approach_m_n,mean_agent_return_mean,mean_agent_return_ci95_low,mean_agent_return_ci95_high,mean_agent_return_n,idbo_runtime_ms_mean,idbo_runtime_ms_ci95_low,idbo_runtime_ms_ci95_high,idbo_runtime_ms_n,idbo_repaired_cost_mean,idbo_repaired_cost_ci95_low,idbo_repaired_cost_ci95_high,idbo_repaired_cost_n,failure_class_counts
fixed,nominal,False,case1,,,,formal_ablation_no_attention_residual_case1,100,cpu,/home/a2rl/reviewer_xiu_ablation_domainrand_v3_20260801/formal_evaluation_n100/selection/no_attention_residual/case1/seed8303/selected_model,0,False,no_attention_residual,5,98401,98500,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,100,1.0,0.9630065017930143,1.0,0.07011111111111214,0.06888046865347429,0.07134175356874999,100,0.03398542805809031,0.03278294179795187,0.03518791431822875,100,1.4479517055195372,1.4077458398345528,1.4881575712045216,100,26.76987500000025,26.668810606818592,26.87093939318191,100,0.8734481689318874,0.846666394437097,0.9002299434266777,100,2.6745017501202204,2.6171040791648412,2.7318994210755996,100,441673.4605121229,441667.22146904445,441679.69955520134,100,0.0,0.0,0.0,100,nan,nan,nan,0,"{""mission_success"": 100}"
