condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,1,98401,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06631944444444562,0.041082040700919614,1.7560805208884191,25.66250000000023,1.210650866612423,2.8819943269859762,441629.4876702968,26.75,0.0,0.0,0.0,0.0,1.0,10.089038716799314,0.017328369286258118,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,2,98402,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07152777777777874,0.03688672844588009,1.3143713442686134,26.200000000000237,0.7404389422892905,2.5006589497157443,441635.90618312656,28.85,0.0,0.0,0.0,0.0,1.0,11.086249187312271,0.01915025684397913,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,3,98403,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0684027777777787,0.03162604613745183,1.1203947139336936,27.13750000000025,0.6859195046641947,2.7778222575215303,441659.3180938624,29.35,0.0,0.0,0.0,0.0,1.0,8.10868600457866,0.017332392802764142,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,4,98404,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07187500000000102,0.030311362210409996,1.5193446830922803,26.575000000000244,0.8465188927500783,2.756779082382408,441662.59512788133,28.8,0.0,0.0,0.0,0.0,1.0,11.874800704889331,0.01100320277725014,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,5,98405,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07118055555555662,0.04387477584755578,1.0602489415451042,27.06875000000025,0.6376347604721775,2.450518923611728,441684.10811356606,29.700000000000003,0.0,0.0,0.0,0.0,1.0,10.512647048496591,0.011107487162328846,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,6,98406,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07500000000000107,0.0329559121542169,1.540766735961422,27.331250000000253,0.9541577902601599,2.7582642570267035,441709.88481413573,29.0,0.0,0.0,0.0,0.0,1.0,12.769005482600699,0.016303483256259493,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,7,98407,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0656250000000008,0.024467446175226407,1.4988589948343776,27.05625000000025,0.7696952220954747,2.695179381171758,441692.50381628016,27.950000000000003,0.0,0.0,0.0,0.0,1.0,11.860496042856475,0.014816447615196356,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,8,98408,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06527777777777881,0.02891735858796226,1.640646155774906,27.13125000000025,0.9775369075293077,2.859275949314994,441717.85376809316,28.75,0.0,0.0,0.0,0.0,1.0,10.912427043262094,0.013195651398567184,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,9,98409,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.07569444444444531,0.0316471782569568,1.6236351695065514,27.11250000000025,0.8440282403921595,2.455207991683298,441705.24544682837,28.6,0.0,0.0,0.0,0.0,1.0,9.34654427939321,0.012349343333738183,0.0,nan,nan,nan,0
formal_ablation_no_attention_residual_case1,case1,no_attention_residual,10,98410,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06250000000000058,0.025454610691365682,1.501430659518861,26.731250000000244,0.9331248421014212,2.652938326737647,441708.879299356,27.75,0.0,0.0,0.0,0.0,1.0,12.036220285768271,0.013555525876730586,0.0,nan,nan,nan,0
