environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,2.752083468,2.751144281,2.753022656,5,15
12.00000000,2.746215639,2.744787865,2.747643413,5,15
18.00000000,2.740202185,2.738978729,2.74142564,5,15
24.00000000,2.733484765,2.732197514,2.734772015,5,15
30.00000000,2.726297137,2.724821175,2.727773099,5,15
36.00000000,2.718951666,2.717299621,2.720603711,5,15
42.00000000,2.711484326,2.709580313,2.71338834,5,15
48.00000000,2.703837197,2.701768303,2.705906091,5,15
54.00000000,2.695910908,2.693689521,2.698132296,5,15
60.00000000,2.687847066,2.685324234,2.690369898,5,15
66.00000000,2.679683485,2.676649,2.68271797,5,15
72.00000000,2.671434272,2.667834005,2.675034538,5,15
78.00000000,2.663118827,2.658957229,2.667280425,5,15
84.00000000,2.654742242,2.649987272,2.659497212,5,15
90.00000000,2.64632392,2.641022693,2.651625147,5,15
96.00000000,2.630293141,2.624119882,2.636466399,5,15
102.00000000,2.613900213,2.606805013,2.620995414,5,15
108.00000000,2.597214649,2.589104762,2.605324536,5,15
114.00000000,2.580524143,2.571402739,2.589645547,5,15
120.00000000,2.56401792,2.553878478,2.574157362,5,15
126.00000000,2.547665724,2.536580649,2.558750798,5,15
132.00000000,2.53153093,2.519458164,2.543603696,5,15
138.00000000,2.515703963,2.502616658,2.528791267,5,15
144.00000000,2.500361336,2.486258298,2.514464374,5,15
150.00000000,2.485504017,2.470487577,2.500520457,5,15
156.00000000,2.471136947,2.455376827,2.486897066,5,15
162.00000000,2.457302479,2.440934693,2.473670264,5,15
168.00000000,2.444026109,2.427162611,2.460889607,5,15
174.00000000,2.431369743,2.414117639,2.448621847,5,15
180.00000000,2.419339417,2.401726525,2.43695231,5,15
186.00000000,2.407865341,2.389897609,2.425833073,5,15
192.00000000,2.397000158,2.378768599,2.415231717,5,15
198.00000000,2.386713874,2.368317936,2.405109812,5,15
204.00000000,2.376909231,2.358341273,2.39547719,5,15
210.00000000,2.367504791,2.348850134,2.386159448,5,15
216.00000000,2.358509875,2.339848717,2.377171034,5,15
222.00000000,2.349877301,2.331359397,2.368395205,5,15
228.00000000,2.341577503,2.323354668,2.359800339,5,15
234.00000000,2.333523985,2.315690462,2.351357509,5,15
240.00000000,2.325706536,2.308227296,2.343185776,5,15
246.00000000,2.318146632,2.30100099,2.335292274,5,15
252.00000000,2.310800133,2.293874903,2.327725363,5,15
258.00000000,2.303642175,2.286873253,2.320411097,5,15
264.00000000,2.296614381,2.28003106,2.313197702,5,15
270.00000000,2.289719319,2.273392396,2.306046242,5,15
276.00000000,2.282997695,2.266970694,2.299024697,5,15
282.00000000,2.276419635,2.260689019,2.29215025,5,15
288.00000000,2.269972687,2.254577025,2.285368349,5,15
294.00000000,2.263675677,2.248614574,2.27873678,5,15
300.00000000,2.25748642,2.242699352,2.272273488,5,15
306.00000000,2.251415631,2.236866693,2.265964569,5,15
312.00000000,2.245445523,2.231139827,2.259751219,5,15
318.00000000,2.239560119,2.225482113,2.253638124,5,15
324.00000000,2.233771831,2.219891132,2.247652529,5,15
330.00000000,2.228094496,2.214426304,2.241762689,5,15
336.00000000,2.222523844,2.209107492,2.235940196,5,15
342.00000000,2.217086834,2.204010053,2.230163616,5,15
348.00000000,2.21177122,2.198991508,2.224550932,5,15
354.00000000,2.206571347,2.194019961,2.219122733,5,15
360.00000000,2.201443137,2.189092177,2.213794097,5,15
366.00000000,2.196410733,2.184253505,2.208567961,5,15
372.00000000,2.191494535,2.179530404,2.203458666,5,15
