environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
1104.00000000,1.99926519,1.981244854,2.017285526,5,15
1110.00000000,1.998673603,1.980904468,2.016442737,5,15
1116.00000000,1.998103752,1.980562451,2.015645052,5,15
1122.00000000,1.997540354,1.980187619,2.01489309,5,15
1128.00000000,1.996962917,1.979774612,2.014151222,5,15
1134.00000000,1.996393379,1.979373943,2.013412816,5,15
1140.00000000,1.995851905,1.979008453,2.012695357,5,15
1146.00000000,1.995368794,1.978690149,2.012047439,5,15
1152.00000000,1.99492028,1.978422148,2.011418412,5,15
1158.00000000,1.994499931,1.978160166,2.010839695,5,15
1164.00000000,1.994089782,1.977870198,2.010309365,5,15
1170.00000000,1.993695693,1.977572174,2.009819212,5,15
1176.00000000,1.993322298,1.977227416,2.009417179,5,15
1182.00000000,1.992993851,1.976850264,2.009137438,5,15
1188.00000000,1.992713236,1.97651394,2.008912532,5,15
1194.00000000,1.992441377,1.976185365,2.008697389,5,15
1200.00000000,1.992181136,1.975853073,2.008509199,5,15
1206.00000000,1.991956563,1.975545656,2.00836747,5,15
1212.00000000,1.991720347,1.975233096,2.008207598,5,15
1218.00000000,1.991486535,1.974928869,2.008044201,5,15
1224.00000000,1.991244217,1.974600024,2.00788841,5,15
1230.00000000,1.99101345,1.974265685,2.007761214,5,15
1236.00000000,1.990773608,1.973902716,2.007644501,5,15
1242.00000000,1.990512994,1.973462837,2.007563151,5,15
1248.00000000,1.990252201,1.973023342,2.007481059,5,15
1254.00000000,1.990009086,1.97261242,2.007405751,5,15
1260.00000000,1.989771947,1.972233634,2.007310259,5,15
1266.00000000,1.989553574,1.971867183,2.007239965,5,15
1272.00000000,1.98935641,1.971525694,2.007187126,5,15
1278.00000000,1.989175134,1.971202032,2.007148235,5,15
1284.00000000,1.989022787,1.970909439,2.007136134,5,15
1290.00000000,1.988881407,1.970652319,2.007110495,5,15
1296.00000000,1.988719919,1.970429808,2.00701003,5,15
1302.00000000,1.988568059,1.970264858,2.006871261,5,15
1308.00000000,1.988421225,1.970119855,2.006722596,5,15
1314.00000000,1.988273877,1.969991829,2.006555926,5,15
1320.00000000,1.988121214,1.969856571,2.006385857,5,15
1326.00000000,1.987968373,1.969714407,2.006222338,5,15
1332.00000000,1.987835798,1.969622612,2.006048984,5,15
1338.00000000,1.98770928,1.969530656,2.005887903,5,15
1344.00000000,1.987588112,1.969452943,2.005723282,5,15
1350.00000000,1.987472143,1.969369768,2.005574518,5,15
1356.00000000,1.987344551,1.969265889,2.005423214,5,15
1362.00000000,1.987194638,1.969111189,2.005278088,5,15
1368.00000000,1.987031889,1.968956638,2.005107139,5,15
1374.00000000,1.986855623,1.968807741,2.004903505,5,15
1380.00000000,1.986686837,1.968667072,2.004706602,5,15
1386.00000000,1.986529811,1.968518508,2.004541114,5,15
1392.00000000,1.986370134,1.968322394,2.004417875,5,15
1398.00000000,1.986214531,1.968113983,2.004315079,5,15
1404.00000000,1.98606681,1.967908509,2.004225111,5,15
1410.00000000,1.985927191,1.967718507,2.004135874,5,15
1416.00000000,1.985803924,1.967541705,2.004066143,5,15
1422.00000000,1.985671823,1.967343945,2.003999701,5,15
1428.00000000,1.985544685,1.967151208,2.003938163,5,15
1434.00000000,1.985431481,1.96697064,2.003892321,5,15
1440.00000000,1.985329857,1.966801144,2.00385857,5,15
1446.00000000,1.985242955,1.966656286,2.003829624,5,15
1452.00000000,1.985168682,1.966536226,2.003801139,5,15
1458.00000000,1.985098534,1.96642026,2.003776809,5,15
1464.00000000,1.985028779,1.966301165,2.003756392,5,15
1470.00000000,1.984960241,1.966158482,2.003761999,5,15
1476.00000000,1.98489906,1.966012574,2.003785546,5,15
1482.00000000,1.984852485,1.965902992,2.003801979,5,15
1488.00000000,1.984813529,1.965801874,2.003825184,5,15
1494.00000000,1.984775353,1.965700766,2.00384994,5,15
1500.00000000,1.984729369,1.965590016,2.003868722,5,15
1506.00000000,1.984672953,1.965468203,2.003877702,5,15
1512.00000000,1.984612319,1.965341117,2.003883521,5,15
1518.00000000,1.98455092,1.965217514,2.003884325,5,15
1524.00000000,1.9844842,1.965094299,2.003874101,5,15
1530.00000000,1.984406381,1.964963219,2.003849544,5,15
1536.00000000,1.984317049,1.964823744,2.003810353,5,15
1542.00000000,1.984226143,1.964694333,2.003757952,5,15
1548.00000000,1.984127702,1.964559094,2.003696311,5,15
1554.00000000,1.98403015,1.96442354,2.003636759,5,15
1560.00000000,1.9839238,1.964291496,2.003556105,5,15
1566.00000000,1.983812701,1.964165514,2.003459887,5,15
1572.00000000,1.983695153,1.964021555,2.003368752,5,15
1578.00000000,1.983569922,1.963867293,2.003272552,5,15
1584.00000000,1.983442127,1.963705855,2.003178398,5,15
1590.00000000,1.983315443,1.963544602,2.003086284,5,15
1596.00000000,1.983184285,1.96337489,2.002993681,5,15
1602.00000000,1.983049673,1.963202981,2.002896364,5,15
1608.00000000,1.982907247,1.963031244,2.002783249,5,15
1614.00000000,1.982759817,1.962858008,2.002661626,5,15
1620.00000000,1.982620175,1.96269095,2.0025494,5,15
1626.00000000,1.982488457,1.962530587,2.002446328,5,15
1632.00000000,1.982355965,1.962367942,2.002343988,5,15
1638.00000000,1.982232141,1.962213365,2.002250917,5,15
1644.00000000,1.982107397,1.962057088,2.002157706,5,15
1650.00000000,1.981986534,1.96190891,2.002064158,5,15
1656.00000000,1.981866311,1.961760755,2.001971868,5,15
1662.00000000,1.981748447,1.961617013,2.001879881,5,15
1668.00000000,1.981635756,1.961482621,2.001788891,5,15
1674.00000000,1.981524836,1.961353348,2.001696324,5,15
1680.00000000,1.981414831,1.961224744,2.001604919,5,15
1686.00000000,1.981310804,1.961109079,2.001512528,5,15
1692.00000000,1.981211741,1.961004494,2.001418988,5,15
1698.00000000,1.981118908,1.960903486,2.00133433,5,15
1704.00000000,1.981029323,1.960804236,2.001254411,5,15
1710.00000000,1.980942007,1.960710011,2.001174003,5,15
1716.00000000,1.980856304,1.960621026,2.001091582,5,15
1722.00000000,1.980772508,1.960534451,2.001010564,5,15
1728.00000000,1.98068852,1.960449217,2.000927823,5,15
1734.00000000,1.980607048,1.960366621,2.000847475,5,15
1740.00000000,1.980526105,1.960286345,2.000765865,5,15
