environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
6.00000000,2.762471814,2.760655598,2.76428803,5,15
12.00000000,2.768971406,2.766323535,2.771619278,5,15
18.00000000,2.775942628,2.773008183,2.778877073,5,15
24.00000000,2.782957125,2.779851118,2.786063133,5,15
30.00000000,2.789747572,2.786625295,2.79286985,5,15
36.00000000,2.796629817,2.793783644,2.799475991,5,15
42.00000000,2.803656158,2.801152534,2.806159783,5,15
48.00000000,2.810664093,2.808438754,2.812889432,5,15
54.00000000,2.817571264,2.815516015,2.819626513,5,15
60.00000000,2.8245049,2.822423928,2.826585873,5,15
66.00000000,2.831583911,2.82932641,2.833841411,5,15
72.00000000,2.838685285,2.836099835,2.841270734,5,15
78.00000000,2.845767662,2.842739158,2.848796166,5,15
84.00000000,2.852871057,2.849343326,2.856398788,5,15
90.00000000,2.859976949,2.855869648,2.864084249,5,15
96.00000000,2.8740568,2.86890353,2.87921007,5,15
102.00000000,2.888220172,2.881875845,2.8945645,5,15
108.00000000,2.902342489,2.894804646,2.909880332,5,15
114.00000000,2.916469453,2.907796944,2.925141961,5,15
120.00000000,2.930696709,2.921064957,2.940328462,5,15
126.00000000,2.944980841,2.934566967,2.955394714,5,15
132.00000000,2.959293364,2.948121061,2.970465668,5,15
138.00000000,2.973702173,2.961762422,2.985641925,5,15
144.00000000,2.988262554,2.975588471,3.000936638,5,15
150.00000000,3.00291757,2.989475419,3.01635972,5,15
156.00000000,3.017614305,3.003432286,3.031796324,5,15
162.00000000,3.032410919,3.017572572,3.047249267,5,15
168.00000000,3.047385343,3.03197253,3.062798157,5,15
174.00000000,3.062511528,3.046626321,3.078396735,5,15
180.00000000,3.07775314,3.061452289,3.094053992,5,15
186.00000000,3.093062068,3.076335088,3.109789047,5,15
192.00000000,3.108447835,3.091225439,3.125670231,5,15
198.00000000,3.123912684,3.10612284,3.141702527,5,15
204.00000000,3.139398478,3.121042025,3.157754932,5,15
210.00000000,3.154931572,3.135894752,3.173968391,5,15
216.00000000,3.170411065,3.150743605,3.190078524,5,15
222.00000000,3.185880461,3.165753536,3.206007386,5,15
228.00000000,3.20139016,3.180895713,3.221884607,5,15
234.00000000,3.216924533,3.196070111,3.237778956,5,15
240.00000000,3.232315335,3.211357734,3.253272936,5,15
246.00000000,3.247252835,3.226589527,3.267916143,5,15
252.00000000,3.261454006,3.241383928,3.281524084,5,15
258.00000000,3.274723351,3.255567385,3.293879317,5,15
264.00000000,3.286938543,3.268883484,3.304993601,5,15
270.00000000,3.29814694,3.281434067,3.314859814,5,15
276.00000000,3.308380724,3.293164296,3.323597153,5,15
282.00000000,3.317587859,3.303871878,3.331303839,5,15
288.00000000,3.325796028,3.313587656,3.3380044,5,15
294.00000000,3.333037569,3.32230391,3.343771228,5,15
300.00000000,3.339270935,3.33005863,3.348483239,5,15
306.00000000,3.344558914,3.336803514,3.352314315,5,15
312.00000000,3.348843721,3.342423399,3.355264043,5,15
318.00000000,3.352064911,3.346979481,3.35715034,5,15
324.00000000,3.354235921,3.350507789,3.357964052,5,15
330.00000000,3.355517268,3.353045691,3.357988846,5,15
336.00000000,3.356179105,3.354659899,3.357698311,5,15
342.00000000,3.356515633,3.355688883,3.357342384,5,15
348.00000000,3.356675791,3.356289009,3.357062574,5,15
354.00000000,3.356774409,3.356661434,3.356887384,5,15
360.00000000,3.356814777,3.35681388,3.356815673,5,15
366.00000000,3.3568151,3.3568151,3.3568151,5,15
372.00000000,3.3568151,3.3568151,3.3568151,5,15
378.00000000,3.3568151,3.3568151,3.3568151,5,15
384.00000000,3.3568151,3.3568151,3.3568151,5,15
390.00000000,3.3568151,3.3568151,3.3568151,5,15
396.00000000,3.3568151,3.3568151,3.3568151,5,15
402.00000000,3.3568151,3.3568151,3.3568151,5,15
408.00000000,3.3568151,3.3568151,3.3568151,5,15
414.00000000,3.3568151,3.3568151,3.3568151,5,15
420.00000000,3.3568151,3.3568151,3.3568151,5,15
426.00000000,3.3568151,3.3568151,3.3568151,5,15
432.00000000,3.3568151,3.3568151,3.3568151,5,15
438.00000000,3.3568151,3.3568151,3.3568151,5,15
444.00000000,3.3568151,3.3568151,3.3568151,5,15
450.00000000,3.3568151,3.3568151,3.3568151,5,15
456.00000000,3.3568151,3.3568151,3.3568151,5,15
462.00000000,3.3568151,3.3568151,3.3568151,5,15
468.00000000,3.3568151,3.3568151,3.3568151,5,15
474.00000000,3.3568151,3.3568151,3.3568151,5,15
480.00000000,3.3568151,3.3568151,3.3568151,5,15
486.00000000,3.3568151,3.3568151,3.3568151,5,15
492.00000000,3.3568151,3.3568151,3.3568151,5,15
498.00000000,3.3568151,3.3568151,3.3568151,5,15
504.00000000,3.3568151,3.3568151,3.3568151,5,15
510.00000000,3.3568151,3.3568151,3.3568151,5,15
516.00000000,3.3568151,3.3568151,3.3568151,5,15
