environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
1476.00000000,1.932829238,1.876938119,1.988720356,5,15
1482.00000000,1.932648944,1.877065759,1.988232128,5,15
1488.00000000,1.932478438,1.877187347,1.987769529,5,15
1494.00000000,1.932314734,1.877298276,1.987331193,5,15
1500.00000000,1.932146127,1.877404742,1.986887513,5,15
1506.00000000,1.931975998,1.87751091,1.986441087,5,15
1512.00000000,1.931815066,1.877610995,1.986019136,5,15
1518.00000000,1.931656197,1.87769431,1.985618085,5,15
1524.00000000,1.931492577,1.877758383,1.985226771,5,15
1530.00000000,1.931317859,1.877798511,1.984837207,5,15
1536.00000000,1.931135843,1.877829732,1.984441955,5,15
1542.00000000,1.930952108,1.877856653,1.984047562,5,15
1548.00000000,1.930764207,1.877872391,1.983656024,5,15
1554.00000000,1.930576663,1.877885987,1.983267339,5,15
1560.00000000,1.930380534,1.877883443,1.982877625,5,15
1566.00000000,1.93018295,1.877875427,1.982490472,5,15
1572.00000000,1.929989818,1.877860194,1.982119441,5,15
1578.00000000,1.929795914,1.877843643,1.981748186,5,15
1584.00000000,1.929600397,1.877823246,1.981377547,5,15
1590.00000000,1.929412447,1.877795564,1.98102933,5,15
1596.00000000,1.929228792,1.877760578,1.980697006,5,15
1602.00000000,1.929042783,1.877715668,1.980369899,5,15
1608.00000000,1.928858356,1.877670117,1.980046596,5,15
1614.00000000,1.928676122,1.877620267,1.979731976,5,15
1620.00000000,1.928502478,1.877576167,1.97942879,5,15
1626.00000000,1.928335382,1.877539408,1.979131356,5,15
1632.00000000,1.928177013,1.877507922,1.978846104,5,15
1638.00000000,1.92803495,1.877497251,1.97857265,5,15
1644.00000000,1.927897191,1.8774854,1.978308983,5,15
1650.00000000,1.927766522,1.877472177,1.978060867,5,15
1656.00000000,1.927638871,1.877458052,1.977819691,5,15
1662.00000000,1.927517754,1.877449963,1.977585544,5,15
1668.00000000,1.927402061,1.877436373,1.977367748,5,15
1674.00000000,1.927291833,1.877417373,1.977166293,5,15
1680.00000000,1.927184658,1.877392518,1.976976797,5,15
1686.00000000,1.927078922,1.877364522,1.976793322,5,15
1692.00000000,1.926976659,1.877335304,1.976618014,5,15
1698.00000000,1.926876556,1.877301873,1.97645124,5,15
1704.00000000,1.926778359,1.877265274,1.976291445,5,15
1710.00000000,1.926682668,1.877225449,1.976139886,5,15
1716.00000000,1.926590878,1.877181692,1.976000064,5,15
1722.00000000,1.926500159,1.877131721,1.975868597,5,15
1728.00000000,1.926409623,1.877074183,1.975745063,5,15
1734.00000000,1.926322962,1.877013287,1.975632637,5,15
