episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,35.7,1.3170892470330624,1.3170892470330624
1,73501,1,1,21,34.9,0.6391413950426368,0.6391413950426368
1,73501,2,4,24,35.5,1.1502574391517504,1.1502574391517504
1,73501,3,3,23,32.25,0.14644058517245376,0.14644058517245376
1,73501,4,5,25,39.35,2.315158534328866,2.315158534328866
1,73501,5,5,25,39.35,1.7130866517983871,1.7130866517983871
1,73501,6,1,21,34.95,0.2444883117401919,0.2444883117401919
1,73501,7,1,21,34.9,0.8241846691076253,0.8241846691076253
1,73501,8,6,26,36.300000000000004,1.6892131794760368,1.6892131794760368
1,73501,9,0,20,35.7,1.6993499517106714,1.6993499517106714
1,73501,10,2,22,33.6,2.334239459129317,2.334239459129317
1,73501,11,3,23,32.2,0.9162848506198885,0.9162848506198885
1,73501,12,4,24,35.45,0.48539451729899685,0.48539451729899685
1,73501,13,5,25,39.35,0.6187352112529522,0.6187352112529522
1,73501,14,0,20,35.7,2.120933283446353,2.120933283446353
1,73501,15,7,27,34.2,1.7963835858575619,1.7963835858575619
1,73501,16,7,27,34.2,2.2509741255248126,2.2509741255248126
1,73501,17,6,26,36.300000000000004,2.0253491830619073,2.0253491830619073
1,73501,18,2,22,33.6,2.4814312535963383,2.4814312535963383
1,73501,19,4,24,35.4,0.10612592527905299,2.1660763051676537
2,73502,0,1,21,34.15,1.638647331285695,1.638647331285695
2,73502,1,0,20,37.9,0.24884433403918976,0.24884433403918976
2,73502,2,4,24,34.1,1.9544699916429482,1.9544699916429482
2,73502,3,3,23,32.9,0.46854915778756384,0.46854915778756384
2,73502,4,5,25,39.75,0.5703647708829604,0.5703647708829604
2,73502,5,5,25,39.7,0.684035315957332,2.583549035277899
2,73502,6,0,20,37.9,1.052817994531147,1.052817994531147
2,73502,7,0,20,37.85,0.6119813235598143,2.5064579789185353
2,73502,8,7,27,34.7,0.48795788425292513,0.48795788425292513
2,73502,9,1,21,34.15,0.7422687559496318,0.7422687559496318
2,73502,10,2,22,33.6,1.991661386190439,1.991661386190439
2,73502,11,4,24,34.050000000000004,0.7484921700933929,1.3116496430684343
2,73502,12,4,24,34.050000000000004,0.9640797922234382,0.9640797922234382
2,73502,13,2,22,33.6,1.513388781207564,1.513388781207564
2,73502,14,6,26,35.0,0.9418569036005046,2.616496801759129
2,73502,15,7,27,34.65,0.3621387333141234,2.3358148229894655
2,73502,16,6,26,35.050000000000004,0.8170316684346934,0.8170316684346934
2,73502,17,1,21,34.15,1.6742504628599613,1.6742504628599613
2,73502,18,2,22,33.6,2.0765402003472366,2.0765402003472366
2,73502,19,3,23,32.85,0.44832098549919575,1.8456000220436148
3,73503,0,1,21,34.35,2.8862563730453643,2.8862563730453643
3,73503,1,1,21,34.35,2.7287400843372125,2.7287400843372125
3,73503,2,2,22,33.300000000000004,0.4199809831813457,0.4199809831813457
3,73503,3,3,23,32.15,0.7048143287265932,0.7048143287265932
3,73503,4,5,25,39.550000000000004,0.6199643268614237,0.6199643268614237
3,73503,5,4,24,36.95,0.42585252580477595,1.6345786130991584
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,38.400000000000006,0.27508518179972863,0.27508518179972863
3,73503,8,0,20,38.400000000000006,1.0490562685348601,1.0490562685348601
3,73503,9,1,21,34.35,1.5783989471272009,1.5783989471272009
3,73503,10,4,24,37.0,1.8437352587277036,1.8437352587277036
3,73503,11,3,23,32.1,0.6735080748954351,1.4482190434222564
3,73503,12,2,22,33.300000000000004,2.0387694485910512,2.0387694485910512
3,73503,13,2,22,33.25,0.8028771339780129,1.1773914961061818
3,73503,14,0,20,38.400000000000006,0.4260034288313358,0.4260034288313358
3,73503,15,6,26,35.300000000000004,0.07906792067465285,0.07906792067465285
3,73503,16,6,26,35.300000000000004,0.5661473476057987,0.5661473476057987
3,73503,17,3,23,32.2,1.1080357430004757,1.1080357430004757
3,73503,18,5,25,39.5,1.0633481934080902,2.9626284673450822
3,73503,19,6,26,35.95,0.30495316267705896,0.30495316267705896
