update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,166960745.64648438,0.0,0.0,0.03749999999999787,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0003132022698991932,0.5100827544927597,2.763521647453308,0.0027973436047524836,0.000299991802820144,26.441659688949585
2,12000,165802652.63085938,0.0,0.0,0.11041666666666039,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0009730737809150014,0.4629042945802212,2.776068699359894,0.0024424790158960956,0.00029996721217948936,54.790189266204834
3,18000,167625968.44140625,0.0,0.0,0.05208333333333037,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0013530557043850422,0.11257371921092271,2.7893619179725646,0.002372513777008278,0.0002999262307746768,82.68163728713989
4,24000,164173706.93945312,0.0,0.0,0.06458333333332966,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0013774246763205156,0.04521477269008756,2.806327021121979,0.002927032082673797,0.00029986886309977926,110.66808938980103
5,30000,165464939.8828125,0.0,0.0,0.03958333333333108,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0014102114597335457,0.03429796323180199,2.8236035108566284,0.002761484223290278,0.00029979511544580873,139.6255350112915
6,36000,168053790.8984375,0.0,0.0,0.0416666666666643,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0007942480267956852,0.035821444587782025,2.837494969367981,0.00311417330506103,0.00029970499590002654,168.2515468597412
7,42000,162530684.48242188,0.0,0.0,0.04374999999999751,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0010863097850233316,0.02786261709406972,2.8492884159088137,0.0033099099769598574,0.0002995985143450564,196.20244026184082
8,48000,166349549.18164062,0.0,0.0,0.031249999999998224,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0010607888441882096,0.01680341144092381,2.8621415853500367,0.00258008749114349,0.00029947568245780083,224.71767687797546
9,54000,168316618.3046875,0.0,0.0,0.03749999999999787,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0007359465802437626,0.01398174948990345,2.8749478340148924,0.00362890727881342,0.00029933651370816036,252.19888043403625
10,60000,166966372.61523438,0.0,0.0,0.03958333333333108,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0011223372188396753,0.016274479683488607,2.8889421939849855,0.003664722716586333,0.00029918102335755675,279.6713683605194
11,66000,161908943.97265625,0.0,0.0,0.0416666666666643,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0012607347249286248,0.0186498895753175,2.9033634543418883,0.002529597699745434,0.00029900922845725917,307.79743361473083
12,72000,163456468.98632812,0.0,0.0,0.03958333333333108,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001468701718840748,0.017250752542167902,2.917061507701874,0.0032725271416726544,0.0002988211478465144,335.20180559158325
13,78000,161146326.375,0.0,0.0,0.07395833333332913,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015613315801601857,0.019984849262982607,2.9306511282920837,0.0031577152682592314,0.0002986168021504807,362.4928078651428
14,84000,165599688.16210938,0.0,0.0,0.05312499999999698,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0013687205169844673,0.015751005709171297,2.944157290458679,0.004548436236747833,0.00029839621377796666,390.7123477458954
15,90000,164524408.578125,0.0,0.0,0.07395833333332913,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015243382775224745,0.017004637187346815,2.9556633114814757,0.0034227933240185138,0.000298159406918973,418.5092787742615
16,96000,163297781.06054688,0.0,0.0,0.04374999999999751,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001647794280142989,0.017711579194292427,2.969684195518494,0.003980083609608354,0.0002979064075420404,447.63539385795593
17,102000,165839232.16601562,0.0,0.0,0.055208333333330195,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0017240787798073142,0.016635498125106098,2.9866430163383484,0.003199597118586883,0.0002976372433914015,474.7649576663971
18,108000,163883805.25585938,0.0,0.0,0.04291666666666423,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0014534906564222182,0.018523933552205562,2.9993783116340635,0.0037867051724158165,0.0002973519439839389,502.001038312912
19,114000,162943498.37695312,0.0,0.0,0.05645833333333013,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0017677966272458435,0.019073552172631025,3.011763608455658,0.004027364829297486,0.0002970505406059473,529.7638909816742
20,120000,164063290.78125,0.0,0.0,0.046874999999997335,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001586357763153501,0.019387816544622183,3.0269211888313294,0.004418871704769156,0.0002967330663097038,557.2325091362
21,126000,164413784.328125,0.0,0.0,0.06187499999999648,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015300422179279848,0.016803053626790642,3.043266272544861,0.003744338977491335,0.0002963995559098426,585.0521020889282
22,132000,164303891.05078125,0.0,0.0,1.6068749999999092,0.8000000000000002,1.1102230246251565e-16,0.0,-0.002329012256814167,0.01839084499515593,3.0574715375900268,0.004005334525729198,0.00029605004597953736,612.7176420688629
23,138000,164945314.38671875,0.0,0.0,0.07812499999999556,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0018129049567505717,0.01736812382005155,3.0727224588394164,0.004245002911944562,0.0002956845748464905,641.3486616611481
24,144000,162524263.64257812,0.0,0.0,0.04249999999999758,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015469422622118145,0.01889566294848919,3.0881287336349486,0.006027752497941252,0.0002953031825887303,668.0570197105408
25,150000,163383591.7578125,0.0,0.0,0.0872916666666617,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0016539323827601039,0.0181371976621449,3.1021938562393188,0.004899237922653565,0.0002949059110302156,696.0986127853394
26,156000,162574654.2265625,0.0,0.0,0.08062499999999542,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0019790770914369206,0.018932728050276636,3.1178358674049376,0.004291655045690313,0.0002944928037362498,723.8999617099762
27,162000,162492262.1484375,0.0,0.0,0.058749999999996666,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0015098008501809091,0.019518899824470283,3.136408972740173,0.004502984404085831,0.0002940639060087029,751.5651159286499
28,168000,163348364.7265625,0.0,0.0,0.1939583333333223,0.8000000000000002,1.1102230246251565e-16,0.0,-0.001686247545421793,0.018424408929422497,3.156060218811035,0.004343310457553406,0.000293619264881044,779.3099050521851
29,174000,162475095.25,0.0,0.0,0.05833333333333002,0.8000000000000002,1.1102230246251565e-16,0.0,-0.0021041807893197985,0.01785354004241526,3.174967634677887,0.003588627499290009,0.0002931589291131833,807.3308498859406
30,180000,162939938.6875,0.0,0.0,0.0697916666666627,0.8000000000000002,1.1102230246251565e-16,0.0,-0.002164554820774356,0.01818868238478899,3.18925918340683,0.002888116141869723,0.0002926829491861254,836.7407691478729
