condition,case,variant,episode,seed,target_index,group_size,hit_count,target_covered,group_complete,group_coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s,closest_approach_m
formal_ablation_no_gru_case2,case2,no_gru,29,99029,0,3,3,1,1,0,1.2500000000000178,0.5333333333333398,0.292915402008386,2.310373506321805,28.950000000000276,1.6915948558368836
formal_ablation_no_gru_case2,case2,no_gru,29,99029,1,3,2,1,0,0,nan,nan,nan,nan,nan,2.9384233351597824
formal_ablation_no_gru_case2,case2,no_gru,29,99029,2,3,3,1,1,0,1.050000000000015,0.3888888888888952,0.28126771903257486,2.0551175385762406,29.85000000000029,2.0551175385762406
formal_ablation_no_gru_case2,case2,no_gru,29,99029,3,3,3,1,1,0,0.6500000000000092,0.26666666666667044,0.3427070091801104,2.6280516449996814,29.15000000000028,2.6280516449996814
formal_ablation_no_gru_case2,case2,no_gru,29,99029,4,2,2,1,1,1,0.4000000000000057,0.20000000000000284,0.3900533870490379,2.3021560565097268,28.55000000000027,1.6929592688406696
formal_ablation_no_gru_case2,case2,no_gru,29,99029,5,2,2,1,1,1,0.4000000000000057,0.20000000000000284,0.6090210255797784,2.26501652329377,30.5000000000003,2.1209351122920657
formal_ablation_no_gru_case2,case2,no_gru,29,99029,6,2,2,1,1,0,1.0000000000000142,0.5000000000000071,0.657877320677205,2.6772525859814325,26.250000000000238,2.6772525859814325
formal_ablation_no_gru_case2,case2,no_gru,29,99029,7,2,2,1,1,0,1.0000000000000142,0.5000000000000071,0.6906421559403026,2.567745017341215,25.05000000000022,2.567745017341215
formal_ablation_no_gru_case2,case2,no_gru,30,99030,0,3,3,1,1,0,16.44999999999965,6.799999999999837,0.46289684105815554,2.3556626129103964,40.199999999999854,2.3556626129103964
formal_ablation_no_gru_case2,case2,no_gru,30,99030,1,3,2,1,0,0,nan,nan,nan,nan,nan,3.0621665563159888
formal_ablation_no_gru_case2,case2,no_gru,30,99030,2,3,3,1,1,0,0.9500000000000135,0.36666666666667186,0.48684076778954904,2.7696300758039185,29.30000000000028,2.5611336371618347
formal_ablation_no_gru_case2,case2,no_gru,30,99030,3,3,3,1,1,0,0.8500000000000121,0.3000000000000031,0.269576518748563,2.6373167551542207,29.400000000000283,2.6373167551542207
formal_ablation_no_gru_case2,case2,no_gru,30,99030,4,2,2,1,1,0,20.2499999999991,10.12499999999955,0.5029179511544808,2.6505752327463794,48.69999999999937,2.6505752327463794
formal_ablation_no_gru_case2,case2,no_gru,30,99030,5,2,2,1,1,0,19.549999999999404,9.774999999999702,0.5020043178757572,2.3107773332939203,44.29999999999962,2.3107773332939203
formal_ablation_no_gru_case2,case2,no_gru,30,99030,6,2,0,0,0,0,nan,nan,nan,nan,nan,3.231305966754295
