episode,step,time,case,defender_id,target_id,defender_pos_x,defender_pos_y,defender_pos_z,defender_vx,defender_vy,defender_vz,defender_speed,defender_pitch,defender_yaw,load_y,load_z,load_norm,dist_to_target,tgo
1,535,26.75,case1,4,24,872.2050513562688,154.28161362036795,50.64950230362987,35.526419780709844,2.8307391710522603,1.1156457493579235,35.656475598799744,0.03129383496741792,0.079511845988496,0.01449133041608477,0.02226190771374939,0.389251415627797,2.8221778223076877,0.190051709469707
1,535,26.75,case1,12,24,873.2186741807031,154.5050232376766,50.194529229345925,35.137881749449036,4.55177622180465,3.454286004301539,35.59945915896987,0.09718489128171158,0.1288230426826889,0.010741783447773606,-0.3315628257499052,0.3366546850279045,1.8469710844866238,0.16207957759995045
1,567,28.35,case1,1,21,-774.6932924329785,349.96293549962985,49.76608607105874,-37.253660422884316,8.031089262265734,3.8103374791321682,38.29950758622017,0.09965275191700579,2.929263592630542,0.02305459974331374,-0.1023062204684545,0.12295843813056276,2.6334768126239236,0.15909075767332642
1,567,28.35,case1,9,21,-776.678423419738,350.88002776805195,48.31007079079987,-35.9922115124163,10.99876760344925,2.500663704499005,37.71823825833062,0.06634719423623582,2.845017687386652,0.012864724965611375,-0.670245036833384,0.6855498931352607,1.2077671286783431,0.10256710578203188
1,567,28.35,case1,17,21,-776.6291847798196,352.864780440299,49.06300166184238,-36.95130362515721,7.601564275843616,3.0006208300986845,37.844237928704025,0.07937202392395473,2.938704695827345,0.011925716240253065,-0.14350178922541176,0.32130000838333717,1.5042589439579401,0.08401287576594534
1,570,28.5,case1,7,27,-662.8880283430765,-612.6443107305713,51.80331268172881,-29.593100785384504,-20.270641485015034,2.1141800087616063,35.93216215895426,0.058872097869262195,-2.5410194508058463,0.013212380382353298,-0.7155002303924878,0.8285907322423924,0.8545441637353934,0.10498997278146555
1,570,28.5,case1,15,27,-663.6709692319367,-612.5600256893845,51.93033276479548,-28.239950508679023,-22.352792996254102,2.721706797810746,36.11855267531184,0.07542631140690843,-2.4720371826856904,0.016358069664161135,-0.15981161123120735,0.19839086334021144,1.3455048718441032,0.09332699869852122
1,584,29.2,case1,14,26,-521.3318963184024,-622.2283372382207,47.808568005231486,-26.388233573410858,-21.27650205585038,3.0228685896844336,34.031840170169964,0.08894193616458142,-2.4630296300981,0.01441916110427359,-0.026402276355701443,0.10057097044279915,1.5603462127245387,0.14401358753558402
1,585,29.25,case1,6,26,-520.0824973113944,-620.8606733724737,48.290131589298326,-26.858995827316082,-22.45509898649159,2.7404696261414165,35.11619713346994,0.0781194773816718,-2.44526122646468,0.030070609414145095,0.5508172878841909,0.6265083900704087,1.3580159249577213,0.13367215775104885
1,603,30.15,case1,11,23,376.13523464332127,945.0549534087264,54.22330476802573,19.531616735936005,33.17412870552137,4.522146134716911,38.761536003539995,0.1169321025426392,1.0386821546176581,0.006197643756745216,-0.08755239746350471,0.27817138747768577,1.8374825139378335,0.1468577754895398
1,603,30.15,case1,19,23,375.9631442505571,945.810251415277,54.33643181183896,20.249032467638493,33.25851165994326,1.8428504390342528,38.981380317411904,0.04729277307509425,1.023903918394333,0.012222665474878353,-0.6166790019357848,0.622062403708745,1.1081766495422578,0.1294882714101894
1,604,30.2,case1,3,23,374.7896835953674,944.8245835678046,54.196010536291254,19.40809174705906,34.56331658459974,1.5727440488457725,39.67077516803407,0.039655295843317596,1.0591494687741665,0.017831587739283363,0.09349568810021941,0.35786026198640175,0.7792877526910349,0.11354620103972582
1,626,31.3,case1,0,20,-807.772263072338,-566.9779946896127,54.58767574432027,-35.32514471442056,-11.548680582809117,1.3639101706498957,37.19002720155108,0.03668230972287203,-2.8256204486773955,0.004621939417949325,0.20382944748059953,0.20409329895139985,1.5318622473997492,0.1300193155200766
1,626,31.3,case1,8,20,-806.355185142175,-567.9571164994653,54.210673909372304,-35.665207089963005,-12.736021842581497,4.066214625868572,38.088677458377155,0.10696034949333388,-2.7986073098360755,0.01626282002726235,-0.2921165709135715,0.42470895254822283,1.8569280020843175,0.14684800934138334
1,627,31.35,case1,16,20,-806.207444291061,-568.7944458572406,53.252044096553576,-34.8438227033421,-16.37063991986287,3.956067933263651,38.700649935890524,0.10240112994987013,-2.7023717998606815,0.02196785910075175,0.06469716713364754,0.5033748676638762,1.7257408900194655,0.10004371858136203
1,661,33.05,case1,10,22,734.4923964462023,-883.492122375094,63.900945091210936,21.570054639862235,-29.37362858420303,1.2816837928524805,36.46532636237077,0.035155254664675215,-0.9373970693842433,0.006727582933345941,-0.4339281829730164,0.5537885993968277,1.7458622096267504,0.13898422125259913
1,661,33.05,case1,18,22,734.2584164316435,-883.9944705117977,64.09541402755112,22.0836416103422,-29.332379051211202,1.6830815333591365,36.754706515300946,0.045808291419406205,-0.9254571741128397,0.012458746041300256,0.43925012046201417,0.49115045012067404,1.5581701202414766,0.13188036108792853
1,662,33.1,case1,2,22,734.457413486246,-883.7991263084539,65.00023245754004,21.48726302781026,-29.936056854685287,2.720701520400677,36.94958983799905,0.07369949331858763,-0.9482421668677138,0.012723135453513473,-0.2922886180578581,0.32999169331558853,0.863014805493224,0.0918442277483556
1,662,33.1,case1,13,25,817.7149604096583,-210.47299100186555,42.4167002869953,30.970909991460015,-13.74857194157657,2.420128280744463,33.971716427450104,0.07129990112105127,-0.41778537774794045,0.013335339540239749,0.3829916191407223,0.6327906078755741,1.7663251928156942,0.09799611308722565
