episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73201,0,1,21,33.550000000000004,0.372422863351339,0.372422863351339
1,73201,1,7,27,33.9,0.4651035219750361,2.4324283072286574
1,73201,2,4,24,nan,108.30669309758791,nan
1,73201,3,5,25,38.900000000000006,0.49270390318272805,2.3926612323800156
1,73201,4,7,27,35.050000000000004,1.3462940414720272,1.3462940414720272
1,73201,5,5,25,38.95,1.85595098421324,1.85595098421324
1,73201,6,6,26,34.7,1.7928716675832106,1.7928716675832106
1,73201,7,6,26,34.65,0.9831973529212944,2.7144574682348592
1,73201,8,0,20,38.15,1.0441698990339348,1.0441698990339348
1,73201,9,1,21,33.6,0.045911875657565056,0.045911875657565056
1,73201,10,2,22,35.45,0.7451511559491444,1.2350886321841978
1,73201,11,3,23,33.050000000000004,0.40886107522714565,1.7643116304306259
1,73201,12,4,24,nan,114.03505286851632,nan
1,73201,13,3,23,33.5,0.8620556581707594,0.8620556581707594
1,73201,14,7,27,33.9,0.7730172145347486,2.733043423864291
1,73201,15,0,20,38.1,0.13014018151967183,0.13014018151967183
1,73201,16,2,22,35.9,0.18169088173651596,1.803798156366241
1,73201,17,2,22,36.800000000000004,0.44035778986420676,0.44035778986420676
1,73201,18,5,25,38.95,2.1873744992057036,2.1873744992057036
1,73201,19,3,23,33.1,0.5242743688545969,2.3810330673603985
2,73202,0,6,26,33.75,0.6836104032782294,2.4547837081045163
2,73202,1,0,20,38.75,0.66551385787961,2.564655038353908
2,73202,2,3,23,36.5,0.748216200891619,0.748216200891619
2,73202,3,6,26,35.35,0.5434917282501,0.5434917282501
2,73202,4,4,24,nan,113.13088945862748,nan
2,73202,5,5,25,38.35,0.7507466532497651,2.650740920813022
2,73202,6,3,23,36.050000000000004,0.07939552052326829,0.07939552052326829
2,73202,7,7,27,34.15,0.15241010355305282,2.0540275863795556
2,73202,8,0,20,38.800000000000004,2.6252123774079683,2.6252123774079683
2,73202,9,5,25,39.7,1.5848114656403833,1.5848114656403833
2,73202,10,2,22,34.95,0.11832432849461844,1.8752392276991803
2,73202,11,1,21,34.6,0.9684745241771118,0.9684745241771118
2,73202,12,4,24,nan,116.7676878407954,nan
2,73202,13,4,24,nan,111.54545552722081,nan
2,73202,14,1,21,34.15,0.8831622703926852,0.8831622703926852
2,73202,15,1,21,34.1,0.46303722857784185,0.46303722857784185
2,73202,16,0,20,38.800000000000004,0.354013631883588,0.354013631883588
2,73202,17,7,27,34.2,1.872541405259223,1.872541405259223
2,73202,18,2,22,35.050000000000004,1.028001803531251,1.028001803531251
2,73202,19,3,23,34.4,0.6549538057507024,2.57710420550899
