episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73501,0,0,20,37.45,0.5280872815445213,1.3736544513862952
1,73501,1,1,21,35.65,0.8671570032354196,1.0865417030293503
1,73501,2,4,24,37.7,2.5766797231968948,2.5766797231968948
1,73501,3,3,23,33.1,0.07009131922532941,0.07009131922532941
1,73501,4,5,25,40.45,1.32698364895048,1.32698364895048
1,73501,5,5,25,40.45,1.2155562727511746,1.2155562727511746
1,73501,6,1,21,35.7,2.7082283536608185,2.7082283536608185
1,73501,7,1,21,35.65,0.30845812644228615,1.7436200186298723
1,73501,8,6,26,37.4,1.077808088037808,1.077808088037808
1,73501,9,0,20,37.45,0.13852616358631803,2.0073214195344495
1,73501,10,2,22,34.800000000000004,0.35044148761022437,0.35044148761022437
1,73501,11,3,23,33.0,0.5884048914979337,1.5812965982242189
1,73501,12,4,24,37.550000000000004,0.832779526354358,2.892725914453151
1,73501,13,5,25,40.400000000000006,0.4868520407629609,2.38614236138715
1,73501,14,0,20,37.5,2.193710805958019,2.193710805958019
1,73501,15,7,27,34.5,0.6712761269537246,2.647177718179645
1,73501,16,7,27,34.550000000000004,1.0038211363603702,1.0038211363603702
1,73501,17,6,26,37.4,0.9837870708911725,0.9837870708911725
1,73501,18,2,22,34.800000000000004,2.5532836129834644,2.5532836129834644
1,73501,19,4,24,37.550000000000004,0.5676244865853651,0.5676244865853651
2,73502,0,1,21,35.6,0.9078191452689515,2.782666208046128
2,73502,1,0,20,38.900000000000006,0.25323704571546046,2.1529187003310466
2,73502,2,4,24,36.85,1.9474322963852786,1.9474322963852786
2,73502,3,3,23,33.2,2.8740197065973,2.8740197065973
2,73502,4,5,25,40.75,1.844418880738632,1.844418880738632
2,73502,5,5,25,40.75,1.7113549934162706,1.7113549934162706
2,73502,6,0,20,38.95,0.8732204418657469,0.8732204418657469
2,73502,7,0,20,38.900000000000006,0.5978658676835438,1.3023040680718363
2,73502,8,7,27,36.25,2.4806995290878913,2.4806995290878913
2,73502,9,1,21,35.6,0.5870797948239914,1.3884148788115052
2,73502,10,2,22,35.25,0.8609826539215417,1.1204469937058277
2,73502,11,4,24,36.6,0.486101753684685,2.546055277001114
2,73502,12,4,24,36.7,0.8895401817086724,2.9495099623980807
2,73502,13,2,22,35.300000000000004,0.3013156967445258,0.3013156967445258
2,73502,14,6,26,36.0,1.0356890928897913,1.0356890928897913
2,73502,15,7,27,36.2,0.1981663002256507,1.7825409534826984
2,73502,16,6,26,36.050000000000004,0.4804869655919643,0.4804869655919643
2,73502,17,1,21,35.65,2.0104765353688,2.0104765353688
2,73502,18,2,22,35.300000000000004,1.3307208872947913,1.3307208872947913
2,73502,19,3,23,33.2,0.39320480074767616,0.39320480074767616
3,73503,0,1,21,35.6,0.7207354859968714,0.7207354859968714
3,73503,1,1,21,35.6,2.025336101732594,2.025336101732594
3,73503,2,2,22,35.4,2.2208615223717834,2.2208615223717834
3,73503,3,3,23,34.25,0.8311177339035744,0.8311177339035744
3,73503,4,5,25,40.1,0.9097300654411385,2.8097193908188443
3,73503,5,4,24,38.45,0.09707893119143486,2.1559615525124918
3,73503,6,7,27,35.85,0.4100945095545922,0.4100945095545922
3,73503,7,0,20,40.550000000000004,0.5800825319545886,1.3201359892442226
3,73503,8,0,20,40.6,1.1661222523030856,1.1661222523030856
3,73503,9,1,21,35.550000000000004,0.27395835761899523,1.9500651383100334
3,73503,10,4,24,38.5,1.647926237866666,1.647926237866666
3,73503,11,3,23,34.15,0.8459863448922609,0.8459863448922609
3,73503,12,2,22,35.4,0.8855985459694716,0.8855985459694716
3,73503,13,2,22,35.35,0.12744374186591276,2.0748312883720392
3,73503,14,0,20,40.550000000000004,0.8127146160471767,2.712335871105312
3,73503,15,6,26,36.35,0.8799753786227352,1.1817364439248084
3,73503,16,6,26,36.35,1.135464562204996,2.864102267885404
3,73503,17,3,23,34.35,1.46975766604627,1.46975766604627
3,73503,18,5,25,40.150000000000006,0.39599558859126077,0.39599558859126077
3,73503,19,6,26,37.4,1.6478045266972827,1.6478045266972827
