update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,actor_lr,wall_time_s
1,6000,166959147.9765625,1.0,1.0,0.02343749999999878,0.770903024674324,0.020536684811700477,0.19953333333333334,-0.002909379900665954,0.7326015621423722,2.753485691547394,0.0006915974235881001,0.0002999262307746768,31.357125282287598
2,12000,146279994.75878906,0.75,0.75,0.029017857142855732,0.7442220531331801,0.038945334702906065,0.22866666666666666,-0.006470072735100985,1.1142328351736068,2.746667671203613,0.005451695807254875,0.00029970499590002654,63.19741749763489
3,18000,166539025.01757812,1.0,1.0,0.02656249999999849,0.720983380901238,0.05561569159005742,0.25555833333333333,-0.004954737928346731,0.24806739687919616,2.738710176944733,0.005250185669089369,0.0002993365137081604,95.58653616905212
4,24000,166174505.10058594,1.0,1.0,0.0281249999999984,0.6996063246975865,0.07048164158868984,0.2763333333333333,-0.005070260852926367,0.09192340951412917,2.732403552532196,0.010579538311474023,0.0002988211478465144,127.70394825935364
5,30000,145593796.68066406,0.75,0.75,0.02209821428571303,0.680455928039471,0.08382301485863784,0.3017,-0.009948922623880207,0.03297035600990057,2.7259715795516968,0.018074542318023745,0.000298159406918973,158.83042764663696
6,36000,165500283.484375,1.0,1.0,0.02499999999999869,0.6632752458360717,0.0958548982978937,0.32006666666666667,-0.0068680512602441015,0.04093376910313964,2.7170671224594116,0.015492563964265127,0.0002973519439839389,190.39906311035156
7,42000,165223904.99804688,1.0,1.0,0.028124999999998512,0.6478232885694849,0.10678526567373905,0.337675,-0.010050385526847094,0.02133979219943285,2.7084800362586976,0.018566104759896795,0.00029639955590984266,222.4962215423584
8,48000,165169211.71679688,1.0,1.0,0.0265624999999986,0.6335178443177296,0.11669222500182082,0.35358333333333336,-0.00862334404773719,0.018562547396868467,2.699363625049591,0.025781682890082404,0.00029530318258873023,251.3754153251648
9,54000,165172585.74414062,1.0,1.0,0.026562499999998712,0.6210386169765147,0.12559539219344804,0.366375,-0.00997089573647827,0.01393418931402266,2.6902080535888673,0.016555034643759292,0.0002940639060087029,282.9024803638458
10,60000,144975654.22460938,0.75,0.75,0.020982142857141665,0.6098402996386404,0.13351165528104147,0.3784166666666667,-0.008751158829545603,0.012614098377525806,2.6830824613571167,0.014344939590018858,0.00029268294918612537,314.8453598022461
