update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,actor_update_fraction,completed_episodes,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
1,1024,442627.3987204004,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.7695269284632474,0.021872240685732073,0.189587830198376,0.810412169801624,1,-0.008575597358867527,0.7777835607528687,2.7616511940956117,0.23288839684155266,0.8527621626853943,1.169768562912941,4.910758177936077,0.14778918800354002,0.0002998847409179881,21.24543261528015
2,2048,882610.0308231711,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000075,0.7382480011337563,0.0402041036691466,0.24111165391087228,0.7588883460891277,2,0.007809223723597825,0.6198305383324623,2.756813871860504,-0.030429961050262744,1.0625255912542344,4.713463917374611,3.1418163016438485,0.38742048900000015,0.0002995391413931026,41.891359090805054
3,3072,486898.2830734374,1.0,1.0,1.0,1.0,1.0,1.0,0.06250000000000089,0.7098738749910367,0.05742629239735747,0.2525871389589662,0.7474128610410338,1,0.0010252437554299832,0.29858061522245405,2.7414904475212096,-0.010621244698589027,1.0139041930437087,1.2214576095342635,1.8309644639492035,0.17947449692296327,0.00029896373431476147,62.97759413719177
4,4096,838516.6871640235,1.0,1.0,1.0,1.0,1.0,1.0,0.06562500000000093,0.6874008534953608,0.07347204071460407,0.28146106878478416,0.7185389312152158,2,0.005634167208336293,0.44186835587024687,2.729712414741516,-0.009646009995946964,1.0165589958429337,3.581875520944595,2.2341662868857384,0.31381059609000017,0.00029815940691897306,84.0430326461792
5,5120,882618.0285242721,1.0,1.0,1.0,1.0,1.0,1.0,0.08750000000000124,0.6670278510692962,0.08790869733220812,0.31169606512890097,0.6883039348710991,2,-0.0004308347823098302,0.4565746128559113,2.71552232503891,0.014007797622703582,0.9913878023624421,1.8810044556856156,2.034493112564087,0.4985402692304536,0.00029712739942028293,105.01734828948975
6,6144,442833.57339368016,1.0,1.0,1.0,1.0,1.0,1.0,0.08125000000000115,0.6490422559342339,0.10095258640536589,0.33244270886856436,0.6675572911314356,1,-3.0240986961871386e-05,0.22147501036524772,2.700853419303894,-0.021498464135489538,1.0233038008213042,1.1039342314004899,1.3557073898613452,0.060610858111720296,0.00029586930309945264,126.10747742652893
7,7168,882534.7666801289,1.0,1.0,1.0,1.0,1.0,1.0,0.07187500000000102,0.6329822487586213,0.11266182374773862,0.3720728534258456,0.6279271465741544,2,0.024004453368252143,0.44705777913331984,2.6887264490127563,0.054715588033510065,0.960354921221733,4.627431863546372,3.092568016052246,0.5314410000000002,0.00029438705784982027,146.94969081878662
8,8192,882762.713376306,1.0,1.0,1.0,1.0,1.0,1.0,0.06875000000000098,0.6193803968609084,0.12377239762726285,0.38021428182955347,0.6197857181704465,2,0.0021942885243333874,0.4169246330857277,2.6761671185493467,-0.007621728764713273,1.0033647537231445,1.6563500732183456,2.7256940335035322,0.06461081889226679,0.0002926829491861255,167.67802572250366
9,9216,397776.2395699397,0.0,0.0,0.9,1.0,0.75,0.75,0.10000000000000142,0.6193803968609084,0.12377239762726285,0.3857096669899774,0.6142903330100227,0,-0.0014140346669591964,0.18716973587870597,2.6688032031059263,0.02233075575003851,0.9930599600076675,1.3084987491369247,0.5847262859344482,0.10429814604138518,0.0002907596047204114,187.96169924736023
10,10240,155663.193974277,0.0,0.0,0.9,1.0,0.75,0.75,0.10000000000000142,0.6040756651880689,0.13275326743185845,0.3814284503939676,0.6185715496060323,1,-0.002339587634196505,0.06406027972698211,2.6636134505271913,0.022326987660234755,0.9873264223337174,1.2925678744912148,0.4695164382457733,0.2525452421321679,0.00028861999011043737,208.07274174690247
