episode,case,target_num,hit_count,target_hit_count,target_sync_count,all_hit,all_sync,max_sync_spread,mean_sync_spread,mean_agent_return,team_return
1,case2,8,8,3,3,False,False,0.25,0.0833333358168602,840.1632451210637,16803.264902421273
2,case2,8,7,3,2,False,False,0.15000152587890625,0.0666656494140625,845.5053348596208,16910.106697192416
3,case2,8,7,3,2,False,False,0.25,0.125,838.2090642597061,16764.18128519412
4,case2,8,8,3,3,False,False,0.25,0.0833333358168602,844.1863797693047,16883.727595386095
5,case2,8,8,3,3,False,False,0.149993896484375,0.06666437536478043,838.5854330302216,16771.708660604432
6,case2,8,8,3,3,False,False,0.1999969482421875,0.0666656494140625,842.5577668542974,16851.155337085947
7,case2,8,8,3,3,False,False,0.25,0.11666488647460938,846.6842413666658,16933.684827333316
8,case2,8,8,3,3,False,False,0.15000152587890625,0.08333587646484375,844.1204488173593,16882.408976347186
9,case2,8,8,3,3,False,False,0.40000152587890625,0.13333384692668915,845.9953416405712,16919.906832811423
10,case2,8,8,3,3,False,False,0.04999542236328125,0.0166651401668787,835.0922213793267,16701.844427586533
11,case2,8,8,3,3,False,False,0.20000457763671875,0.06666819006204605,847.0467159104999,16940.93431821
12,case2,8,8,3,3,False,False,0.29999542236328125,0.11666488647460938,847.2148842050228,16944.297684100457
13,case2,8,8,3,3,False,False,0.15000152587890625,0.05000050738453865,844.5316403950098,16890.632807900198
14,case2,8,8,3,3,False,False,0.1999969482421875,0.0666656494140625,841.0114325588104,16820.228651176207
15,case2,8,8,3,3,False,False,0.25,0.0833333358168602,841.6194446114823,16832.388892229646
16,case2,8,8,3,3,False,False,0.34999847412109375,0.11666616052389145,840.1432881821413,16802.865763642825
17,case2,8,8,3,3,False,False,0.25,0.09999974817037582,843.8573147026357,16877.146294052713
18,case2,8,8,3,3,False,False,0.20000457763671875,0.06666819006204605,845.905093042925,16918.1018608585
19,case2,8,8,3,3,False,False,0.15000152587890625,0.05000050738453865,845.730845316127,16914.61690632254
20,case2,8,8,3,3,False,False,0.1999969482421875,0.08333206176757812,843.050527734682,16861.01055469364
