condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves,case4_geometry
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,77,99477,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.04895833333333417,0.17105652123775725,1.2650064692531122,27.568750000000257,0.7914256108632499,2.1083307966488105,441604.22309276706,28.950000000000003,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,78,99478,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.05520833333333382,0.1387736598304185,1.9477842286692566,27.51250000000026,0.9061326401207701,2.7266245732740546,441615.76198967395,29.75,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,79,99479,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.05347222222222273,0.1555427051360198,1.3255722150227514,27.575000000000255,0.8130792134100118,2.4727031449487793,441594.88911858934,29.650000000000002,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,80,99480,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.0524305555555562,0.1604267087028352,1.331545285864411,26.793750000000244,0.6220146238295883,2.89403627322828,441581.816131269,29.450000000000003,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,81,99481,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.055208333333334414,0.14479490457707558,1.344716016187839,27.593750000000256,0.7495011146259518,2.3196090947052097,441653.76047190296,30.05,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,82,99482,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.056250000000000654,0.17091211269944323,1.5910086109400248,26.868750000000247,0.8648014959441553,2.554317546803961,441567.338992501,29.700000000000003,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,83,99483,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.06284722222222332,0.19302793746220606,1.3337880499856607,27.51250000000026,0.7434056767922756,2.208118892827719,441518.8646412094,29.55,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,84,99484,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.040625000000000425,0.1427553350792803,1.536487658223122,26.45000000000024,1.0940222295576598,2.792551115447448,441583.9672522411,27.8,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,85,99485,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.047569444444445365,0.1939819833638726,1.4950255593971336,26.28750000000024,0.8855011209711356,2.073630120377952,441593.43726006534,28.200000000000003,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,86,99486,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.048263888888889474,0.17681668200183562,1.3127035356931245,27.10000000000025,0.8557544645622889,2.761635217991215,441601.0556857729,28.200000000000003,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,87,99487,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.03854166666666721,0.18070835333392887,1.3654177734179984,26.36875000000024,0.8759502780351841,2.7263757359555005,441555.91344107816,28.200000000000003,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
final_case4_case2geom_fixed_bangbang_n100_clean,case4,full,88,99488,bangbang,fixed,1,1,1,1,mission_success,8,8,8,0.03854166666666721,0.15626736092146976,1.6638077084314165,27.22500000000025,1.0160143002023754,2.9245026432182764,441607.48743536155,28.85,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,nan,nan,nan,0,paper_case2_preset
