episode,seed,defender_id,target_index,target_id,hit_time_s,min_distance_m,miss_at_arrival_m
1,73101,0,1,21,32.2,0.6299621867306496,0.6299621867306496
1,73101,1,1,21,32.4,0.4112570478919664,0.4112570478919664
1,73101,2,2,22,nan,4.390220435627736,nan
1,73101,3,3,23,nan,60.078827207324345,nan
1,73101,4,4,24,nan,94.6745049939941,nan
1,73101,5,5,25,nan,192.7436460796724,nan
1,73101,6,6,26,33.5,1.1803252384847898,1.1803252384847898
1,73101,7,0,20,nan,271.9464447402812,nan
1,73101,8,6,26,33.5,2.2955415492963365,2.2955415492963365
1,73101,9,1,21,32.300000000000004,0.08240168534495122,1.8660254758724166
1,73101,10,2,22,nan,4.2704429958603,nan
1,73101,11,3,23,nan,60.27325172330843,nan
1,73101,12,5,25,nan,198.33914876393342,nan
1,73101,13,4,24,nan,92.28195779143475,nan
1,73101,14,6,26,33.45,0.20921151085996562,2.145149287833088
1,73101,15,7,27,32.2,0.559318427180646,2.538997507214174
1,73101,16,7,27,32.25,1.093689058146384,1.093689058146384
1,73101,17,0,20,nan,278.469837221005,nan
1,73101,18,4,24,nan,92.27400102360276,nan
1,73101,19,3,23,nan,59.22190411737978,nan
2,73102,0,6,26,32.800000000000004,0.19169066048316033,1.7524882128339672
2,73102,1,1,21,35.050000000000004,0.9588703193428803,2.9416762471017837
2,73102,2,2,22,nan,4.148323603564773,nan
2,73102,3,3,23,nan,61.3284430356237,nan
2,73102,4,4,24,71.85000000000001,2.208249367090323,2.208249367090323
2,73102,5,4,24,71.7,0.40942166214934345,2.0658867489490462
2,73102,6,0,20,nan,221.70399266255862,nan
2,73102,7,7,27,32.25,0.3725605723163048,1.6413012934086375
2,73102,8,7,27,32.300000000000004,0.9831492709426163,0.9831492709426163
2,73102,9,7,27,32.25,0.8074534506634765,0.8074534506634765
2,73102,10,1,21,37.0,0.46285780883341954,0.46285780883341954
2,73102,11,3,23,nan,61.57209915661338,nan
2,73102,12,0,20,57.050000000000004,0.4776308727468933,2.2571568629650653
2,73102,13,5,25,37.65,0.4628837718714121,0.4628837718714121
2,73102,14,0,20,nan,217.41551673400326,nan
2,73102,15,6,26,32.85,1.4738860308990498,1.4738860308990498
2,73102,16,5,25,40.35,2.824269901809919,2.824269901809919
2,73102,17,1,21,35.1,0.48688584164102877,0.48688584164102877
2,73102,18,2,22,nan,4.322992814242296,nan
2,73102,19,2,22,36.65,0.3166264448739422,0.3166264448739422
