case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case1,1,89007,0,3,1,1,1,1,1,0.0,0.0,0.09113794301242203,1.9263097854866644,32.800000000000274
case1,1,89007,1,3,3,3,1,1,1,0.0,0.0,0.10508642731685473,1.5096789349282445,28.350000000000268
case1,1,89007,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.2760920167045555,1.2931339869854235,33.10000000000026
case1,1,89007,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.1786813256407522,1.443681808638739,30.200000000000294
case1,1,89007,4,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.23693006237673697,2.359810230964062,26.800000000000246
case1,1,89007,5,2,2,2,1,1,1,0.0,0.0,0.21390112200739236,2.4096460630631364,33.10000000000026
case1,1,89007,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.29734083629447755,1.6957957473074092,29.25000000000028
case1,1,89007,7,2,2,2,1,1,1,0.0,0.0,0.2640436784975062,1.0373375175591653,28.50000000000027
