case,metric,nominal_mean,reference_failure_mean,mean_change_percent,nominal_std,reference_failure_std,std_ratio
case1,E_co_time_s,0.05050416666618196,0.05836903596423097,15.572713732776823,0.0118241837661407,0.018530292983896378,1.5671519785542447
case1,E_n_g,0.07175101407179878,0.09246586707847558,28.87046723262776,0.011144467030937345,0.025345225352286234,2.274242929870688
case1,E_miss_m,2.997316933247902,3.2942020548831987,9.905029339476323,0.2668446706836123,0.4769704315219621,1.7874459710963764
case1,E_t_s,28.8435,30.8637,7.004004368401895,0.8487332314090794,2.481505627674493,2.9237757352267932
case2,E_co_time_s,0.08476666666623124,0.11604156156156155,36.89527514214428,0.0362476014491744,0.052537036885903256,1.4493934711671763
case2,E_n_g,0.1658156531294892,0.23144338133058653,39.57872912628289,0.05038652384865847,0.0929845759863667,1.8454255003908626
case2,E_miss_m,3.0865607819513214,3.608009396086654,16.89416314703751,0.26607166054920445,0.5505741916430853,2.0692703255455047
case2,E_t_s,33.3974,37.0615,10.97121332798363,2.736138646833288,2.1632805025082935,0.7906326329669001
