case,episode,seed,defender_id,target_index,hit_time_s,terminal_abs_ny_g,hit_distance_m
case1,4,89004,4,4,26.750000000000245,0.17302428960396546,2.339873480438329
case1,4,89004,12,4,26.750000000000245,0.5364220481247803,2.384031127566881
case1,4,89004,17,1,28.300000000000267,0.013361025091258416,2.9326126926412717
case1,4,89004,1,1,28.350000000000268,0.15407147253574208,2.647436034676092
case1,4,89004,9,1,28.350000000000268,0.6200419031294571,2.438533686520171
case1,4,89004,7,7,28.50000000000027,0.2987901776395908,0.41613107318331005
case1,4,89004,15,7,28.50000000000027,0.1480442705314677,0.8662855057238188
case1,4,89004,14,6,29.20000000000028,0.29682288069381557,1.4803400304968168
case1,4,89004,6,6,29.25000000000028,0.003292161522807785,1.6611315849198542
case1,4,89004,11,3,30.150000000000293,0.2291094423178411,1.8789671127065566
case1,4,89004,19,3,30.150000000000293,0.48795156103122084,1.97541675377028
case1,4,89004,3,3,30.200000000000294,0.08294940119037658,1.2246293625730416
case1,4,89004,0,0,31.30000000000031,0.1973082236946211,0.8655478545303653
case1,4,89004,8,0,31.30000000000031,0.3672486964863212,2.0088075729835504
case1,4,89004,16,0,31.35000000000031,0.165518850421699,0.7129700491247397
case1,4,89004,10,2,33.35000000000024,0.2539062666419421,2.5736811442113057
case1,4,89004,18,2,33.35000000000024,0.4146759639420631,2.082874717954664
case1,4,89004,5,5,34.45000000000018,0.26670427952246156,2.0283166443786143
case1,5,89005,4,4,26.750000000000245,0.4521400485873542,2.4769998852121304
case1,5,89005,12,4,26.750000000000245,0.0874967502540911,1.601887792561089
case1,5,89005,17,1,28.300000000000267,0.582508360216888,2.932604531994657
case1,5,89005,1,1,28.350000000000268,0.486775418917336,1.8313397275386136
case1,5,89005,9,1,28.350000000000268,0.19269595174339446,1.163829339819014
case1,5,89005,14,6,29.20000000000028,0.6466385384460999,2.3037190477554907
case1,5,89005,6,6,29.25000000000028,0.22223544073340723,1.9932764628079909
case1,5,89005,7,7,29.85000000000029,0.47842250139971987,2.0587517964621256
case1,5,89005,11,3,30.150000000000293,0.5861580470034644,1.6759456503630537
case1,5,89005,19,3,30.150000000000293,0.24435486801870743,1.2790683595673467
case1,5,89005,3,3,30.200000000000294,0.334209350778513,0.5772151087204058
case1,5,89005,0,0,31.30000000000031,0.5480846199353436,1.27930407785742
case1,5,89005,8,0,31.30000000000031,0.24699603535393239,2.0889473094980864
case1,5,89005,16,0,31.35000000000031,0.22720360064535847,0.30438577694015784
case1,5,89005,5,5,33.10000000000026,0.2202696956010289,2.367108637827556
case1,5,89005,13,5,33.10000000000026,0.40756984996661827,0.5453062935106978
case1,5,89005,18,2,34.95000000000015,0.05407731530092405,2.6616021959829137
case1,5,89005,2,2,35.00000000000015,0.33514572048462377,0.5931677535708165
case1,6,89006,4,4,26.750000000000245,0.38634774582714304,2.8514091135285002
case1,6,89006,12,4,26.750000000000245,0.5651810706673356,1.9963203107947076
case1,6,89006,7,7,28.50000000000027,0.5262412629467603,0.5843020644355861
case1,6,89006,15,7,28.50000000000027,0.257293477511076,0.9729117770942981
case1,6,89006,14,6,29.20000000000028,0.12039547248029137,1.00406504218757
case1,6,89006,6,6,29.25000000000028,0.31229987010465377,1.7856702174610446
case1,6,89006,1,1,29.600000000000286,0.8469436499760439,2.8708980679736302
case1,6,89006,11,3,30.350000000000296,0.3710568441181399,0.9781464485363163
case1,6,89006,19,3,30.350000000000296,0.6392375222097957,0.5419288494679769
case1,6,89006,0,0,31.30000000000031,0.15639553529799508,1.5735236487157445
case1,6,89006,8,0,31.30000000000031,0.052703959087956165,1.9904146857061902
case1,6,89006,16,0,31.35000000000031,0.01785349139892703,1.579777964388595
case1,6,89006,5,5,33.05000000000026,0.5203280733017692,2.9856579373002083
case1,6,89006,10,2,33.05000000000026,0.09012884967330104,2.2181479097667567
case1,6,89006,18,2,33.05000000000026,0.26953156699460507,1.6372965502244823
case1,6,89006,2,2,33.10000000000026,0.38981240757597707,1.1301763521772628
case1,6,89006,13,5,33.10000000000026,0.3018471458905583,2.2926722083253495
case1,7,89007,12,4,26.750000000000245,0.06989690360153744,1.9852628818271523
case1,7,89007,4,4,26.800000000000246,0.40396305294853657,2.734348270267715
case1,7,89007,1,1,28.350000000000268,0.11312990297464794,1.5627286692586138
case1,7,89007,9,1,28.350000000000268,0.08501926362170756,1.357590060113918
case1,7,89007,17,1,28.350000000000268,0.1171117869747027,1.608712633961564
case1,7,89007,7,7,28.50000000000027,0.26535875291546723,1.324106758246024
case1,7,89007,15,7,28.50000000000027,0.262728842336339,0.7496263961049628
case1,7,89007,14,6,29.20000000000028,0.2472693125533154,1.9730143005361158
case1,7,89007,6,6,29.25000000000028,0.3474100166259441,1.419876245107165
case1,7,89007,11,3,30.150000000000293,0.2637721841318008,1.6986320798796792
case1,7,89007,19,3,30.150000000000293,0.04410902798127836,1.714004692801271
case1,7,89007,3,3,30.200000000000294,0.22816296572951422,0.9174544949364593
case1,7,89007,0,0,32.800000000000274,0.0911379523736715,1.9270113212275841
case1,7,89007,10,2,33.05000000000026,0.14279127625226937,1.7180123112819006
case1,7,89007,18,2,33.05000000000026,0.20513855222724334,1.4173935592501685
case1,7,89007,2,2,33.10000000000026,0.48034586972915255,0.7419088912289573
case1,7,89007,5,5,33.10000000000026,0.02374150518237103,2.6972679590316213
case1,7,89007,13,5,33.10000000000026,0.40405824777797816,2.121455337003026
case1,8,89008,7,7,28.50000000000027,0.0753131047768659,0.4316653333016917
case1,8,89008,15,7,28.50000000000027,0.5634609378236072,1.2400640610169595
case1,8,89008,9,1,28.650000000000272,0.17136149967523864,2.203464493695293
case1,8,89008,17,1,28.650000000000272,0.7512289864170504,1.5558331501274834
case1,8,89008,14,6,29.20000000000028,0.11705492513630333,1.5825620375158589
case1,8,89008,6,6,29.25000000000028,0.0035189964827723463,0.9855550106230924
case1,8,89008,11,3,30.150000000000293,0.17224868052779724,2.791700700623838
case1,8,89008,19,3,30.150000000000293,0.431737929870914,1.301533621504346
case1,8,89008,3,3,30.200000000000294,0.6562641727320253,0.9362458926752473
case1,8,89008,0,0,31.30000000000031,0.3816084988445214,1.333217171240356
case1,8,89008,8,0,31.30000000000031,0.26161425813400635,2.3041804693142747
case1,8,89008,16,0,31.35000000000031,0.26893564404121484,0.6242161682821172
case1,8,89008,10,2,33.05000000000026,0.14191335679534922,2.2548057364237795
case1,8,89008,18,2,33.05000000000026,0.1613149916912049,2.014912361742413
case1,8,89008,2,2,33.10000000000026,0.354764577266232,1.2664196428299255
case1,8,89008,5,5,33.10000000000026,0.02357410664305626,2.9827504543755734
case1,8,89008,13,5,33.10000000000026,0.4059114714953195,1.5041121186005548
case1,8,89008,4,4,34.25000000000019,0.2896324677367781,1.0691814543497782
case1,9,89009,4,4,26.750000000000245,0.15156207707666025,2.721508909201502
case1,9,89009,12,4,26.750000000000245,0.5151465065107816,1.541488683933109
case1,9,89009,7,7,28.50000000000027,0.7366277668945235,1.9649313905781465
case1,9,89009,15,7,28.50000000000027,0.09953410064241319,0.7354408844576757
case1,9,89009,9,1,28.650000000000272,0.1045073892968878,0.5315777225023999
case1,9,89009,17,1,28.650000000000272,0.023856047539118352,1.6182552892897908
case1,9,89009,6,6,30.050000000000292,0.25315617724067935,1.6547311650147414
case1,9,89009,11,3,30.150000000000293,0.08993402834583517,1.7551156857744892
case1,9,89009,19,3,30.150000000000293,0.23706301478859063,1.2838937599168438
case1,9,89009,3,3,30.200000000000294,0.45782767704250715,1.002352975056207
case1,9,89009,0,0,31.30000000000031,0.1425684880419279,1.5613121811340847
case1,9,89009,8,0,31.30000000000031,0.2683505562410761,2.077579946554419
case1,9,89009,16,0,31.35000000000031,0.4285689065400823,0.9782095140384759
case1,9,89009,5,5,33.05000000000026,0.13945604983433163,1.7961902720398835
case1,9,89009,10,2,33.05000000000026,0.084289148558189,1.8481566053714626
case1,9,89009,18,2,33.05000000000026,0.19422430946130623,1.8705822958521634
case1,9,89009,2,2,33.10000000000026,0.004824837913837227,0.6138838242914925
case1,9,89009,13,5,33.10000000000026,0.05044623194861504,2.2584279516245145
case1,10,89010,4,4,26.750000000000245,0.2720499990923213,2.834554293820647
case1,10,89010,12,4,26.750000000000245,0.3408781739486764,1.7633465188210145
case1,10,89010,1,1,28.350000000000268,0.3335061946144323,2.2586799549655794
case1,10,89010,9,1,28.350000000000268,0.10556443094550613,0.8404581005262464
case1,10,89010,17,1,28.350000000000268,0.24500490835791366,2.209620428893631
case1,10,89010,14,6,29.20000000000028,0.0008338809790692792,1.849875374707936
case1,10,89010,6,6,29.25000000000028,0.10748659478816455,1.152366348770801
case1,10,89010,15,7,29.350000000000282,0.6352208572108214,0.7761760985728461
case1,10,89010,11,3,30.400000000000297,0.2439079587713314,2.0644586834494483
case1,10,89010,3,3,30.450000000000298,0.27303087545133,0.9376981019047624
case1,10,89010,0,0,31.30000000000031,0.057873864319745505,0.8803421586948704
case1,10,89010,8,0,31.30000000000031,0.195152536566114,2.0822378263525003
case1,10,89010,16,0,31.35000000000031,0.17889420051305177,1.216743436766231
case1,10,89010,10,2,33.05000000000026,0.44639145225281573,1.852607872761532
case1,10,89010,18,2,33.05000000000026,0.24029405801108863,1.4484058559554822
case1,10,89010,2,2,33.10000000000026,0.17697598106030285,1.1772190768595219
case1,10,89010,5,5,33.10000000000026,0.13163677297704146,1.4286479431473758
case1,10,89010,13,5,33.10000000000026,0.3100967937809711,0.9547189352910435
case1,11,89011,12,4,27.70000000000026,0.08785939531068043,2.7483587512439724
case1,11,89011,7,7,28.50000000000027,0.49685396035611257,1.3239847785993535
case1,11,89011,15,7,28.50000000000027,0.034255946021739925,1.0934980744296325
case1,11,89011,9,1,28.700000000000273,0.4773384295354609,2.7479083452433617
case1,11,89011,1,1,28.750000000000274,0.2095250478216146,1.9185392920447577
case1,11,89011,14,6,29.20000000000028,0.10066954939045067,1.4620027852653195
case1,11,89011,6,6,29.25000000000028,0.09227047562096055,2.065997406253231
case1,11,89011,11,3,30.150000000000293,0.27495370110077333,2.052790292140454
case1,11,89011,19,3,30.150000000000293,0.33500703321247416,1.5433000789303633
case1,11,89011,3,3,30.200000000000294,0.4165844533460577,0.602520930140771
case1,11,89011,0,0,31.30000000000031,0.5450069634684934,1.7987446020700524
case1,11,89011,8,0,31.30000000000031,0.329578608931402,2.1006560398877445
case1,11,89011,16,0,31.35000000000031,0.21931485442194004,1.2976736407325304
case1,11,89011,10,2,33.05000000000026,0.5027817674491376,2.2196743726362134
case1,11,89011,18,2,33.05000000000026,0.16412825229758557,1.9204803625759304
case1,11,89011,2,2,33.10000000000026,0.3324932536710815,0.7646726156566555
case1,11,89011,5,5,33.10000000000026,0.46988402831432274,0.6718953319064414
case1,11,89011,13,5,33.10000000000026,0.011520081574172586,1.2977685791989917
case1,12,89012,4,4,26.750000000000245,0.5004588306435781,2.7446512896676745
case1,12,89012,12,4,26.750000000000245,0.3080410769149389,1.642320794763769
case1,12,89012,7,7,28.50000000000027,0.21393434565733288,0.5949190479676428
case1,12,89012,15,7,28.50000000000027,0.4705804581041032,1.162177285758309
case1,12,89012,9,1,28.700000000000273,0.23478816871987182,2.653437903999924
case1,12,89012,1,1,28.750000000000274,0.21207205647672656,1.2787148646673512
case1,12,89012,14,6,29.20000000000028,0.04211931949001263,1.8503185395247317
case1,12,89012,6,6,29.25000000000028,0.1639137416363024,0.8946343569667545
case1,12,89012,11,3,30.150000000000293,0.4574709792270947,2.0037436344408794
case1,12,89012,19,3,30.150000000000293,0.17183546436667752,1.790973849285598
case1,12,89012,3,3,30.200000000000294,0.050197521557635044,1.5460845600286153
case1,12,89012,0,0,31.30000000000031,0.2060175123442892,1.1337406006867283
case1,12,89012,8,0,31.30000000000031,0.034213701082631054,1.8615780366301733
case1,12,89012,16,0,31.35000000000031,0.27584709943445684,0.5507304704023851
case1,12,89012,5,5,33.10000000000026,0.5186248533483615,0.8778565711528463
case1,12,89012,13,5,33.10000000000026,0.392916398750702,0.6125833573523041
case1,12,89012,18,2,34.95000000000015,0.3786699444730509,2.0964458944701057
case1,12,89012,2,2,35.00000000000015,0.27613568289779966,1.1920389196657315
case1,13,89013,4,4,26.750000000000245,0.19949599048515515,2.409496121787873
case1,13,89013,12,4,26.750000000000245,0.27107758212674415,1.602347047515687
case1,13,89013,7,7,28.50000000000027,0.208307406086608,0.32747414396206775
case1,13,89013,15,7,28.50000000000027,0.38871820019562014,0.8823591844681491
case1,13,89013,9,1,28.700000000000273,0.06722225695431347,2.751174514484984
case1,13,89013,1,1,28.750000000000274,0.2398416837988369,2.953373926831601
case1,13,89013,14,6,29.20000000000028,0.25190780237581306,2.629443922268698
case1,13,89013,6,6,29.25000000000028,0.0160271335170101,1.2190838505548027
case1,13,89013,11,3,30.150000000000293,0.015948661096551797,1.8567655105447125
case1,13,89013,19,3,30.150000000000293,0.6634632948112851,1.4436204929683338
case1,13,89013,3,3,30.200000000000294,0.40775333368886857,1.8348527289630006
case1,13,89013,0,0,31.30000000000031,0.38280453449162877,1.8917620177015149
case1,13,89013,8,0,31.30000000000031,0.012466142717451167,2.0593205866167055
case1,13,89013,16,0,31.35000000000031,0.11972971247278158,0.6062120036058161
case1,13,89013,10,2,33.05000000000026,0.051829182759221104,1.975478525607807
case1,13,89013,18,2,33.05000000000026,0.24789838289232158,1.6704446867601102
case1,13,89013,2,2,33.10000000000026,0.3725441208028824,1.1367403279803614
case1,13,89013,13,5,37.10000000000003,0.45767241395607616,0.5471700668936219
case1,14,89014,1,1,28.350000000000268,0.08662774955001087,2.1892223632749945
case1,14,89014,9,1,28.350000000000268,0.165337743891873,0.7521639546363509
case1,14,89014,17,1,28.350000000000268,0.001478121899394974,1.4985127398025044
case1,14,89014,14,6,29.20000000000028,0.15805656231954637,1.8978838313503597
case1,14,89014,6,6,29.25000000000028,0.828717716688545,0.9876791883979776
case1,14,89014,7,7,29.85000000000029,0.09689701313507623,2.5257645205326744
case1,14,89014,11,3,30.150000000000293,0.253376907973394,1.5241156210524343
case1,14,89014,19,3,30.150000000000293,0.03365753123395804,1.6681804783393652
case1,14,89014,3,3,30.200000000000294,0.3207830786694773,0.9115767386339223
case1,14,89014,0,0,31.30000000000031,0.3330273614708451,0.7145679679448607
case1,14,89014,8,0,31.30000000000031,0.5329551991427935,2.0379806750651492
case1,14,89014,16,0,31.35000000000031,0.29463070429612653,1.7741461412671966
case1,14,89014,10,2,33.05000000000026,0.18978025115742508,2.8081903721588923
case1,14,89014,18,2,33.05000000000026,0.2579013034195955,2.4667620070709497
case1,14,89014,2,2,33.10000000000026,0.1736446961516997,0.7453666246879856
case1,14,89014,5,5,33.10000000000026,0.5940160131376532,2.478431444206487
case1,14,89014,13,5,33.10000000000026,0.035121743265362465,0.902258482039186
case1,14,89014,4,4,34.000000000000206,0.004956534149813646,0.6761818621332903
case1,15,89015,12,4,27.70000000000026,0.000719675360215416,2.3529918451233214
case1,15,89015,7,7,28.50000000000027,0.06502679036342204,1.722142609203239
case1,15,89015,15,7,28.50000000000027,0.20827517199129117,0.8050487850710639
case1,15,89015,9,1,28.650000000000272,0.18712439291788913,0.8176756763474572
case1,15,89015,17,1,28.650000000000272,0.1281081506307435,1.140507382749698
case1,15,89015,14,6,29.20000000000028,0.4755564383197802,2.637312158127999
case1,15,89015,6,6,29.25000000000028,0.26146835800913754,1.3046966622253007
case1,15,89015,11,3,30.150000000000293,0.09896390653810613,1.5672757953003909
case1,15,89015,19,3,30.150000000000293,0.08006683822625431,1.14530827731355
case1,15,89015,3,3,30.200000000000294,0.14963554480810007,1.0514652501487716
case1,15,89015,0,0,31.30000000000031,0.33176463442530224,1.605421463071411
case1,15,89015,8,0,31.30000000000031,0.005385829992147345,1.9773748924178784
case1,15,89015,16,0,31.35000000000031,0.6912983243656421,0.552437818335966
case1,15,89015,10,2,33.05000000000026,0.1374737111190781,1.8388736262249865
case1,15,89015,18,2,33.05000000000026,0.06322208108118249,2.144084581797989
case1,15,89015,2,2,33.10000000000026,0.16514698513699638,1.155232993864892
case1,15,89015,13,5,33.10000000000026,0.03501645226019351,1.9627431547637293
case1,15,89015,5,5,33.150000000000254,0.40049684394987356,1.9290688781251273
case1,16,89016,4,4,26.750000000000245,0.0683803174238225,2.753823943135528
case1,16,89016,7,7,28.50000000000027,0.30411101886168646,1.8070409554472857
case1,16,89016,15,7,28.50000000000027,0.005695096872786326,1.1511695629749574
case1,16,89016,9,1,28.700000000000273,0.03387033482416049,2.8973176437858252
case1,16,89016,1,1,28.750000000000274,0.8411382622743926,1.261829791394335
case1,16,89016,14,6,29.20000000000028,0.46204375371690076,1.9932200336252153
case1,16,89016,6,6,29.25000000000028,0.046284824881198755,0.7165814406591132
case1,16,89016,11,3,30.150000000000293,0.17165228229350388,1.4929424461684284
case1,16,89016,19,3,30.150000000000293,0.02369158071131225,1.1940434344598274
case1,16,89016,3,3,30.200000000000294,0.2046957227717075,0.4632140511524574
case1,16,89016,0,0,32.05000000000032,0.1359811088446018,1.9020471494879676
case1,16,89016,16,0,32.100000000000314,0.38238033434024854,1.2521551546836422
case1,16,89016,10,2,33.05000000000026,0.08605450510712243,1.7009309507126562
case1,16,89016,18,2,33.05000000000026,0.07631086625478198,1.5846048498917775
case1,16,89016,2,2,33.10000000000026,0.019659246858192952,0.38043779701236896
case1,16,89016,13,5,33.10000000000026,0.09634589289098144,2.855068037667853
case1,16,89016,5,5,33.150000000000254,0.4579756094559528,1.2871570353674595
case1,17,89017,4,4,26.750000000000245,0.2283150407029964,2.663128396300917
case1,17,89017,12,4,26.750000000000245,0.3282196213853853,1.903074047647521
case1,17,89017,1,1,28.350000000000268,0.3744031619346735,2.1597508160766368
case1,17,89017,9,1,28.350000000000268,0.40041469551487907,0.8578344529830305
case1,17,89017,17,1,28.350000000000268,0.30926551727847557,1.2355072580448452
case1,17,89017,15,7,29.350000000000282,0.1587115726248632,1.506574849941609
case1,17,89017,6,6,30.050000000000292,0.10073022031619372,1.5545413081897634
case1,17,89017,11,3,30.150000000000293,0.17036806604904836,1.8273215686683788
case1,17,89017,19,3,30.150000000000293,0.06058194774749362,1.0060568393448115
case1,17,89017,3,3,30.200000000000294,0.5150706257578889,1.038460994448264
case1,17,89017,0,0,31.30000000000031,0.2415241192001692,1.059036269689839
case1,17,89017,8,0,31.30000000000031,0.369073808289894,1.9606511479072746
case1,17,89017,16,0,31.35000000000031,0.25321694145088647,1.2354639843237614
case1,17,89017,10,2,33.05000000000026,0.3726249871429907,1.8257197029370167
case1,17,89017,18,2,33.05000000000026,0.1452187637272191,1.6611399880963802
case1,17,89017,2,2,33.10000000000026,0.22924991385268884,0.8871065930026824
case1,17,89017,5,5,33.150000000000254,0.24061386871788135,0.9071637297600648
case1,17,89017,13,5,33.150000000000254,0.031859210732257975,2.324835080169498
case1,18,89018,1,1,28.350000000000268,0.44551738119140516,2.6080979556435024
case1,18,89018,9,1,28.350000000000268,0.33515705855945904,0.7393713350576642
case1,18,89018,17,1,28.350000000000268,0.20938174786994532,1.4061612832010282
case1,18,89018,7,7,28.50000000000027,0.03698753365367424,0.502352927455579
case1,18,89018,15,7,28.50000000000027,0.005106680678089892,0.7816064104753355
case1,18,89018,14,6,29.20000000000028,0.1801183479415285,1.8159207108009212
case1,18,89018,6,6,29.25000000000028,0.4410347402908936,2.2580316725351124
case1,18,89018,11,3,30.150000000000293,0.735721218232051,1.7014009866302922
case1,18,89018,19,3,30.150000000000293,0.16985905071896176,2.0401989939108245
case1,18,89018,3,3,30.200000000000294,0.01725545212979869,1.2754627350565346
case1,18,89018,0,0,31.30000000000031,0.003827386094534063,1.5175042066065567
case1,18,89018,8,0,31.30000000000031,0.794974003226821,2.0728100563645686
case1,18,89018,16,0,31.35000000000031,0.05104212992019261,1.2668874558783445
case1,18,89018,5,5,33.10000000000026,0.36445381029212526,2.603385542113048
case1,18,89018,13,5,33.10000000000026,0.6413335102523018,1.2914783717682585
case1,18,89018,4,4,33.500000000000234,0.27185587645098364,0.8661862223125891
case1,18,89018,18,2,34.95000000000015,0.19956415220460885,1.9203030889132333
case1,18,89018,2,2,35.00000000000015,0.6975636268448665,1.6689515346780326
case1,19,89019,4,4,26.750000000000245,0.14397430511857431,2.732843637438901
case1,19,89019,12,4,26.750000000000245,0.0924405448597618,1.7822484231598266
case1,19,89019,1,1,28.350000000000268,0.4224577086668127,1.6420905729230544
case1,19,89019,9,1,28.350000000000268,0.3032006208498828,1.0562198066282409
case1,19,89019,17,1,28.350000000000268,0.32203761042191914,1.3252906514574032
case1,19,89019,14,6,29.20000000000028,0.5703282867211292,2.6792824031380174
case1,19,89019,6,6,29.25000000000028,0.3323986012790495,1.8205556524768938
case1,19,89019,7,7,29.85000000000029,0.07689752491542762,2.1810131700265876
case1,19,89019,11,3,30.150000000000293,0.30705482377721105,2.244505232487824
case1,19,89019,19,3,30.150000000000293,0.33124493938277455,1.39052468964725
case1,19,89019,3,3,30.200000000000294,0.18758738983103615,0.48290388275631324
case1,19,89019,0,0,31.30000000000031,0.6685939976782851,1.1339736524610426
case1,19,89019,8,0,31.30000000000031,0.020178331944087496,2.0840229961351207
case1,19,89019,16,0,31.35000000000031,0.20834396862846027,0.697984393666166
case1,19,89019,5,5,33.150000000000254,0.023996813682763712,0.9878550526541586
case1,19,89019,13,5,33.150000000000254,0.09070657002395616,1.5374016535698742
case1,19,89019,2,2,33.40000000000024,0.021941414513644425,1.6354568606539555
case1,19,89019,10,2,33.40000000000024,0.4197846190403176,1.3729985969690268
case1,20,89020,4,4,26.750000000000245,0.4423741898269341,2.4201308902889167
case1,20,89020,12,4,26.750000000000245,0.31686838896315195,1.5915871928504808
case1,20,89020,1,1,28.350000000000268,0.13508096196099062,1.9600731554830169
case1,20,89020,9,1,28.350000000000268,0.10953204509872055,1.0458427257410658
case1,20,89020,17,1,28.350000000000268,0.1902417131915953,1.2093425259748976
case1,20,89020,7,7,28.50000000000027,0.01664845824998673,0.5512712025109028
case1,20,89020,15,7,28.50000000000027,0.14788828635041523,0.8352754891863631
case1,20,89020,14,6,29.20000000000028,0.18890847660629959,2.022061416252779
case1,20,89020,6,6,29.25000000000028,0.5010220996757062,1.5598162538030398
case1,20,89020,11,3,30.150000000000293,0.037158522336464245,1.6584661863926278
case1,20,89020,19,3,30.150000000000293,0.03647073149468402,1.5704824103644022
case1,20,89020,3,3,30.200000000000294,0.006057906428436677,0.6250648855303311
case1,20,89020,0,0,31.30000000000031,0.22383973171754604,0.7842024821338793
case1,20,89020,8,0,31.30000000000031,0.2877567419691542,2.1702850941856453
case1,20,89020,16,0,31.35000000000031,0.6618740127935858,0.3798296703938433
case1,20,89020,5,5,33.10000000000026,0.27573315229648243,1.1171331904670516
case1,20,89020,13,5,33.10000000000026,0.1695649522553476,0.2904609856152721
case1,20,89020,10,2,34.700000000000166,0.4200363980868683,1.520779167906139
case1,21,89021,1,1,28.350000000000268,0.277445294426266,2.112573572470723
case1,21,89021,9,1,28.350000000000268,0.4757896360454225,0.905196229785229
case1,21,89021,17,1,28.350000000000268,0.3547021425093868,1.956069921556153
case1,21,89021,7,7,28.50000000000027,0.39473916689578603,1.164573570741824
case1,21,89021,15,7,28.50000000000027,0.043628201356976704,0.8884443118820865
case1,21,89021,14,6,29.20000000000028,0.16344673628141612,1.342434061873463
case1,21,89021,6,6,29.25000000000028,0.04319137094561837,1.9332523769690764
case1,21,89021,11,3,30.350000000000296,0.4426439197627208,1.286134213519031
case1,21,89021,19,3,30.350000000000296,0.06770216872139145,0.7521743790335539
case1,21,89021,0,0,31.30000000000031,0.313318142283867,1.1481716574909246
case1,21,89021,8,0,31.30000000000031,0.06808135536966015,1.9853132289290223
